,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,gitlab_id,gitlab_url
178,ipyparallel,ipython/ipyparallel,,distributed-ml,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,BSD-3-Clause,2015-04-09 07:43:55.000000,2021-01-22 17:12:52.539000,2020-08-24 09:09:27.000000,732,143.0,107.0,1874,1817.0,Interactive Parallel Computing in Python.,94.0,28,True,2020-05-05 18:42:38.000000,6.3.0,21.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],1897.0,1407.0,https://pypi.org/project/ipyparallel,2020-05-05 18:42:38.000000,490.0,35026.0,41459.0,https://anaconda.org/conda-forge/ipyparallel,2021-01-22 17:12:52.539000,373157.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
179,ImageHash,JohannesBuchner/imagehash,,image,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000000,2021-01-03 14:55:33.000000,2021-01-03 14:55:15.000000,247,17.0,70.0,1827,184.0,A Python Perceptual Image Hashing Module.,17.0,28,True,2020-11-19 14:54:24.000000,4.2.0,17.0,ImageHash,conda-forge/imagehash,,,,2488.0,1956.0,https://pypi.org/project/ImageHash,2020-11-19 14:54:24.000000,532.0,214610.0,216574.0,https://anaconda.org/conda-forge/imagehash,2020-11-19 18:20:49.964000,100186.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
180,hdbscan,scikit-learn-contrib/hdbscan,,others,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000000,2021-02-04 01:28:13.897000,2021-02-03 17:30:46.000000,339,225.0,144.0,1803,872.0,A high performance implementation of HDBSCAN clustering.,66.0,28,True,2021-02-03 20:21:02.000000,0.8.27,43.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],846.0,722.0,https://pypi.org/project/hdbscan,2021-02-03 20:21:02.000000,124.0,70948.0,80545.0,https://anaconda.org/conda-forge/hdbscan,2021-02-04 01:28:13.897000,527839.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
181,torchaudio,pytorch/audio,,audio,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000000,2021-02-04 13:18:57.000000,2021-02-03 16:58:09.000000,266,152.0,259.0,1216,692.0,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",89.0,28,True,2020-12-10 17:02:20.000000,0.7.2,11.0,torchaudio,,,,['pytorch'],1404.0,1395.0,https://pypi.org/project/torchaudio,2020-10-27 16:14:57.000000,9.0,52984.0,52984.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
182,PyTables,PyTables/PyTables,,data-containers,https://github.com/PyTables/PyTables,https://github.com/PyTables/PyTables,BSD-3-Clause,2011-06-03 19:44:46.000000,2021-02-02 11:20:21.000000,2021-02-01 11:26:34.000000,180,155.0,443.0,1002,3950.0,A Python package to manage extremely large amounts of data.,96.0,28,True,2019-10-30 19:33:37.000000,3.6.1,25.0,tables,conda-forge/pytables,,,,3754.0,,https://pypi.org/project/tables,2019-10-30 19:33:37.000000,3754.0,241274.0,282128.0,https://anaconda.org/conda-forge/pytables,2021-01-14 18:41:06.536000,2206048.0,,,,,2.0,125.0,,,,,,,,,,,,,,,,,,,,,
183,Keras-Preprocessing,keras-team/keras-preprocessing,,others,https://github.com/keras-team/keras-preprocessing,https://github.com/keras-team/keras-preprocessing,MIT,2018-05-30 22:43:36.000000,2021-02-04 15:15:58.000000,2021-01-21 20:19:32.000000,393,93.0,99.0,908,283.0,"Utilities for working with image data, text data, and sequence data.",49.0,28,True,2020-05-14 03:53:47.000000,1.1.2,12.0,keras-preprocessing,conda-forge/keras-preprocessing,,,['tensorflow'],2736.0,,https://pypi.org/project/keras-preprocessing,2020-05-14 03:53:47.000000,2736.0,2516957.0,2541994.0,https://anaconda.org/conda-forge/keras-preprocessing,2021-01-15 12:28:58.923000,801187.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
184,inflect,jaraco/inflect,,nlp,https://github.com/jaraco/inflect,https://github.com/jaraco/inflect,MIT,2010-06-20 13:43:13.000000,2021-01-27 16:38:13.000000,2020-11-15 19:27:28.000000,57,13.0,58.0,476,590.0,"Correctly generate plurals, ordinals, indefinite articles; convert numbers to words.",25.0,28,True,2020-11-15 17:41:03.000000,5.0.2,30.0,inflect,conda-forge/inflect,,,,1388.0,,https://pypi.org/project/inflect,2020-11-15 17:40:58.000000,1388.0,713046.0,715790.0,https://anaconda.org/conda-forge/inflect,2021-01-08 13:09:35.481000,126237.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
185,Cython BLIS,explosion/cython-blis,,others,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,BSD-3-Clause,2017-10-15 09:56:16.000000,2021-01-31 09:13:47.685000,2020-12-07 07:21:11.000000,22,6.0,15.0,165,524.0,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,9.0,28,True,2020-12-07 08:56:44.000000,0.7.4,35.0,blis,conda-forge/cython-blis,,,,8569.0,8179.0,https://pypi.org/project/blis,2020-12-07 08:56:44.000000,390.0,603199.0,620498.0,https://anaconda.org/conda-forge/cython-blis,2021-01-31 09:13:47.685000,397893.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
186,CNTK,microsoft/CNTK,,ml-frameworks,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,MIT,2015-11-26 09:52:06.000000,2020-12-09 22:21:57.000000,2020-03-31 15:55:14.000000,4408,830.0,2519.0,16962,16116.0,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",265.0,27,True,2019-04-26 14:13:32.000000,2.7,32.0,cntk,,,,,17.0,,https://pypi.org/project/cntk,2020-12-09 22:21:57.000000,17.0,961.0,1183.0,,,,,,,,3.0,13599.0,,,,,,,,,,,,,,,,,,,,,
187,Rasa,RasaHQ/rasa,,nlp,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000000,2021-02-04 14:01:45.000000,2021-02-04 13:56:01.000000,3284,507.0,4471.0,10668,,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",458.0,27,True,2021-02-02 17:17:07.000000,2.2.9,182.0,rasa,,,,['tensorflow'],64.0,,https://pypi.org/project/rasa,2021-02-02 17:16:58.000000,64.0,54697.0,54697.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
188,EasyOCR,JaidedAI/EasyOCR,,ocr,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000000,2021-02-03 11:00:20.000000,2021-02-03 10:59:55.000000,1048,88.0,164.0,10308,374.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",74.0,27,True,2021-02-01 02:29:24.000000,1.2.3,16.0,easyocr,,,,,116.0,116.0,https://pypi.org/project/easyocr,2021-02-01 02:29:24.000000,0.0,9098.0,27026.0,,,,,,,,1.0,143428.0,,,,,,,,,,,,,,,,,,,,,
189,NNI,microsoft/nni,,hyperopt,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000000,2021-02-04 14:41:29.000000,2021-02-04 08:47:33.000000,1184,258.0,876.0,9000,1938.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",116.0,27,True,2021-01-14 05:58:03.000000,2.0,37.0,nni,,,,,101.0,85.0,https://pypi.org/project/nni,2021-01-14 05:49:34.000000,16.0,1451.0,1451.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
190,Sonnet,deepmind/sonnet,,ml-frameworks,https://github.com/deepmind/sonnet,https://github.com/deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000000,2020-11-30 02:35:15.000000,2020-10-08 10:01:11.000000,1257,18.0,136.0,8733,545.0,TensorFlow-based neural network library.,48.0,27,True,2020-03-27 10:36:19.000000,2.0.0,27.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],579.0,497.0,https://pypi.org/project/dm-sonnet,2020-03-27 10:36:10.000000,82.0,18599.0,19075.0,https://anaconda.org/conda-forge/sonnet,2020-11-14 18:13:23.843000,7147.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
191,AutoKeras,keras-team/autokeras,,hyperopt,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000000,2021-02-01 02:46:22.000000,2021-01-22 16:11:22.000000,1259,57.0,662.0,7738,1233.0,AutoML library for deep learning.,126.0,27,True,2020-11-30 02:43:50.000000,1.0.12,46.0,autokeras,,,,['tensorflow'],150.0,143.0,https://pypi.org/project/autokeras,2020-11-30 02:43:50.000000,7.0,3211.0,3211.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
192,pretrainedmodels,Cadene/pretrained-models.pytorch,,pytorch-utils,https://github.com/Cadene/pretrained-models.pytorch,https://github.com/Cadene/pretrained-models.pytorch,BSD-3-Clause,2017-04-09 15:54:23.000000,2020-06-08 16:06:59.000000,2020-04-16 08:02:22.000000,1606,85.0,87.0,7674,154.0,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",22.0,27,True,2018-10-29 08:18:45.000000,0.7.4,16.0,pretrainedmodels,,,,['pytorch'],961.0,857.0,https://pypi.org/project/pretrainedmodels,2018-10-29 08:18:45.000000,104.0,27750.0,27750.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
193,PyTorch Image Models,rwightman/pytorch-image-models,,image,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000000,2021-02-03 08:57:09.000000,2021-02-01 04:14:51.000000,978,24.0,219.0,6949,678.0,"PyTorch image models, scripts, pretrained weights -- (SE)ResNet/ResNeXT, DPN, EfficientNet, MixNet, MobileNet-V3/V2,..",26.0,27,True,2021-01-08 19:51:18.000000,0.3.4,14.0,,,,,['pytorch'],282.0,282.0,,,,,10320.0,,,,,,,,2.0,216727.0,,,,,,,,,,,,,,,,,,,,,
194,tensorboardX,lanpa/tensorboardX,,ml-experiments,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000000,2020-10-14 17:46:25.000000,2020-07-05 17:29:00.000000,776,72.0,341.0,6792,460.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",64.0,27,True,2020-07-05 17:54:10.000000,2.0,12.0,tensorboardX,conda-forge/tensorboardx,,,,11426.0,10092.0,https://pypi.org/project/tensorboardX,2019-12-31 14:04:21.000000,1334.0,211428.0,218809.0,https://anaconda.org/conda-forge/tensorboardx,2020-07-06 20:33:55.729000,272908.0,,,,,2.0,293.0,,,,,,,,,,,,,,,,,,,,,
195,dgl,dmlc/dgl,,graph,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000000,2021-02-04 10:12:27.000000,2021-02-04 06:40:00.000000,1337,225.0,700.0,6608,1547.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",107.0,27,True,2020-11-30 07:39:12.000000,0.5.3,364.0,dgl,,,,,30.0,,https://pypi.org/project/dgl,2021-02-04 09:24:06.000000,30.0,10045.0,10045.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
196,TensorLayer,tensorlayer/tensorlayer,,reinforcement-learning,https://github.com/tensorlayer/tensorlayer,https://github.com/tensorlayer/tensorlayer,Apache-2.0,2016-06-07 15:55:16.000000,2021-02-01 06:13:59.000000,2021-02-01 06:13:58.000000,1460,17.0,433.0,6479,3321.0,Deep Learning and Reinforcement Learning Library for Scientists and Engineers.,131.0,27,True,2021-01-06 07:16:21.000000,2.2.4,82.0,tensorlayer,,,,['tensorflow'],68.0,,https://pypi.org/project/tensorlayer,2020-06-19 00:53:37.000000,68.0,1407.0,1429.0,,,,,,,,2.0,1201.0,,,,,,,,,,,,,,,,,,,,,
197,imageai,OlafenwaMoses/ImageAI,,image,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000000,2021-01-05 01:31:44.000000,2021-01-05 01:31:12.000000,1642,190.0,406.0,5846,290.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,13.0,27,True,2021-01-05 01:26:01.000000,2.1.6,10.0,imageai,,,,,709.0,685.0,https://pypi.org/project/imageai,2021-01-05 01:26:01.000000,24.0,4272.0,19924.0,,,,,,,,2.0,532169.0,,,,,,,,,,,,,,,,,,,,,
198,featuretools,alteryx/featuretools,,hyperopt,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000000,2021-02-04 03:17:58.000000,2021-02-01 18:13:01.000000,696,111.0,395.0,5370,569.0,An open source python library for automated feature engineering.,49.0,27,True,2021-01-29 21:43:42.000000,0.23.1,65.0,featuretools,conda-forge/featuretools,,,,738.0,668.0,https://pypi.org/project/featuretools,2021-01-29 21:44:27.000000,70.0,43525.0,45229.0,https://anaconda.org/conda-forge/featuretools,2021-02-01 15:41:42.671000,44313.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
199,tsfresh,blue-yonder/tsfresh,,time-series-data,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000000,2021-01-28 17:23:04.000000,2021-01-28 17:23:03.000000,846,37.0,401.0,5351,398.0,Automatic extraction of relevant features from time series:.,73.0,27,True,2020-09-09 21:08:22.000000,0.17.0,26.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],66.0,,https://pypi.org/project/tsfresh,2020-09-09 21:08:22.000000,66.0,105946.0,106651.0,https://anaconda.org/conda-forge/tsfresh,2020-09-10 08:48:19.773000,27515.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
200,CleverHans,cleverhans-lab/cleverhans,,adversarial,https://github.com/cleverhans-lab/cleverhans,https://github.com/cleverhans-lab/cleverhans,MIT,2016-09-15 00:28:04.000000,2021-02-02 13:12:52.000000,2021-02-01 06:21:20.000000,1209,75.0,413.0,4930,3046.0,"An adversarial example library for constructing attacks, building defenses, and benchmarking both.",115.0,27,True,2021-02-01 06:35:42.000000,3.1.0,7.0,cleverhans,,,,['tensorflow'],196.0,188.0,https://pypi.org/project/cleverhans,2018-11-27 17:36:15.000000,8.0,468.0,468.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
201,Datasette,simonw/datasette,,others,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000000,2021-02-02 21:35:16.000000,2021-02-02 21:24:05.000000,256,231.0,748.0,4626,1570.0,An open source multi-tool for exploring and publishing data.,42.0,27,True,2021-02-02 21:35:16.000000,0.54.1,90.0,datasette,,,,,425.0,355.0,https://pypi.org/project/datasette,2021-02-02 21:35:16.000000,70.0,2629.0,2629.0,,,,,,,,2.0,28.0,,,,,,,,1.0,datasette,,,,,,,,,,,,
202,GluonCV,dmlc/gluon-cv,,image,https://github.com/dmlc/gluon-cv,https://github.com/dmlc/gluon-cv,Apache-2.0,2018-02-26 01:33:21.000000,2021-02-04 09:01:58.000000,2021-02-01 03:53:59.000000,1041,363.0,376.0,4524,836.0,Gluon CV Toolkit.,111.0,27,True,2021-02-01 21:30:20.000000,0.9.2,988.0,gluoncv,,,,['mxnet'],445.0,415.0,https://pypi.org/project/gluoncv,2021-02-04 09:01:58.000000,30.0,26810.0,26810.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
203,PDFMiner,euske/pdfminer,,data-loading,https://github.com/euske/pdfminer,https://github.com/euske/pdfminer,MIT,2010-12-12 12:50:22.000000,2021-01-18 18:11:24.661000,2020-01-18 07:00:32.000000,1024,222.0,40.0,4492,540.0,Python PDF Parser (Not actively maintained). Check out pdfminer.six.,28.0,27,False,,,24.0,pdfminer,conda-forge/pdfminer,,,,3500.0,2034.0,https://pypi.org/project/pdfminer,2019-11-25 12:02:21.000000,1466.0,103608.0,103861.0,https://anaconda.org/conda-forge/pdfminer,2021-01-18 18:11:24.661000,13680.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
204,lightfm,lyst/lightfm,,recommender-systems,https://github.com/lyst/lightfm,https://github.com/lyst/lightfm,Apache-2.0,2015-07-30 08:34:00.000000,2021-02-02 19:08:18.000000,2020-11-27 19:54:37.000000,561,127.0,338.0,3477,404.0,"A Python implementation of LightFM, a hybrid recommendation algorithm.",42.0,27,True,2020-11-27 19:48:30.000000,1.16,14.0,lightfm,conda-forge/lightfm,,,,415.0,387.0,https://pypi.org/project/lightfm,2020-11-27 19:55:08.000000,28.0,60967.0,62954.0,https://anaconda.org/conda-forge/lightfm,2020-12-07 16:07:27.944000,73553.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
205,Ignite,pytorch/ignite,,ml-frameworks,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000000,2021-02-04 11:24:51.000000,2021-02-03 09:01:42.000000,421,99.0,612.0,3243,880.0,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,121.0,27,True,2020-09-20 20:00:28.000000,0.4.2,454.0,pytorch-ignite,pytorch/ignite,,,['pytorch'],793.0,731.0,https://pypi.org/project/pytorch-ignite,2021-02-04 00:29:54.000000,62.0,25879.0,27529.0,https://anaconda.org/pytorch/ignite,2020-09-20 20:00:11.134000,52828.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
206,Alpha Vantage,RomelTorres/alpha_vantage,,financial-data,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000000,2021-01-14 16:42:33.000000,2020-12-21 19:51:57.000000,553,16.0,208.0,3079,497.0,A python wrapper for Alpha Vantage API for financial data.,36.0,27,True,2020-12-21 02:37:29.000000,2.3.1,28.0,alpha_vantage,,,,,202.0,,https://pypi.org/project/alpha_vantage,2018-08-26 18:55:11.000000,202.0,12257.0,12257.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
207,Dagster,dagster-io/dagster,,data-pipelines,https://github.com/dagster-io/dagster,https://github.com/dagster-io/dagster,Apache-2.0,2018-04-30 16:30:04.000000,2021-02-04 07:01:32.000000,2021-02-04 06:22:43.000000,283,634.0,1861.0,2857,6537.0,"A data orchestrator for machine learning, analytics, and ETL.",115.0,27,True,2021-01-29 01:17:26.000000,0.10.2,230.0,dagster,conda-forge/dagster,,,,141.0,137.0,https://pypi.org/project/dagster,2021-01-29 01:17:26.000000,4.0,21333.0,30044.0,https://anaconda.org/conda-forge/dagster,2020-12-04 14:42:14.711000,130670.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
208,missingno,ResidentMario/missingno,,data-viz,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000000,2020-12-28 16:13:39.000000,2020-12-28 16:13:38.000000,333,15.0,87.0,2626,170.0,Missing data visualization module for Python.,15.0,27,True,2019-07-09 16:03:51.000000,0.4.2,21.0,missingno,conda-forge/missingno,,,,2857.0,2781.0,https://pypi.org/project/missingno,2018-06-29 16:25:00.000000,76.0,105330.0,106999.0,https://anaconda.org/conda-forge/missingno,2020-02-15 10:07:41.253000,71786.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
209,plotnine,has2k1/plotnine,,data-viz,https://github.com/has2k1/plotnine,https://github.com/has2k1/plotnine,GPL-2.0,2017-04-24 19:00:44.000000,2021-01-18 09:55:40.000000,2021-01-06 10:16:20.000000,128,57.0,350.0,2557,1673.0,A grammar of graphics for Python.,81.0,27,False,2020-08-05 20:10:30.000000,0.7.1,10.0,plotnine,conda-forge/plotnine,,,,1644.0,1517.0,https://pypi.org/project/plotnine,2020-08-05 18:55:16.000000,127.0,81076.0,83068.0,https://anaconda.org/conda-forge/plotnine,2020-08-06 19:52:38.810000,89669.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
210,eli5,TeamHG-Memex/eli5,,interpretability,https://github.com/TeamHG-Memex/eli5,https://github.com/TeamHG-Memex/eli5,MIT,2016-09-15 01:04:57.000000,2021-01-25 08:24:59.385000,2020-01-22 07:39:36.000000,296,145.0,110.0,2287,1198.0,A library for debugging/inspecting machine learning classifiers and explaining their predictions.,14.0,27,False,2021-01-23 14:25:24.000000,0.11.0,28.0,eli5,conda-forge/eli5,,,,110.0,,https://pypi.org/project/eli5,2021-01-23 14:25:24.000000,110.0,141066.0,142988.0,https://anaconda.org/conda-forge/eli5,2021-01-25 08:24:59.385000,86516.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
211,Jina,jina-ai/jina,,ml-frameworks,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000000,2021-02-04 14:14:30.000000,2021-02-04 13:14:49.000000,336,48.0,586.0,2054,4687.0,An easier way to build neural search in the cloud.,85.0,27,True,2021-02-03 22:09:52.000000,0.9.28,265.0,jina,,jinaai/jina,,,46.0,46.0,https://pypi.org/project/jina,2021-02-04 13:22:45.000000,,2393.0,10978.0,,,,https://hub.docker.com/r/jinaai/jina,2021-02-04 13:37:42.230215,,103025.0,3.0,,,,,,,,,,,,,,,,,,,,,,
212,TF-Agents,tensorflow/agents,,reinforcement-learning,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000000,2021-02-03 15:01:59.000000,2021-02-01 23:07:41.000000,460,103.0,312.0,1778,1609.0,TF-Agents is a library for Reinforcement Learning in TensorFlow.,85.0,27,True,2021-01-05 18:41:58.000000,0.7.1,18.0,tf-agents,,,,['tensorflow'],380.0,368.0,https://pypi.org/project/tf-agents,2021-01-05 18:41:58.000000,12.0,6072.0,6072.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
213,ta,bukosabino/ta,,financial-data,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000000,2021-01-23 22:06:12.000000,2020-11-29 21:08:14.000000,470,69.0,82.0,1775,582.0,Technical Analysis Library using Pandas and Numpy.,23.0,27,True,2020-11-29 10:49:09.000000,0.7.0,49.0,ta,,,,,429.0,417.0,https://pypi.org/project/ta,2020-11-29 10:49:09.000000,12.0,20382.0,20382.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
214,filterpy,rlabbe/filterpy,,probabilistics,https://github.com/rlabbe/filterpy,https://github.com/rlabbe/filterpy,MIT,2014-07-15 02:15:19.000000,2021-01-05 02:45:44.000000,2021-01-04 03:55:54.000000,401,21.0,146.0,1657,528.0,"Python Kalman filtering and optimal estimation library. Implements Kalman filter, particle filter, Extended Kalman..",33.0,27,True,2018-10-10 22:38:24.000000,1.4.5,48.0,filterpy,conda-forge/filterpy,,,,915.0,703.0,https://pypi.org/project/filterpy,2018-10-10 22:38:24.000000,212.0,20704.0,21981.0,https://anaconda.org/conda-forge/filterpy,2020-05-05 21:13:59.073000,56207.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
215,MNE,mne-tools/mne-python,,medical-data,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000000,2021-02-04 14:52:16.000000,2021-02-03 16:47:44.000000,836,298.0,3102.0,1502,,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,231.0,27,True,2020-12-17 15:32:54.000000,0.22.0,50.0,mne,conda-forge/mne,,,,1012.0,814.0,https://pypi.org/project/mne,2020-12-17 15:32:54.000000,198.0,13843.0,15937.0,https://anaconda.org/conda-forge/mne,2020-12-20 21:44:36.472000,100556.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
216,Cartopy,mapbox/rasterio,,geospatial-data,https://github.com/mapbox/rasterio,https://github.com/mapbox/rasterio,LGPL-3.0,2013-11-04 16:36:27.000000,2021-02-02 22:30:46.000000,2021-02-02 22:30:46.000000,390,137.0,1203.0,1424,3260.0,Rasterio reads and writes geospatial raster datasets.,107.0,27,False,2018-11-17 07:43:32.000000,0.17.0,18.0,Cartopy,conda-forge/cartopy,,,,2862.0,2689.0,https://pypi.org/project/Cartopy,2020-04-27 04:57:38.000000,173.0,10216.0,32801.0,https://anaconda.org/conda-forge/cartopy,2020-12-21 22:49:27.196000,1331969.0,,,,,3.0,702.0,,,,,,,,,,,,,,,,,,,,,
