,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,new_addition
242,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2025-04-22 14:56:22.880000,2024-12-05 15:39:58,1196.0,,360.0,65.0,619.0,299.0,363.0,1514.0,A Jupyter - Leaflet.js bridge.,92.0,32,True,2024-07-22 08:02:59.000,0.19.2,84.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],17110.0,16826.0,https://pypi.org/project/ipyleaflet,2024-07-22 08:02:59.000,275.0,231233.0,259064.0,https://anaconda.org/conda-forge/ipyleaflet,2025-04-22 14:56:22.880,1434221.0,,,,,3.0,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2024-07-22 08:02:28.803,9.0,3928.0,,,,,,,,,,,,,,
243,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2025-05-06 22:54:46.000000,2025-05-06 22:52:50,1658.0,22.0,172.0,16.0,889.0,112.0,467.0,1414.0,Clean APIs for data cleaning. Python implementation of R package Janitor.,110.0,32,True,2025-03-07 00:16:27.000,0.31.0,67.0,pyjanitor,conda-forge/pyjanitor,,,,975.0,933.0,https://pypi.org/project/pyjanitor,2025-03-07 00:16:23.000,42.0,90104.0,94427.0,https://anaconda.org/conda-forge/pyjanitor,2025-04-22 14:56:48.797,259385.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
244,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2025-05-05 21:17:19.000000,2025-05-05 15:21:29,2966.0,29.0,255.0,34.0,246.0,51.0,517.0,1363.0,Python interface for igraph.,79.0,32,False,2024-10-28 12:53:42.000,0.11.8,43.0,python-igraph,conda-forge/igraph,,,,4938.0,4532.0,https://pypi.org/project/python-igraph,2024-10-28 12:53:42.000,406.0,211638.0,230577.0,https://anaconda.org/conda-forge/igraph,2025-04-22 14:56:30.980,759649.0,,,,,1.0,566887.0,,,,,,,,,,,,,,,,,,,,
245,skforecast,JoaquinAmatRodrigo/skforecast,time-series-data,,https://github.com/skforecast/skforecast,https://github.com/skforecast/skforecast,BSD-3-Clause,2021-02-10 11:40:34.000,2025-05-01 19:00:36.000000,2025-05-01 18:58:14,4659.0,300.0,155.0,8.0,746.0,28.0,168.0,1306.0,Time series forecasting with machine learning models.,20.0,32,True,2025-05-01 19:00:07.000,0.16.0,32.0,skforecast,,,,['sklearn'],484.0,466.0,https://pypi.org/project/skforecast,2025-05-01 18:54:50.000,18.0,80593.0,80593.0,,,,,,,,2.0,,,,,,,,skforecast/skforecast,,,,,,,,,,,,,
246,scikit-survival,sebp/scikit-survival,sklearn-utils,,https://github.com/sebp/scikit-survival,https://github.com/sebp/scikit-survival,GPL-3.0,2016-12-26 22:15:53.000,2025-05-04 20:46:39.000000,2025-05-04 20:46:39,1250.0,39.0,218.0,21.0,169.0,30.0,213.0,1189.0,Survival analysis built on top of scikit-learn.,22.0,32,False,2025-03-25 22:02:59.000,0.24.1,32.0,scikit-survival,conda-forge/scikit-survival,,,['sklearn'],905.0,861.0,https://pypi.org/project/scikit-survival,2025-03-25 22:02:59.000,44.0,161795.0,167695.0,https://anaconda.org/conda-forge/scikit-survival,2025-04-22 14:58:04.628,247819.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
247,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2025-05-06 18:46:47.000000,2025-05-05 08:46:23,774.0,33.0,111.0,24.0,637.0,383.0,495.0,1188.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",51.0,32,True,2025-05-01 14:12:05.000,0.11.3,83.0,hvplot,conda-forge/hvplot,,,,7268.0,7024.0,https://pypi.org/project/hvplot,2025-04-30 12:52:19.000,244.0,204820.0,217734.0,https://anaconda.org/conda-forge/hvplot,2025-05-01 17:16:52.640,761962.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
248,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2025-05-07 18:35:09.000000,2025-05-07 18:35:09,11684.0,38.0,248.0,52.0,12426.0,250.0,2234.0,1001.0,Cloud-native genomic dataframes and batch computing.,97.0,32,True,2025-03-07 12:38:30.000,0.2.134,156.0,hail,,,,['spark'],209.0,167.0,https://pypi.org/project/hail,2025-03-07 12:38:30.000,42.0,13792.0,13792.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
249,patsy,pydata/patsy,probabilistics,,https://github.com/pydata/patsy,https://github.com/pydata/patsy,BSD-2-Clause,2012-07-10 12:30:06.000,2025-05-05 18:47:09.000000,2025-02-24 17:16:03,588.0,4.0,104.0,34.0,77.0,72.0,84.0,966.0,Describing statistical models in Python using symbolic formulas.,22.0,32,True,2024-11-12 14:10:52.000,1.0.1,15.0,patsy,conda-forge/patsy,,,,123976.0,123443.0,https://pypi.org/project/patsy,2024-11-12 14:10:52.000,533.0,15689094.0,16047586.0,https://anaconda.org/conda-forge/patsy,2025-04-22 14:56:26.344,15773673.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
250,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2025-04-28 08:19:30.000000,2025-04-28 08:19:30,625.0,21.0,112.0,16.0,205.0,124.0,141.0,764.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",38.0,32,True,2025-01-25 09:16:44.000,0.13.1,17.0,soundfile,anaconda/pysoundfile,,,,64126.0,63059.0,https://pypi.org/project/soundfile,2025-01-25 09:16:44.000,1067.0,5682129.0,5682286.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,2.0,21198.0,3.0,,,,,,,,,,,,,,,,,,,
251,tensorflow-upstream,ROCmSoftwarePlatform/tensorflow-upstream,ml-frameworks,,https://github.com/ROCm/tensorflow-upstream,https://github.com/ROCm/tensorflow-upstream,Apache-2.0,2018-04-09 21:24:50.000,2025-05-08 15:01:09.000000,2025-05-08 13:49:39,182755.0,2213.0,99.0,50.0,2549.0,16.0,376.0,691.0,TensorFlow ROCm port.,4875.0,32,True,2022-12-06 16:42:53.965,2.9.4,100.0,tensorflow-rocm,,,,['tensorflow'],9.0,,https://pypi.org/project/tensorflow-rocm,2024-01-10 14:33:03.000,9.0,11468.0,11468.0,,,,,,,,3.0,29.0,,,,,,,ROCm/tensorflow-upstream,,,,,,,,,,,,,
252,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2025-05-08 10:15:36.000000,2025-05-08 07:03:46,2018.0,8.0,3071.0,318.0,969.0,249.0,718.0,19092.0,"Qlib is an AI-oriented quantitative investment platform that aims to realize the potential, empower research, and..",136.0,31,True,2024-12-23 07:36:40.000,0.9.6,35.0,pyqlib,,,,['pytorch'],22.0,21.0,https://pypi.org/project/pyqlib,2024-12-23 07:38:34.000,1.0,8908.0,8922.0,,,,,,,,2.0,795.0,,,,,,,,,,,,,,,,,,,,
253,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2024-07-03 10:55:10.000000,2023-10-26 05:31:53,3012.0,,1816.0,283.0,3507.0,417.0,1684.0,14185.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,31,False,2023-09-14 12:12:06.000,3.0,55.0,nni,,,,,68.0,21.0,https://pypi.org/project/nni,2023-09-14 12:22:00.000,47.0,27626.0,27626.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
254,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2024-08-07 03:17:23.000000,2024-08-07 03:17:23,2667.0,,2066.0,182.0,1006.0,583.0,727.0,12865.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",69.0,31,True,2023-09-20 10:33:08.000,2.4.0,50.0,paddlehub,,,,['paddle'],1925.0,1918.0,https://pypi.org/project/paddlehub,2023-09-20 10:33:08.000,7.0,6728.0,6739.0,,,,,,,,2.0,842.0,,,,,,,,,,,,,,,,,,,,
255,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2025-04-22 14:57:17.453000,2025-02-14 11:41:58,869.0,2.0,1299.0,419.0,93.0,32.0,161.0,9846.0,TensorFlow-based neural network library.,61.0,31,True,2024-01-02 11:15:06.000,2.0.2,29.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1449.0,1430.0,https://pypi.org/project/dm-sonnet,2024-01-02 11:15:06.000,19.0,19330.0,19964.0,https://anaconda.org/conda-forge/sonnet,2025-04-22 14:57:17.453,41876.0,,,,,3.0,,,,,,,,google-deepmind/sonnet,,,,,,,,,,,,,
256,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000,2024-05-06 11:34:20.000000,2020-11-30 04:34:51,613.0,,2410.0,454.0,263.0,579.0,365.0,9620.0,Deep learning library featuring a higher-level API for TensorFlow.,145.0,31,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,,,['tensorflow'],5208.0,5194.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000,14.0,3266.0,3266.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
257,imageai,OlafenwaMoses/ImageAI,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000,2025-04-22 14:57:32.711000,2024-02-20 22:38:05,385.0,,2162.0,287.0,98.0,311.0,446.0,8778.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,19.0,31,False,2023-01-02 17:10:24.749,3.0.3,13.0,imageai,conda-forge/imageai,,,,1797.0,1778.0,https://pypi.org/project/imageai,2023-01-02 17:10:24.749,19.0,11627.0,23152.0,https://anaconda.org/conda-forge/imageai,2025-04-22 14:57:32.711,9202.0,,,,,2.0,966230.0,,,,,,,,,,,,,,,,,,,,
258,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2025-04-22 14:56:43.035000,2025-02-16 16:07:41,570.0,2.0,1221.0,171.0,446.0,70.0,476.0,8745.0,Automatic extraction of relevant features from time series:.,99.0,31,True,2025-02-16 16:10:09.000,0.21.0,33.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],121.0,21.0,https://pypi.org/project/tsfresh,2025-02-16 16:10:09.000,100.0,245117.0,269206.0,https://anaconda.org/conda-forge/tsfresh,2025-04-22 14:56:43.035,1445383.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
259,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2025-04-22 14:57:49.654000,2023-04-18 11:08:13,2759.0,,1282.0,212.0,727.0,201.0,829.0,7822.0,Automated Machine Learning with scikit-learn.,88.0,31,False,2023-02-13 12:35:21.000,0.15.0,42.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],698.0,664.0,https://pypi.org/project/auto-sklearn,2022-09-20 10:32:07.471,34.0,13493.0,14132.0,https://anaconda.org/conda-forge/auto-sklearn,2025-04-22 14:57:49.654,31314.0,,,,,2.0,68.0,,,,,,,,,,,,,,,,,,,,
260,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2025-04-01 14:19:35.000000,2024-11-26 06:34:41,2711.0,,1151.0,207.0,1052.0,28.0,615.0,6875.0,An open source library for deep learning end-to-end dialog systems and chatbots.,78.0,31,True,2024-08-12 17:22:54.000,1.7.0,64.0,deeppavlov,,,,['tensorflow'],434.0,430.0,https://pypi.org/project/deeppavlov,2024-08-12 17:22:54.000,4.0,16385.0,16385.0,,,,,,,,2.0,,,,,,,,deeppavlov/DeepPavlov,,,,,,,,,,,,,
261,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2025-05-05 07:37:35.000000,2025-02-28 08:53:01,12558.0,2.0,1188.0,99.0,1459.0,22.0,883.0,5241.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",141.0,31,True,2025-01-22 10:09:43.000,1.19.1,63.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,745.0,725.0,https://pypi.org/project/adversarial-robustness-toolbox,2025-01-22 09:57:58.000,20.0,28997.0,30224.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2025-04-22 14:57:32.684,71173.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
262,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2025-04-22 14:57:46.184000,2023-11-02 13:49:44,662.0,,1050.0,150.0,132.0,139.0,104.0,4611.0,Technical Analysis Library using Pandas and Numpy.,34.0,31,False,2023-11-02 13:53:35.000,0.11.0,56.0,ta,conda-forge/ta,,,,8121.0,8014.0,https://pypi.org/project/ta,2023-11-02 13:53:35.000,107.0,308740.0,309449.0,https://anaconda.org/conda-forge/ta,2025-04-22 14:57:46.184,36192.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
263,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2025-04-22 14:57:06.837000,2022-01-27 13:24:16,139.0,,1026.0,150.0,118.0,162.0,79.0,4564.0,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,31,False,2021-01-15 10:53:17.000,0.5.4,29.0,imutils,conda-forge/imutils,,,,52907.0,52472.0,https://pypi.org/project/imutils,2021-01-15 10:53:17.000,435.0,414065.0,418071.0,https://anaconda.org/conda-forge/imutils,2025-04-22 14:57:06.837,232374.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
264,rubrix,recognai/rubrix,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2025-05-05 20:57:30.000000,2025-03-10 08:42:43,3625.0,6.0,429.0,31.0,3443.0,53.0,2155.0,4486.0,Argilla is a collaboration tool for AI engineers and domain experts to build high-quality datasets.,111.0,31,True,2025-03-11 08:58:41.000,2.8.0,100.0,rubrix,conda-forge/rubrix,,,,2995.0,2995.0,https://pypi.org/project/rubrix,2022-10-24 18:22:00.951,,3689.0,4789.0,https://anaconda.org/conda-forge/rubrix,2025-04-22 14:58:07.112,45100.0,,,,,2.0,,,,,,,,argilla-io/argilla,,,,,,,,,,,,,
265,AzureML SDK,Azure/MachineLearningNotebooks,ml-experiments,,https://github.com/Azure/MachineLearningNotebooks,https://github.com/Azure/MachineLearningNotebooks,MIT,2018-08-17 17:29:14.000,2025-04-11 20:16:33.000000,2025-03-14 16:42:02,1307.0,2.0,2506.0,1930.0,541.0,390.0,1078.0,4186.0,Python notebooks with ML and deep learning examples with Azure Machine Learning Python SDK | Microsoft.,65.0,31,True,2024-12-10 14:48:18.000,1.59.0,107.0,azureml-sdk,,,,,31.0,,https://pypi.org/project/azureml-sdk,2025-04-11 20:16:33.000,31.0,255957.0,255965.0,,,,,,,,2.0,662.0,,,,,,,,,,,,,,,,,,,,
266,Porcupine,Picovoice/Porcupine,audio,,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000,2025-05-06 21:53:58.000000,2025-05-06 21:53:54,1343.0,53.0,516.0,65.0,824.0,2.0,572.0,4094.0,On-device wake word detection powered by deep learning.,42.0,31,True,2025-02-05 18:37:30.000,3.0.5,37.0,pvporcupine,,,,,86.0,48.0,https://pypi.org/project/pvporcupine,2025-02-05 18:37:30.000,38.0,21487.0,21487.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
267,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2025-04-22 14:57:05.227000,2025-04-08 00:46:33,1380.0,6.0,330.0,56.0,253.0,70.0,464.0,3905.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,40.0,31,True,2024-07-09 04:43:23.000,1.13.0,29.0,stumpy,conda-forge/stumpy,,,,1247.0,1217.0,https://pypi.org/project/stumpy,2024-07-09 04:21:56.000,30.0,296557.0,314988.0,https://anaconda.org/conda-forge/stumpy,2025-04-22 14:57:05.227,1087437.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
268,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2025-04-22 14:57:22.764000,2025-02-07 03:38:27,3939.0,,561.0,57.0,931.0,370.0,991.0,3697.0,A highly efficient implementation of Gaussian Processes in PyTorch.,139.0,31,True,2025-01-29 15:57:10.000,1.14,42.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],3051.0,2858.0,https://pypi.org/project/gpytorch,2025-01-29 16:03:32.000,193.0,353275.0,356672.0,https://anaconda.org/conda-forge/gpytorch,2025-04-22 14:57:22.764,203828.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
269,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2025-04-22 14:57:24.066000,2024-09-21 03:01:04,1581.0,,455.0,93.0,127.0,95.0,348.0,3482.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,49.0,31,True,2021-02-03 16:40:09.000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,1430.0,1367.0,https://pypi.org/project/nmslib,2021-02-03 00:02:08.000,63.0,370819.0,374435.0,https://anaconda.org/conda-forge/nmslib,2025-04-22 14:57:24.066,198919.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
270,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2023-12-01 17:10:01.000000,2023-11-08 12:40:01,3273.0,,704.0,181.0,737.0,277.0,710.0,3426.0,DyNet: The Dynamic Neural Network Toolkit.,161.0,31,False,2020-10-21 14:31:01.000,2.1.2,24.0,dyNET,,,,,289.0,271.0,https://pypi.org/project/dyNET,2020-10-21 14:31:01.000,18.0,118174.0,118360.0,,,,,,,,3.0,19188.0,,,,,,,,,,,,,,,,,,,,
271,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2025-05-08 06:56:40.000000,2025-05-02 07:51:22,1364.0,18.0,292.0,28.0,1232.0,77.0,520.0,3377.0,A python library for self-supervised learning on images.,65.0,31,True,2025-04-22 14:11:54.000,1.5.20,133.0,lightly,,,,['pytorch'],459.0,439.0,https://pypi.org/project/lightly,2025-04-22 14:11:54.000,20.0,57947.0,57947.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
272,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2025-04-26 18:05:24.000000,2025-04-26 18:05:24,706.0,1.0,287.0,49.0,830.0,103.0,286.0,3311.0,PyTorch extensions for high performance and large scale training.,76.0,31,True,2022-12-11 18:09:31.906,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],8400.0,8247.0,https://pypi.org/project/fairscale,2022-12-11 18:09:31.906,153.0,490196.0,500774.0,https://anaconda.org/conda-forge/fairscale,2025-04-22 14:58:04.549,444284.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
273,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/google-deepmind/dm-haiku,https://github.com/google-deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2025-05-01 23:24:33.000000,2025-05-01 23:24:28,1007.0,8.0,244.0,34.0,569.0,73.0,177.0,3021.0,JAX-based neural network library.,88.0,31,True,2025-04-22 10:24:45.000,0.0.14,17.0,dm-haiku,conda-forge/dm-haiku,,,,2647.0,2457.0,https://pypi.org/project/dm-haiku,2025-04-22 10:24:45.000,190.0,217731.0,218383.0,https://anaconda.org/conda-forge/dm-haiku,2025-04-23 05:01:39.129,33294.0,,,,,3.0,,,,,,,,google-deepmind/dm-haiku,,,,,,,,,,,,,
274,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2025-04-22 14:56:47.976000,2024-07-01 04:53:53,1639.0,,342.0,58.0,195.0,139.0,197.0,2975.0,The machine learning toolkit for time series analysis in Python.,43.0,31,True,2023-12-12 14:39:23.000,0.6.3,100.0,tslearn,conda-forge/tslearn,,,['sklearn'],1842.0,1763.0,https://pypi.org/project/tslearn,2023-12-12 14:39:23.000,79.0,355099.0,382019.0,https://anaconda.org/conda-forge/tslearn,2025-04-22 14:56:47.976,1588313.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
275,shapash,MAIF/shapash,interpretability,,https://github.com/MAIF/shapash,https://github.com/MAIF/shapash,Apache-2.0,2020-04-29 07:34:23.000,2025-05-06 07:55:20.000000,2025-05-06 07:55:20,1727.0,20.0,345.0,36.0,378.0,44.0,191.0,2869.0,Shapash: User-friendly Explainability and Interpretability to Develop Reliable and Transparent Machine Learning Models.,41.0,31,True,2025-03-20 15:18:23.000,2.7.9,52.0,shapash,,,,['jupyter'],196.0,192.0,https://pypi.org/project/shapash,2025-03-20 15:18:23.000,4.0,10426.0,10426.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
276,USearch,unum-cloud/usearch,nn-search,,https://github.com/unum-cloud/usearch,https://github.com/unum-cloud/usearch,Apache-2.0,2023-02-22 09:20:20.000,2025-04-16 18:39:50.000000,2025-04-16 17:25:32,2008.0,34.0,175.0,35.0,398.0,89.0,120.0,2697.0,"Fast Open-Source Search & Clustering engine for Vectors & Strings in C++, C, Python, JavaScript, Rust, Java,..",70.0,31,True,2025-04-16 18:39:50.000,2.17.7,138.0,usearch,,unum/usearch,,,229.0,179.0,https://pypi.org/project/usearch,2025-04-16 18:39:50.000,35.0,163978.0,175039.0,,,,https://hub.docker.com/r/unum/usearch,2025-04-16 17:29:14.657970,1.0,205.0,2.0,66121.0,,usearch,https://www.npmjs.com/package/usearch,2025-01-23 09:38:41.221,15.0,8049.0,,,,,,,,,,,,,,
277,bt,pmorissette/bt,financial-data,,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000,2025-04-22 14:57:50.748000,2025-04-08 20:43:24,580.0,16.0,442.0,94.0,128.0,82.0,267.0,2514.0,bt - flexible backtesting for Python.,34.0,31,True,2025-04-12 14:41:05.000,1.1.2,30.0,bt,conda-forge/bt,,,,1695.0,1680.0,https://pypi.org/project/bt,2025-04-12 14:40:43.000,15.0,11187.0,12876.0,https://anaconda.org/conda-forge/bt,2025-04-22 14:57:50.748,82762.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
278,explainerdashboard,oegedijk/explainerdashboard,interpretability,,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000,2025-05-07 20:34:50.000000,2024-12-29 21:20:41,1376.0,,337.0,22.0,51.0,38.0,203.0,2393.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,21.0,31,True,2024-12-29 21:23:32.000,0.4.8,92.0,explainerdashboard,conda-forge/explainerdashboard,,,,641.0,628.0,https://pypi.org/project/explainerdashboard,2024-12-29 21:23:32.000,13.0,66065.0,67294.0,https://anaconda.org/conda-forge/explainerdashboard,2025-04-22 14:57:40.990,65170.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
279,mpld3,mpld3/mpld3,data-viz,,https://github.com/mpld3/mpld3,https://github.com/mpld3/mpld3,BSD-3-Clause,2013-12-18 01:48:30.000,2025-05-03 11:23:45.000000,2024-10-30 12:23:10,890.0,,361.0,82.0,170.0,218.0,149.0,2377.0,An interactive data visualization tool which brings matplotlib graphics to the browser using D3.,53.0,31,True,2023-12-23 13:04:29.963,0.5.10,19.0,mpld3,conda-forge/mpld3,,,,7539.0,7384.0,https://pypi.org/project/mpld3,2023-12-23 13:03:02.000,146.0,312823.0,317773.0,https://anaconda.org/conda-forge/mpld3,2025-04-22 14:56:21.641,230160.0,,,,,3.0,,,mpld3,https://www.npmjs.com/package/mpld3,2023-12-23 13:04:29.963,9.0,1049.0,,,,,,,,,,,,,,
