,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,new_addition,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,brew_id,apt_id,yum_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
187,implicit,benfred/implicit,,recommender-systems,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000000,2020-11-24 06:44:37.378000,2020-11-15 19:47:23.000000,452.0,77.0,255.0,2211,300.0,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,28.0,28,True,2020-09-15 22:01:38.000000,0.4.4,34.0,implicit,conda-forge/implicit,,,,356.0,334.0,https://pypi.org/project/implicit,2020-09-15 22:01:38.000000,22.0,94584.0,99500.0,https://anaconda.org/conda-forge/implicit,2020-11-24 06:44:37.378000,177009.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
188,Keras Tuner,keras-team/keras-tuner,,hyperopt,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000000,2020-12-23 19:28:06.000000,2020-12-09 20:19:05.000000,254.0,145.0,133.0,2199,787.0,Hyperparameter tuning for humans.,28.0,28,True,2020-11-20 19:13:23.000000,1.0.2,5.0,keras-tuner,,,,['tensorflow'],344.0,342.0,https://pypi.org/project/keras-tuner,2020-11-20 19:00:59.000000,2.0,431096.0,431096.0,,,,,,,,1.0,,,,,,,,,,-1.0,,,,,,,,,,
189,AzureML SDK,Azure/MachineLearningNotebooks,,ml-experiments,https://github.com/Azure/MachineLearningNotebooks,https://github.com/Azure/MachineLearningNotebooks,MIT,2018-08-17 17:29:14.000000,2020-12-12 00:49:34.000000,2020-12-12 00:49:33.000000,1477.0,59.0,847.0,2066,1081.0,Python notebooks with ML and deep learning examples with Azure Machine Learning | Microsoft.,52.0,28,True,2020-12-07 18:38:50.000000,1.19.0,65.0,azureml-sdk,,,,,60.0,,https://pypi.org/project/azureml-sdk,2020-12-07 18:38:50.000000,60.0,286631.0,286645.0,,,,,,,,2.0,385.0,,,,,,,,,,,,,,,,,,,
190,ImageHash,JohannesBuchner/imagehash,,image,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000000,2021-01-03 14:55:33.000000,2021-01-03 14:55:15.000000,245.0,17.0,70.0,1801,184.0,A Python Perceptual Image Hashing Module.,17.0,28,True,2020-11-19 14:54:24.000000,4.2.0,17.0,ImageHash,conda-forge/imagehash,,,,2346.0,1814.0,https://pypi.org/project/ImageHash,2020-11-19 14:54:24.000000,532.0,354910.0,356827.0,https://anaconda.org/conda-forge/imagehash,2020-11-19 18:20:49.964000,95893.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
191,pyLDAvis,bmabey/pyLDAvis,,interpretability,https://github.com/bmabey/pyLDAvis,https://github.com/bmabey/pyLDAvis,BSD-3-Clause,2015-04-09 22:48:03.000000,2020-12-03 09:31:49.000000,2020-12-02 18:10:12.000000,288.0,91.0,56.0,1376,218.0,Python library for interactive topic model visualization. Port of the R LDAvis package.,31.0,28,True,2018-06-05 18:55:56.000000,2.1.2,17.0,pyldavis,conda-forge/pyldavis,,,['jupyter'],1762.0,1663.0,https://pypi.org/project/pyldavis,2018-06-05 18:55:56.000000,99.0,63935.0,64600.0,https://anaconda.org/conda-forge/pyldavis,2018-06-22 21:16:15.741000,20630.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
192,Flax,google/flax,,ml-frameworks,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000000,2021-01-07 21:26:54.000000,2021-01-07 16:15:22.000000,152.0,114.0,104.0,1348,1425.0,Flax is a neural network ecosystem for JAX that is designed for flexibility.,69.0,28,True,2020-12-08 15:13:37.000000,0.3.0,9.0,flax,,,,['jax'],82.0,79.0,https://pypi.org/project/flax,2020-12-08 15:14:03.000000,3.0,74722.0,74724.0,,,,,,,,3.0,20.0,,,,,,,,,,,,,,,,,,,
193,PyTables,PyTables/PyTables,,data-containers,https://github.com/PyTables/PyTables,https://github.com/PyTables/PyTables,BSD-3-Clause,2011-06-03 19:44:46.000000,2021-01-07 23:28:08.000000,2021-01-06 12:38:27.000000,180.0,153.0,440.0,998,3900.0,A Python package to manage extremely large amounts of data.,96.0,28,True,2019-10-30 19:33:37.000000,3.6.1,25.0,tables,conda-forge/pytables,,,,3754.0,,https://pypi.org/project/tables,2019-10-30 19:33:37.000000,3754.0,397103.0,436884.0,https://anaconda.org/conda-forge/pytables,2020-10-21 22:20:27.234000,2108328.0,,,,,2.0,125.0,,,,,,,,,-1.0,,,,,,,,,,
194,Bottleneck,pydata/bottleneck,,data-containers,https://github.com/pydata/bottleneck,https://github.com/pydata/bottleneck,BSD-2-Clause,2010-11-27 23:21:22.000000,2021-01-06 15:18:05.000000,2020-11-25 00:09:25.000000,62.0,23.0,177.0,568,1226.0,Fast NumPy array functions written in C.,20.0,28,True,2020-02-21 06:22:16.000000,1.3.2,21.0,Bottleneck,conda-forge/bottleneck,,,,20809.0,17917.0,https://pypi.org/project/Bottleneck,2020-02-21 06:22:16.000000,2892.0,205452.0,229785.0,https://anaconda.org/conda-forge/bottleneck,2020-10-12 10:23:18.707000,1362657.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
195,inflect,jaraco/inflect,,nlp,https://github.com/jaraco/inflect,https://github.com/jaraco/inflect,MIT,2010-06-20 13:43:13.000000,2020-12-18 02:56:48.000000,2020-11-15 19:27:28.000000,57.0,13.0,58.0,464,590.0,"Correctly generate plurals, ordinals, indefinite articles; convert numbers to words.",25.0,28,True,2020-11-15 17:41:03.000000,5.0.2,30.0,inflect,conda-forge/inflect,,,,1388.0,,https://pypi.org/project/inflect,2020-11-15 17:40:58.000000,1388.0,887300.0,890023.0,https://anaconda.org/conda-forge/inflect,2020-11-15 19:06:38.533000,122549.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
196,minio,minio/minio-py,,db-clients,https://github.com/minio/minio-py,https://github.com/minio/minio-py,Apache-2.0,2015-06-17 03:51:15.000000,2021-01-05 18:53:04.586000,2021-01-05 17:46:50.000000,171.0,,370.0,386,1008.0,MinIO Client SDK for Python.,88.0,28,True,2021-01-05 17:57:49.000000,7.0.1,85.0,minio,conda-forge/minio,,,,1546.0,1202.0,https://pypi.org/project/minio,2021-01-05 17:46:43.000000,344.0,163752.0,164602.0,https://anaconda.org/conda-forge/minio,2021-01-05 18:53:04.586000,16154.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
197,DIPY,dipy/dipy,,medical-data,https://github.com/dipy/dipy,https://github.com/dipy/dipy,BSD-3-Clause,2010-02-06 11:43:08.000000,2020-12-17 18:09:13.000000,2020-12-10 16:48:07.000000,313.0,156.0,571.0,375,11365.0,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",118.0,28,True,2020-11-05 17:35:53.000000,1.3.0,21.0,dipy,conda-forge/dipy,,,,409.0,315.0,https://pypi.org/project/dipy,2020-11-05 17:35:53.000000,94.0,7573.0,10635.0,https://anaconda.org/conda-forge/dipy,2020-11-14 18:28:50.683000,171482.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
198,Cython BLIS,explosion/cython-blis,,others,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,BSD-3-Clause,2017-10-15 09:56:16.000000,2020-12-07 11:23:01.451000,2020-12-07 07:21:11.000000,22.0,6.0,15.0,157,524.0,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,9.0,28,True,2020-12-07 08:56:44.000000,0.7.4,35.0,blis,conda-forge/cython-blis,,,,8040.0,7650.0,https://pypi.org/project/blis,2020-12-07 08:56:44.000000,390.0,806463.0,823836.0,https://anaconda.org/conda-forge/cython-blis,2020-12-07 11:23:01.451000,382215.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
199,CNTK,microsoft/CNTK,,ml-frameworks,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,MIT,2015-11-26 09:52:06.000000,2020-12-09 22:21:57.000000,2020-03-31 15:55:14.000000,4408.0,830.0,2514.0,16950,16116.0,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",265.0,27,True,2019-04-26 14:13:32.000000,2.7,32.0,cntk,,,,,17.0,,https://pypi.org/project/cntk,2020-12-09 22:21:57.000000,17.0,1214.0,1440.0,,,,,,,,3.0,13581.0,,,,,,,,,,,,,,,,,,,
200,EasyOCR,JaidedAI/EasyOCR,,ocr,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000000,2021-01-07 10:08:19.000000,2021-01-05 13:45:05.000000,937.0,82.0,153.0,9751,366.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",73.0,27,True,2021-01-05 13:59:10.000000,1.2.2,15.0,easyocr,,,,,99.0,99.0,https://pypi.org/project/easyocr,2021-01-05 13:59:10.000000,0.0,9508.0,21686.0,,,,,,,,2.0,85250.0,,,,,,,,,1.0,,,,,,,,,,
201,Dopamine,google/dopamine,,reinforcement-learning,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000000,2021-01-05 04:01:12.000000,2020-11-24 20:59:42.000000,1225.0,72.0,69.0,9260,210.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,13.0,27,True,2020-10-16 22:05:03.000000,3.1.8,34.0,dopamine-rl,,,,['tensorflow'],31.0,,https://pypi.org/project/dopamine-rl,2020-10-16 22:05:03.000000,31.0,81064.0,81064.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
202,NNI,microsoft/nni,,hyperopt,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000000,2021-01-08 01:17:54.000000,2021-01-05 03:25:14.000000,1118.0,237.0,856.0,8643,1846.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",111.0,27,True,2020-10-22 13:31:52.000000,1.9,35.0,nni,,,,,93.0,77.0,https://pypi.org/project/nni,2021-01-07 00:38:03.000000,16.0,1765.0,1765.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
203,AutoKeras,keras-team/autokeras,,hyperopt,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000000,2021-01-04 07:29:18.000000,2021-01-04 07:29:16.000000,1241.0,59.0,658.0,7676,1232.0,AutoML library for deep learning.,126.0,27,True,2020-11-30 02:43:50.000000,1.0.12,46.0,autokeras,,,,['tensorflow'],148.0,141.0,https://pypi.org/project/autokeras,2020-11-30 02:43:50.000000,7.0,6052.0,6052.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
204,pretrainedmodels,Cadene/pretrained-models.pytorch,,pytorch-utils,https://github.com/Cadene/pretrained-models.pytorch,https://github.com/Cadene/pretrained-models.pytorch,BSD-3-Clause,2017-04-09 15:54:23.000000,2020-06-08 16:06:59.000000,2020-04-16 08:02:22.000000,1606.0,85.0,86.0,7601,154.0,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",22.0,27,True,2018-10-29 08:18:45.000000,0.7.4,16.0,pretrainedmodels,,,,['pytorch'],910.0,806.0,https://pypi.org/project/pretrainedmodels,2018-10-29 08:18:45.000000,104.0,27651.0,27651.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
205,tensorboardX,lanpa/tensorboardX,,ml-experiments,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000000,2020-10-14 17:46:25.000000,2020-07-05 17:29:00.000000,770.0,72.0,341.0,6746,460.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",64.0,27,True,2020-07-05 17:54:10.000000,2.0,12.0,tensorboardX,conda-forge/tensorboardx,,,,10956.0,9622.0,https://pypi.org/project/tensorboardX,2019-12-31 14:04:21.000000,1334.0,295558.0,302576.0,https://anaconda.org/conda-forge/tensorboardx,2020-07-06 20:33:55.729000,252434.0,,,,,2.0,289.0,,,,,,,,,,,,,,,,,,,
206,Pyro,pyro-ppl/pyro,,probabilistics,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000000,2021-01-06 23:44:29.000000,2021-01-06 23:44:25.000000,777.0,130.0,677.0,6672,2138.0,Deep universal probabilistic programming with Python and PyTorch.,103.0,27,True,2020-11-17 23:30:42.000000,1.5.1,24.0,pyro-ppl,,,,['pytorch'],390.0,354.0,https://pypi.org/project/pyro-ppl,2020-11-17 23:22:46.000000,36.0,7589.0,7589.0,,,,,,,,2.0,,,,,,,,,,-1.0,,,,,,,,,,
207,TensorLayer,tensorlayer/tensorlayer,,reinforcement-learning,https://github.com/tensorlayer/tensorlayer,https://github.com/tensorlayer/tensorlayer,Apache-2.0,2016-06-07 15:55:16.000000,2021-01-06 07:16:21.000000,2021-01-06 02:15:37.000000,1444.0,48.0,433.0,6446,3309.0,Deep Learning and Reinforcement Learning Library for Scientists and Engineers.,128.0,27,True,2021-01-06 07:16:21.000000,2.2.4,82.0,tensorlayer,,,,['tensorflow'],68.0,,https://pypi.org/project/tensorlayer,2020-06-19 00:53:37.000000,68.0,2341.0,2364.0,,,,,,,,1.0,1200.0,,,,,,,,,,,,,,,,,,,
208,dgl,dmlc/dgl,,graph,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000000,2021-01-07 17:17:51.000000,2021-01-07 12:14:45.000000,1280.0,227.0,670.0,6436,1472.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",97.0,27,True,2020-11-30 07:39:12.000000,0.5.3,341.0,dgl,,,,,30.0,,https://pypi.org/project/dgl,2021-01-07 08:43:28.000000,30.0,14477.0,14477.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
209,PyTorch Image Models,rwightman/pytorch-image-models,,image,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000000,2021-01-06 05:26:35.000000,2021-01-06 05:25:40.000000,903.0,21.0,203.0,6396,648.0,"PyTorch image models, scripts, pretrained weights -- (SE)ResNet/ResNeXT, DPN, EfficientNet, MixNet, MobileNet-V3/V2,..",26.0,27,True,2021-01-03 23:30:24.000000,0.3.3,13.0,,,,,['pytorch'],237.0,237.0,,,,,8303.0,,,,,,,,2.0,166065.0,,,,,,,,,2.0,,,,,,,,,,
210,imageai,OlafenwaMoses/ImageAI,,image,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000000,2021-01-05 01:31:44.000000,2021-01-05 01:31:12.000000,1595.0,200.0,403.0,5718,290.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,13.0,27,True,2021-01-05 01:26:01.000000,2.1.6,10.0,imageai,,,,,654.0,642.0,https://pypi.org/project/imageai,2021-01-05 01:26:01.000000,12.0,5527.0,21278.0,,,,,,,,2.0,519814.0,,,,,,,,,,,,,,,,,,,
211,OpenNMT,OpenNMT/OpenNMT-py,,nlp,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000000,2021-01-07 16:07:34.000000,2021-01-07 16:07:33.000000,1742.0,94.0,1119.0,4739,2531.0,Open Source Neural Machine Translation in PyTorch.,165.0,27,True,2020-11-10 18:09:08.000000,2.0.0rc2,26.0,OpenNMT-py,,,,['pytorch'],68.0,64.0,https://pypi.org/project/OpenNMT-py,2020-11-10 18:10:02.000000,4.0,3700.0,3700.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
212,csvkit,wireservice/csvkit,,data-loading,https://github.com/wireservice/csvkit,https://github.com/wireservice/csvkit,MIT,2011-04-01 03:00:30.000000,2020-10-30 01:59:33.000000,2020-10-30 01:59:29.000000,535.0,56.0,743.0,4440,1693.0,"A suite of utilities for converting to and working with CSV, the king of tabular file formats.",91.0,27,True,2020-03-03 03:00:28.000000,1.0.5,33.0,csvkit,conda-forge/csvkit,,,,1501.0,799.0,https://pypi.org/project/csvkit,2020-03-03 03:00:28.000000,702.0,25840.0,26813.0,https://anaconda.org/conda-forge/csvkit,2019-05-28 12:30:50.171000,44758.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
213,snorkel,snorkel-team/snorkel,,data-loading,https://github.com/snorkel-team/snorkel,https://github.com/snorkel-team/snorkel,Apache-2.0,2016-02-26 05:52:45.000000,2020-10-02 14:30:46.000000,2020-09-05 21:24:32.000000,707.0,29.0,911.0,4389,2646.0,A system for quickly generating training data with weak supervision.,62.0,27,True,2020-08-09 03:07:36.000000,0.9.6,17.0,snorkel,conda-forge/snorkel,,,,66.0,62.0,https://pypi.org/project/snorkel,2020-04-07 01:35:21.000000,4.0,67169.0,68010.0,https://anaconda.org/conda-forge/snorkel,2020-04-10 13:08:54.445000,14965.0,,,,,3.0,485.0,,,,,,,,,,,,,,,,,,,
214,skorch,skorch-dev/skorch,,ml-frameworks,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000000,2020-12-29 14:55:37.000000,2020-12-25 23:01:18.000000,271.0,48.0,317.0,3714,935.0,A scikit-learn compatible neural network library that wraps PyTorch.,39.0,27,True,2020-08-30 10:46:40.000000,0.9.0,12.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",263.0,250.0,https://pypi.org/project/skorch,2020-08-30 10:43:37.000000,13.0,6555.0,12253.0,https://anaconda.org/conda-forge/skorch,2020-09-19 04:12:07.576000,159565.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
215,OCRmyPDF,jbarlow83/OCRmyPDF,,ocr,https://github.com/jbarlow83/OCRmyPDF,https://github.com/jbarlow83/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000000,2021-01-06 20:04:03.000000,2021-01-06 19:42:28.000000,416.0,85.0,556.0,3641,2815.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",49.0,27,True,2021-01-06 20:04:03.000000,11.4.5,157.0,ocrmypdf,,,,,114.0,102.0,https://pypi.org/project/ocrmypdf,2021-01-06 20:04:03.000000,12.0,14004.0,14004.0,,,,,,,,2.0,,,,,,,,,,,ocrmypdf,ocrmypdf,,,,,,,,
216,imutils,jrosebr1/imutils,,image,https://github.com/jrosebr1/imutils,https://github.com/jrosebr1/imutils,MIT,2015-01-11 20:05:39.000000,2020-12-24 22:54:44.000000,2019-08-18 11:50:57.000000,851.0,123.0,75.0,3460,137.0,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",19.0,27,False,2019-08-18 11:56:06.000000,0.5.3,28.0,imutils,conda-forge/imutils,,,,12527.0,11331.0,https://pypi.org/project/imutils,2019-08-18 11:56:06.000000,1196.0,169158.0,170923.0,https://anaconda.org/conda-forge/imutils,2020-11-01 14:10:29.531000,33550.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
217,lightfm,lyst/lightfm,,recommender-systems,https://github.com/lyst/lightfm,https://github.com/lyst/lightfm,Apache-2.0,2015-07-30 08:34:00.000000,2020-12-07 16:07:27.944000,2020-11-27 19:54:37.000000,561.0,127.0,273.0,3446,404.0,"A Python implementation of LightFM, a hybrid recommendation algorithm.",42.0,27,True,2020-11-27 19:48:30.000000,1.16,14.0,lightfm,conda-forge/lightfm,,,,398.0,370.0,https://pypi.org/project/lightfm,2020-11-27 19:55:08.000000,28.0,93446.0,95423.0,https://anaconda.org/conda-forge/lightfm,2020-12-07 16:07:27.944000,71201.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
218,InterpretML,interpretml/interpret,,interpretability,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000000,2021-01-05 02:53:06.000000,2021-01-05 02:51:03.000000,412.0,50.0,118.0,3370,1403.0,Fit interpretable models. Explain blackbox machine learning.,21.0,27,True,2020-10-20 01:41:37.000000,0.2.2,32.0,interpret,,,,['jupyter'],60.0,58.0,https://pypi.org/project/interpret,2020-10-20 01:35:45.000000,2.0,12539.0,12539.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
219,Ignite,pytorch/ignite,,ml-frameworks,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000000,2021-01-08 00:50:55.000000,2021-01-07 21:25:23.000000,403.0,98.0,587.0,3205,847.0,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,118.0,27,True,2020-09-20 20:00:28.000000,0.4.2,431.0,pytorch-ignite,pytorch/ignite,,,['pytorch'],745.0,683.0,https://pypi.org/project/pytorch-ignite,2021-01-08 00:50:55.000000,62.0,31401.0,33039.0,https://anaconda.org/pytorch/ignite,2020-09-20 20:00:11.134000,50786.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
220,dyNET,clab/dynet,,ml-frameworks,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000000,2020-10-22 07:16:17.000000,2020-10-22 07:16:12.000000,692.0,255.0,660.0,3163,3260.0,DyNet: The Dynamic Neural Network Toolkit.,155.0,27,True,2020-10-21 14:31:01.000000,2.1.2,24.0,dyNET,,,,,202.0,164.0,https://pypi.org/project/dyNET,2020-10-21 14:31:01.000000,38.0,4988.0,5012.0,,,,,,,,3.0,1273.0,,,,,,,,,,,,,,,,,,,
221,Alpha Vantage,RomelTorres/alpha_vantage,,financial-data,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000000,2020-12-21 19:51:59.000000,2020-12-21 19:51:57.000000,541.0,16.0,195.0,2978,497.0,A python wrapper for Alpha Vantage API for financial data.,36.0,27,True,2020-12-21 02:37:29.000000,2.3.1,28.0,alpha_vantage,,,,,202.0,,https://pypi.org/project/alpha_vantage,2018-08-26 18:55:11.000000,202.0,23624.0,23624.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
222,missingno,ResidentMario/missingno,,data-viz,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000000,2020-12-28 16:13:39.000000,2020-12-28 16:13:38.000000,331.0,15.0,87.0,2596,170.0,Missing data visualization module for Python.,15.0,27,True,2019-07-09 16:03:51.000000,0.4.2,21.0,missingno,conda-forge/missingno,,,,2667.0,2591.0,https://pypi.org/project/missingno,2018-06-29 16:25:00.000000,76.0,177638.0,179226.0,https://anaconda.org/conda-forge/missingno,2020-02-15 10:07:41.253000,66716.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
223,GluonNLP,dmlc/gluon-nlp,,nlp,https://github.com/dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,Apache-2.0,2018-04-04 20:57:13.000000,2021-01-07 23:14:14.000000,2021-01-07 21:10:28.000000,490.0,227.0,283.0,2207,789.0,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",75.0,27,True,2020-08-13 19:16:27.000000,0.10.0,25.0,gluonnlp,,,,['mxnet'],377.0,366.0,https://pypi.org/project/gluonnlp,2020-08-13 01:28:51.000000,11.0,32346.0,32346.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
224,Databases,encode/databases,,db-clients,https://github.com/encode/databases,https://github.com/encode/databases,BSD-3-Clause,2019-02-01 10:55:25.000000,2020-12-10 06:34:13.000000,2020-12-10 06:34:11.000000,131.0,88.0,87.0,1885,268.0,Async database support for Python.,28.0,27,True,2020-11-16 20:54:58.000000,0.4.1,29.0,databases,conda-forge/databases,,,,1349.0,1289.0,https://pypi.org/project/databases,2020-11-16 20:54:58.000000,60.0,40799.0,44154.0,https://anaconda.org/conda-forge/databases,2020-11-21 20:34:38.553000,77165.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
225,hdbscan,scikit-learn-contrib/hdbscan,,others,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000000,2021-01-06 20:53:54.000000,2021-01-06 20:53:54.000000,334.0,213.0,141.0,1782,867.0,A high performance implementation of HDBSCAN clustering.,64.0,27,True,2020-03-19 19:19:04.000000,0.8.26,42.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],821.0,697.0,https://pypi.org/project/hdbscan,2020-03-19 19:19:04.000000,124.0,117643.0,126964.0,https://anaconda.org/conda-forge/hdbscan,2020-11-02 02:54:21.050000,503375.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
