,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id,new_addition
121,PyVista,pyvista/pyvista,data-viz,,https://github.com/pyvista/pyvista,https://github.com/pyvista/pyvista,MIT,2017-05-31 18:01:42.000,2023-05-16 11:13:45.000000,2023-05-16 11:13:43,3550.0,212.0,332,31.0,2300.0,341.0,853.0,1792,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,121.0,35,True,2023-05-16 05:34:02.649,0.39.1,73.0,pyvista,conda-forge/pyvista,,,['jupyter'],2084.0,1889.0,https://pypi.org/project/pyvista,96887.0,103919.0,https://anaconda.org/conda-forge/pyvista,2023-05-05 20:21:31.904,337089.0,,,,,2.0,713.0,2022-11-02 14:24:02.503,195.0,,,,,,,,,,,,,,,,,,,
122,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2023-05-18 07:20:59.000000,2023-05-12 13:04:41,4726.0,61.0,446,22.0,979.0,796.0,543.0,1680,"This is the development home of the workflow management system Snakemake. For general information, see.",288.0,35,True,2023-05-12 13:08:01.167,7.25.4,268.0,snakemake,bioconda/snakemake,,,,1774.0,1530.0,https://pypi.org/project/snakemake,73251.0,81335.0,https://anaconda.org/bioconda/snakemake,2023-05-15 13:14:38.005,735655.0,,,,,2.0,,2023-01-18 12:51:01.173,244.0,,,,,,,,,,,,,,,,,,,
123,arviz,arviz-devs/arviz,interpretability,,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000,2023-05-12 14:04:00.000000,2023-05-12 14:03:59,1490.0,20.0,329,45.0,1427.0,169.0,646.0,1382,Exploratory analysis of Bayesian models with Python.,144.0,35,True,2023-03-06 23:30:56.203,0.15.1,32.0,arviz,conda-forge/arviz,,,,4179.0,4042.0,https://pypi.org/project/arviz,1110224.0,1142092.0,https://anaconda.org/conda-forge/arviz,2023-03-14 10:21:53.404,1529579.0,,,,,1.0,122.0,2022-11-16 10:35:34.903,137.0,,,,,,,,,,,,,,,,,,,
124,Nilearn,nilearn/nilearn,medical-data,,https://github.com/nilearn/nilearn,https://github.com/nilearn/nilearn,BSD-3-Clause,2011-01-09 19:02:23.000,2023-05-15 00:52:54.000000,2023-05-10 16:23:31,9860.0,125.0,502,73.0,1963.0,280.0,1507.0,991,Machine learning for NeuroImaging in Python.,212.0,35,True,2023-04-28 09:19:30.000,0.10.1,44.0,nilearn,conda-forge/nilearn,,,['sklearn'],2501.0,2232.0,https://pypi.org/project/nilearn,39079.0,41744.0,https://anaconda.org/conda-forge/nilearn,2023-05-02 11:46:33.914,223586.0,,,,,2.0,112.0,2023-01-06 13:44:07.099,269.0,,,,,,,,,,,,,,,,,,,
125,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2023-05-18 00:49:48.000000,2023-05-16 18:28:00,1893.0,149.0,4044,298.0,344.0,57.0,668.0,25287,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",101.0,34,True,2023-05-14 15:08:21.000,0.9.2,46.0,timm,conda-forge/timm,,,['pytorch'],,,https://pypi.org/project/timm,3311243.0,3406023.0,https://anaconda.org/conda-forge/timm,2023-05-14 20:41:59.966,66261.0,,,,,2.0,4455961.0,,,,,,,,,,,,,huggingface/pytorch-image-models,,,,,,,,
126,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2023-05-18 01:08:16.000000,2023-05-18 01:03:41,1466.0,34.0,6709,365.0,612.0,363.0,2983.0,24865,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",249.0,34,True,2021-11-15 22:08:26.000,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],1112.0,1106.0,https://pypi.org/project/detectron2,,4439.0,https://anaconda.org/conda-forge/detectron2,2023-05-15 08:06:21.324,159839.0,,,,,2.0,,2020-02-06 00:35:57.000,6.0,,,,,,,,,,,,,,,,,,,
127,fastText,facebookresearch/fastText,nlp,,https://github.com/facebookresearch/fastText,https://github.com/facebookresearch/fastText,MIT,2016-07-16 13:38:42.000,2023-05-12 21:09:39.000000,2023-04-17 10:23:50,382.0,1.0,4416,853.0,256.0,449.0,608.0,24588,Library for fast text representation and classification.,60.0,34,True,2020-04-28 09:51:33.000,0.9.2,4.0,fasttext,conda-forge/fasttext,,,,4435.0,4435.0,https://pypi.org/project/fasttext,925067.0,925886.0,https://anaconda.org/conda-forge/fasttext,2022-11-01 19:01:43.034,54897.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
128,Netron,lutzroeder/netron,interpretability,,https://github.com/lutzroeder/netron,https://github.com/lutzroeder/netron,MIT,2010-12-26 12:53:43.000,2023-05-18 14:10:21.000000,2023-05-18 14:10:13,6788.0,321.0,2470,289.0,165.0,26.0,907.0,22670,"Visualizer for neural network, deep learning, and machine learning models.",2.0,34,True,2023-05-13 05:25:39.960,6.8.9,567.0,netron,,,,"['pytorch', 'tensorflow']",80.0,10.0,https://pypi.org/project/netron,11930.0,83382.0,,,,,,,,1.0,71452.0,2023-01-28 04:16:27.182,70.0,,,,,,,,,,,,,,,,,,,
129,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2023-04-10 09:10:03.000000,2021-11-17 17:52:52,3466.0,,3730,658.0,1664.0,128.0,1975.0,21917,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",163.0,34,False,2020-12-10 17:22:09.000,0.9.3,100.0,deepspeech,conda-forge/deepspeech,,,['tensorflow'],376.0,330.0,https://pypi.org/project/deepspeech,6153.0,24248.0,https://anaconda.org/conda-forge/deepspeech,2021-07-29 19:26:04.079,1786.0,,,,,2.0,1008824.0,2020-12-19 10:05:12.000,46.0,,,,,,,,,,,,,,,,,,,
130,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2023-05-18 09:55:24.000000,2023-05-18 09:55:24,594.0,14.0,2553,288.0,212.0,211.0,567.0,17984,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",121.0,34,True,2022-09-20 02:27:55.579,1.6.2,30.0,easyocr,,,,,2800.0,2745.0,https://pypi.org/project/easyocr,107289.0,236129.0,,,,,,,,1.0,4509402.0,2022-09-20 02:27:55.579,55.0,,,,,,,,,,,,,,,,,,,
131,Recommenders,microsoft/recommenders,recommender-systems,,https://github.com/microsoft/recommenders,https://github.com/microsoft/recommenders,MIT,2018-09-19 10:06:07.000,2023-05-12 10:26:27.000000,2023-04-22 17:19:25,8392.0,103.0,2701,264.0,1158.0,158.0,604.0,15682,Best Practices on Recommendation Systems.,125.0,34,True,2022-07-20 05:58:55.000,1.1.1,12.0,recommenders,,,,,72.0,70.0,https://pypi.org/project/recommenders,30380.0,30386.0,,,,,,,,1.0,326.0,2022-07-20 05:38:00.306,2.0,,,,,,,,,,,,,,,,,,,
132,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2023-05-17 14:46:22.000000,2023-03-23 20:17:28,777.0,5.0,1482,125.0,652.0,353.0,419.0,12008,Fast image augmentation library and an easy-to-use wrapper around other libraries. Documentation:..,129.0,34,True,2022-09-20 07:59:31.954,1.3.0,52.0,albumentations,conda-forge/albumentations,,,['pytorch'],14829.0,14536.0,https://pypi.org/project/albumentations,619813.0,622147.0,https://anaconda.org/conda-forge/albumentations,2022-09-20 14:09:56.676,109703.0,,,,,2.0,,2022-09-20 07:59:31.954,293.0,,,,,,,,,,,,,,,,,,,
133,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-11-22 23:28:35.000000,2022-11-22 00:42:46,2719.0,,2174,283.0,3096.0,80.0,2477.0,11498,"An open-source NLP research library, built on PyTorch.",265.0,34,True,2022-10-18 23:32:24.000,2.10.1,59.0,allennlp,conda-forge/allennlp,,,['pytorch'],3511.0,3511.0,https://pypi.org/project/allennlp,50667.0,52680.0,https://anaconda.org/conda-forge/allennlp,2022-07-15 16:42:26.330,106699.0,,,,,2.0,55.0,,,,,,,,,,,,,,,,,,,,,
134,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2023-05-17 23:24:43.000000,2023-05-17 21:44:12,2388.0,13.0,965,202.0,2203.0,235.0,798.0,7945,Deep universal probabilistic programming with Python and PyTorch.,138.0,34,True,2023-01-03 22:38:54.000,1.8.4,32.0,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],1489.0,1405.0,https://pypi.org/project/pyro-ppl,334208.0,336890.0,https://anaconda.org/conda-forge/pyro-ppl,2023-01-04 04:15:32.028,69747.0,,,,,1.0,,2023-01-03 22:33:03.205,84.0,,,,,,,,,,,,,,,,,,,
135,Pydub,jiaaro/pydub,audio,,https://github.com/jiaaro/pydub,https://github.com/jiaaro/pydub,MIT,2011-05-02 18:42:38.000,2023-05-15 22:00:31.000000,2022-12-08 17:49:19,746.0,,933,134.0,206.0,301.0,264.0,7219,Manipulate audio with a simple and easy high level interface.,95.0,34,True,2021-03-10 02:10:41.000,0.25.1,68.0,pydub,conda-forge/pydub,,,,27474.0,26406.0,https://pypi.org/project/pydub,5774994.0,5775936.0,https://anaconda.org/conda-forge/pydub,2021-03-13 05:16:50.142,49974.0,,,,,2.0,,2021-03-10 02:09:53.000,1068.0,,,,,,,,,,,,,,,,,,,
136,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2023-05-15 18:52:49.000000,2023-03-13 12:21:37,454.0,22.0,2220,285.0,127.0,279.0,301.0,7169,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",49.0,34,True,2023-03-14 12:04:32.000,3.10.0,54.0,SpeechRecognition,conda-forge/speechrecognition,,,,771.0,,https://pypi.org/project/SpeechRecognition,465013.0,467042.0,https://anaconda.org/conda-forge/speechrecognition,2023-03-14 13:52:07.394,164413.0,,,,,2.0,,2022-12-04 12:47:02.703,771.0,,,,,,,,,,,,,,,,,,,
137,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2023-05-15 09:36:34.000000,2023-05-04 03:21:43,2828.0,64.0,1493,86.0,1531.0,244.0,1484.0,7070,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",109.0,34,True,2023-04-11 13:37:00.617,2.8.0,18.0,paddleseg,,,,['paddle'],911.0,908.0,https://pypi.org/project/paddleseg,3775.0,3775.0,,,,,,,,2.0,,2022-11-30 11:24:02.578,3.0,,,,,,,,,,,,,,,,,,,
138,Autograd,HIPS/autograd,others,,https://github.com/HIPS/autograd,https://github.com/HIPS/autograd,MIT,2014-11-24 15:50:23.000,2023-05-01 23:41:40.000000,2023-05-01 23:41:40,1387.0,5.0,851,218.0,212.0,170.0,230.0,6303,Efficiently computes derivatives of numpy code.,53.0,34,True,2017-08-24 17:00:41.000,1.1.13,26.0,autograd,conda-forge/autograd,,,,5602.0,5298.0,https://pypi.org/project/autograd,1076742.0,1080633.0,https://anaconda.org/conda-forge/autograd,2022-10-03 07:57:46.067,315178.0,,,,,2.0,,2022-09-29 07:11:01.873,304.0,,,,,,,,,,,,,,,,,,,
139,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2023-05-17 15:34:58.000000,2023-05-15 14:47:52,2755.0,44.0,2038,171.0,1002.0,13.0,1358.0,6067,Open Source Neural Machine Translation in PyTorch.,187.0,34,True,2023-05-10 17:38:08.000,3.1.2,41.0,OpenNMT-py,,,,['pytorch'],190.0,190.0,https://pypi.org/project/OpenNMT-py,3949.0,3949.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
140,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2023-05-18 00:07:57.000000,2023-05-18 00:07:45,2521.0,298.0,669,142.0,74.0,61.0,299.0,5497,Fit interpretable models. Explain blackbox machine learning.,38.0,34,True,2023-05-16 23:46:49.000,0.4.1,42.0,interpret,,,,['jupyter'],449.0,423.0,https://pypi.org/project/interpret,61920.0,61920.0,,,,,,,,1.0,,2022-11-18 02:00:00.498,26.0,,,,,,,,,,,,,,,,,,,
141,BentoML,bentoml/BentoML,model-serialisation,,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000,2023-05-17 18:40:09.000000,2023-05-15 17:28:40,2430.0,166.0,554,64.0,2794.0,170.0,723.0,4904,Unified Model Serving Framework.,156.0,34,True,2023-05-10 01:14:59.000,1.0.20,103.0,bentoml,,,,,974.0,965.0,https://pypi.org/project/bentoml,39882.0,39919.0,,,,,,,,2.0,1833.0,2023-02-15 22:44:00.659,9.0,,,,,,,,,,,,,,,,,,,
142,AzureML SDK,Azure/MachineLearningNotebooks,ml-experiments,,https://github.com/Azure/MachineLearningNotebooks,https://github.com/Azure/MachineLearningNotebooks,MIT,2018-08-17 17:29:14.000,2023-04-17 20:01:27.000000,2023-04-17 20:01:27,1266.0,5.0,2302,2000.0,518.0,343.0,1057.0,3692,Python notebooks with ML and deep learning examples with Azure Machine Learning Python SDK | Microsoft.,63.0,34,True,2023-04-12 03:40:02.864,1.50.0,97.0,azureml-sdk,,,,,48.0,,https://pypi.org/project/azureml-sdk,483817.0,483825.0,,,,,,,,2.0,492.0,2022-12-05 15:40:15.786,48.0,,,,,,,,,,,,,,,,,,,
143,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2023-05-16 07:56:44.000000,2023-05-15 15:47:35,11435.0,207.0,978,95.0,1174.0,107.0,695.0,3689,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",126.0,34,True,2023-04-21 19:47:55.000,1.14.1,52.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,364.0,354.0,https://pypi.org/project/adversarial-robustness-toolbox,31845.0,32596.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2023-04-21 21:37:15.160,25561.0,,,,,1.0,,2023-02-16 12:42:01.376,10.0,,,,,,,,,,,,,,,,,,,
144,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2023-05-18 14:01:59.000000,2023-05-17 23:58:31,2257.0,234.0,227,43.0,1854.0,251.0,627.0,3670,"Aim An easy-to-use & supercharged open-source AI metadata tracker (experiment tracking, AI agents tracing).",62.0,34,True,2023-05-04 12:58:53.000,3.17.4,644.0,aim,conda-forge/aim,,,,226.0,219.0,https://pypi.org/project/aim,103285.0,104646.0,https://anaconda.org/conda-forge/aim,2023-05-04 16:43:28.481,29954.0,,,,,2.0,,2022-07-07 00:13:43.000,7.0,,,,,,,,,,,,,,,,,,,
145,tensorflow-hub,tensorflow/hub,tensorflow-utils,,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000,2023-04-04 15:39:28.000000,2023-04-04 15:39:25,1139.0,14.0,1701,147.0,207.0,6.0,667.0,3325,A library for transfer learning by reusing parts of TensorFlow models.,103.0,34,True,2023-03-14 19:14:17.000,0.13.0,16.0,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],334.0,,https://pypi.org/project/tensorflow-hub,1852410.0,1853775.0,https://anaconda.org/conda-forge/tensorflow-hub,2023-03-15 11:57:45.280,80586.0,,,,,2.0,,2021-04-14 12:54:13.000,334.0,,,,,,,,,,,,,,,,,,,
146,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2023-05-16 12:32:27.184000,2023-05-15 21:24:00,910.0,17.0,383,38.0,139.0,46.0,226.0,2221,A library of sklearn compatible categorical variable encoders.,61.0,34,True,2023-05-15 21:30:42.662,2.6.1,30.0,category_encoders,conda-forge/category_encoders,,,['sklearn'],5387.0,5247.0,https://pypi.org/project/category_encoders,1272993.0,1275685.0,https://anaconda.org/conda-forge/category_encoders,2023-05-16 12:32:27.184,220776.0,,,,,2.0,,2023-01-14 21:24:01.587,140.0,,,,,,,,,,,,,,,,,,,
147,textacy,chartbeat-labs/textacy,nlp,,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,Apache-2.0,2016-02-03 16:52:45.000,2023-05-15 18:19:21.000000,2023-04-03 00:19:55,1816.0,75.0,253,91.0,121.0,30.0,230.0,2056,"NLP, before and after spaCy.",34.0,34,True,2023-04-02 23:06:15.139,0.13.0,32.0,textacy,conda-forge/textacy,,,,1545.0,1433.0,https://pypi.org/project/textacy,137932.0,139717.0,https://anaconda.org/conda-forge/textacy,2023-03-09 02:34:37.452,128580.0,,,,,2.0,,2021-12-06 15:00:07.000,112.0,,,,,,,,,,,,,,,,,,,
148,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,MIT,2010-07-09 20:41:11.000,2023-04-10 22:19:05.000000,2023-04-10 22:19:05,514.0,66.0,153,42.0,66.0,8.0,115.0,1853,a python library for doing approximate and phonetic matching of strings.,29.0,34,True,2023-04-02 20:06:01.688,0.11.2,39.0,jellyfish,conda-forge/jellyfish,,,,6362.0,5931.0,https://pypi.org/project/jellyfish,1811194.0,1818252.0,https://anaconda.org/conda-forge/jellyfish,2022-10-28 08:39:19.681,564667.0,,,,,2.0,,2022-01-07 20:20:43.000,431.0,,,,,,,,,,,,,,,,,,,
149,Graphviz,xflr6/graphviz,data-viz,,https://github.com/xflr6/graphviz,https://github.com/xflr6/graphviz,MIT,2014-01-12 17:49:29.000,2023-05-13 13:47:58.000000,2023-01-30 19:02:45,1184.0,,192,32.0,40.0,9.0,151.0,1393,Simple Python interface for Graphviz.,19.0,34,True,2022-07-23 11:35:06.076,0.20.1,56.0,graphviz,anaconda/python-graphviz,,,,50946.0,47669.0,https://pypi.org/project/graphviz,7400422.0,7400928.0,https://anaconda.org/anaconda/python-graphviz,2023-03-16 14:11:56.878,36983.0,,,,,2.0,,2022-07-23 11:35:06.076,3277.0,,,,,,,,,,,,,,,,,,,
150,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2023-05-17 23:58:12.000000,2023-05-12 18:24:33,828.0,34.0,291,42.0,948.0,131.0,153.0,1093,Making text a first-class citizen in TensorFlow.,106.0,34,True,2023-04-12 22:52:51.000,2.12.1,62.0,tensorflow-text,,,,['tensorflow'],5344.0,5236.0,https://pypi.org/project/tensorflow-text,3915908.0,3915908.0,,,,,,,,2.0,,2022-11-18 21:38:02.468,108.0,,,,,,,,,,,,,,,,,,,
151,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2023-05-17 13:06:33.000000,2023-05-17 13:06:30,14698.0,38.0,506,50.0,2251.0,392.0,937.0,680,Workflows and interfaces for neuroimaging packages.,244.0,34,True,2023-04-06 12:55:55.544,1.8.6,64.0,nipype,conda-forge/nipype,,,,1660.0,1494.0,https://pypi.org/project/nipype,82073.0,88869.0,https://anaconda.org/conda-forge/nipype,2023-04-11 15:43:59.059,557338.0,,,,,2.0,,2022-09-21 15:07:03.066,166.0,,,,,,,,,,,,,,,,,,,
152,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,BSD-3-Clause,2010-02-06 11:43:08.000,2023-05-11 14:10:17.000000,2023-05-09 19:16:22,12936.0,450.0,374,52.0,1845.0,151.0,700.0,596,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",144.0,34,True,2023-01-16 21:23:02.016,1.6.0,26.0,dipy,conda-forge/dipy,,,,867.0,777.0,https://pypi.org/project/dipy,13778.0,18299.0,https://anaconda.org/conda-forge/dipy,2023-04-26 16:02:45.970,379803.0,,,,,2.0,,2023-01-16 21:23:02.016,90.0,,,,,,,,,,,,,,,,,,,
153,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,MIT,2010-07-22 16:28:30.000,2023-05-14 18:35:53.000000,2023-04-23 14:38:16,5534.0,46.0,248,38.0,751.0,122.0,375.0,553,Python package to access a cacophony of neuro-imaging file formats.,96.0,34,True,2023-04-03 15:53:03.644,5.1.0,40.0,nibabel,conda-forge/nibabel,,,,12062.0,10976.0,https://pypi.org/project/nibabel,257315.0,264182.0,https://anaconda.org/conda-forge/nibabel,2023-04-07 23:15:42.995,576910.0,,,,,2.0,,2023-01-09 22:39:18.990,1086.0,,,,,,,,,,,,,,,,,,,
154,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2023-05-17 09:22:26.000000,2022-06-10 09:12:18,238.0,,12881,1576.0,217.0,716.0,578.0,48275,The worlds simplest facial recognition api for Python and the command line.,54.0,33,True,2020-02-20 14:26:01.000,1.3.0,21.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],53.0,,https://pypi.org/project/face_recognition,63978.0,64494.0,https://anaconda.org/conda-forge/face_recognition,2021-04-30 19:06:15.265,16048.0,,,,,2.0,1104.0,2020-02-20 14:26:01.000,53.0,,,,,,,,,,,,,,,,,,,
155,tensor2tensor,tensorflow/tensor2tensor,tensorflow-utils,,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000,2023-05-05 19:28:26.000000,2023-04-01 10:19:28,4379.0,2.0,3244,460.0,669.0,588.0,672.0,13605,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,244.0,33,True,2020-06-17 16:15:36.000,1.15.7,79.0,tensor2tensor,,,,['tensorflow'],1457.0,1364.0,https://pypi.org/project/tensor2tensor,8721.0,8721.0,,,,,,,,2.0,,2020-06-17 16:15:36.000,93.0,,,,,,,,,,,,,,,,,,,
156,Coqui TTS,coqui-ai/TTS,audio,,https://github.com/coqui-ai/TTS,https://github.com/coqui-ai/TTS,MPL-2.0,2020-05-20 15:45:28.000,2023-05-18 09:24:56.000000,2023-05-18 09:13:09,4290.0,70.0,1519,163.0,484.0,32.0,555.0,11680,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",127.0,33,True,2023-05-16 08:25:39.719,0.14.0,54.0,tts,conda-forge/tts,,,"['pytorch', 'tensorflow']",14.0,,https://pypi.org/project/tts,22893.0,55877.0,https://anaconda.org/conda-forge/tts,2021-12-15 19:29:56.367,7903.0,,,,,2.0,846796.0,2023-01-11 00:20:06.173,14.0,,,,,,,,,,,,,,,,,,,
157,ivy,unifyai/ivy,ml-frameworks,,https://github.com/unifyai/ivy,https://github.com/unifyai/ivy,Apache-2.0,2021-01-19 08:37:25.000,2023-05-18 14:40:28.000000,2023-05-18 14:38:46,12989.0,2540.0,3928,64.0,7136.0,1945.0,6457.0,10701,The Unified Machine Learning Framework.,968.0,33,True,2022-06-01 09:22:21.000,1.1.10,20.0,ivy-core,,,,,6.0,,https://pypi.org/project/ivy-core,221.0,221.0,,,,,,,,2.0,,2022-06-01 09:22:21.000,6.0,,,,,,,,,,,,,,,,,,,
