,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id,new_addition
216,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2023-01-04 20:24:48.000000,2022-11-17 04:05:12,2217.0,6.0,508,68.0,461.0,232.0,657.0,2020,Survival analysis in Python.,101.0,32,True,2022-11-17 04:08:00.930,0.27.4,165.0,lifelines,conda-forge/lifelines,,,,1349.0,1241.0,https://pypi.org/project/lifelines,2022-06-26 02:12:53.000,108.0,328128.0,331112.0,https://anaconda.org/conda-forge/lifelines,2022-11-17 15:11:18.052,235757.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
217,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2022-12-12 03:39:03.000000,2022-12-12 03:39:03,691.0,5.0,201,35.0,768.0,64.0,270.0,1969,PyTorch extensions for high performance and large scale training.,64.0,32,True,2022-12-11 18:09:19.000,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],1233.0,1213.0,https://pypi.org/project/fairscale,2022-03-09 19:12:00.000,20.0,706072.0,712114.0,https://anaconda.org/conda-forge/fairscale,2022-12-12 02:08:24.604,84591.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
218,TFX,tensorflow/tfx,tensorflow-utils,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2023-01-19 09:52:55.000000,2023-01-19 07:27:56,4883.0,181.0,634,92.0,4827.0,202.0,663.0,1890,TFX is an end-to-end platform for deploying production ML pipelines.,162.0,32,True,2022-12-19 16:48:53.000,1.12.0,90.0,tfx,,,,['tensorflow'],13.0,,https://pypi.org/project/tfx,2022-05-26 01:00:04.000,13.0,380664.0,380664.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
219,Pythran,serge-sans-paille/pythran,others,,https://github.com/serge-sans-paille/pythran,https://github.com/serge-sans-paille/pythran,BSD-3-Clause,2012-05-29 08:02:14.000,2023-01-15 13:36:54.677000,2023-01-15 09:35:09,3599.0,38.0,183,52.0,1284.0,122.0,675.0,1849,Ahead of Time compiler for numeric kernels.,68.0,32,True,2023-01-15 07:55:46.624,0.12.1,54.0,pythran,conda-forge/pythran,,,,483.0,466.0,https://pypi.org/project/pythran,2021-12-14 08:16:44.000,17.0,436779.0,442359.0,https://anaconda.org/conda-forge/pythran,2023-01-15 13:36:54.677,312528.0,,,,,2.0,,,,,,,,,,,,,,,,,,pythran,python-pythran,,
220,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,MIT,2011-04-06 02:53:31.000,2023-01-10 17:12:02.000000,2023-01-10 17:11:50,1579.0,15.0,265,54.0,130.0,79.0,171.0,1460,"CUDA integration for Python, plus shiny features.",79.0,32,True,2022-12-21 02:24:00.995,2022.2.2,51.0,pycuda,conda-forge/pycuda,,,,1931.0,1731.0,https://pypi.org/project/pycuda,2022-06-24 23:18:00.000,200.0,28963.0,36078.0,https://anaconda.org/conda-forge/pycuda,2022-12-21 11:36:07.684,156543.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
221,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,BSD-2-Clause,2016-10-21 23:14:52.000,2023-01-17 18:44:42.000000,2023-01-17 18:44:42,1733.0,98.0,264,46.0,236.0,51.0,172.0,1362,TensorLy: Tensor Learning in Python.,59.0,32,True,2023-01-15 00:40:26.000,0.8.0,19.0,tensorly,conda-forge/tensorly,,,,365.0,330.0,https://pypi.org/project/tensorly,2021-11-08 13:38:03.000,35.0,11521.0,17861.0,https://anaconda.org/conda-forge/tensorly,2023-01-15 02:22:03.557,355047.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
222,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2023-01-09 07:51:57.000000,2022-10-27 16:02:31,1144.0,3.0,349,61.0,558.0,220.0,329.0,1321,A Jupyter - Leaflet.js bridge.,81.0,32,True,2022-10-19 07:57:17.000,0.17.2,76.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],3621.0,3504.0,https://pypi.org/project/ipyleaflet,2022-07-07 04:26:05.000,114.0,139704.0,194095.0,https://anaconda.org/conda-forge/ipyleaflet,2022-10-19 12:34:41.863,945542.0,,,,,2.0,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2022-10-19 07:43:02.682,3.0,42572.0,,,,,,,,,,,,,
223,pmdarima,alkaline-ml/pmdarima,time-series-data,,https://github.com/alkaline-ml/pmdarima,https://github.com/alkaline-ml/pmdarima,MIT,2017-03-30 14:58:30.000,2022-12-20 22:34:59.000000,2022-12-20 22:29:43,1068.0,3.0,221,36.0,236.0,36.0,264.0,1307,"A statistical library designed to fill the void in Pythons time series analysis capabilities, including the equivalent..",22.0,32,True,2022-11-28 13:52:23.831,2.0.2,42.0,pmdarima,conda-forge/pmdarima,,,,3169.0,3112.0,https://pypi.org/project/pmdarima,2022-02-22 11:10:16.000,57.0,1471646.0,1480257.0,https://anaconda.org/conda-forge/pmdarima,2022-11-30 20:17:51.334,232518.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
224,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,LGPL-3.0,2012-08-03 07:43:59.000,2022-12-15 02:42:58.000000,2022-12-14 23:52:13,2708.0,14.0,332,55.0,1010.0,322.0,823.0,1156,Cartopy - a cartographic python library with matplotlib support.,118.0,32,False,2022-12-12 22:21:03.000,0.21.1,28.0,cartopy,conda-forge/cartopy,,,,3245.0,2910.0,https://pypi.org/project/cartopy,2022-06-29 03:08:54.000,335.0,76862.0,108852.0,https://anaconda.org/conda-forge/cartopy,2022-12-13 10:25:59.031,2623242.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
225,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2023-01-13 13:36:57.123000,2023-01-12 20:47:58,2476.0,61.0,234,35.0,163.0,38.0,417.0,1061,Python interface for igraph.,69.0,32,False,2023-01-02 18:52:35.476,0.10.3,33.0,python-igraph,conda-forge/igraph,,,,1568.0,1187.0,https://pypi.org/project/python-igraph,2022-06-08 20:51:59.000,381.0,336356.0,348607.0,https://anaconda.org/conda-forge/igraph,2023-01-13 13:36:57.123,365764.0,,,,,1.0,523495.0,,,,,,,,,,,,,,,,,,,,
226,scikit-learn-intelex,intel/scikit-learn-intelex,sklearn-utils,,https://github.com/intel/scikit-learn-intelex,https://github.com/intel/scikit-learn-intelex,Apache-2.0,2018-08-07 06:45:41.000,2023-01-19 15:06:44.000000,2023-01-19 07:37:24,1248.0,74.0,143,26.0,968.0,85.0,119.0,870,Intel(R) Extension for Scikit-learn is a seamless way to speed up your Scikit-learn application.,65.0,32,True,2023-01-09 22:38:47.246,2023.0.1,15.0,scikit-learn-intelex,conda-forge/scikit-learn-intelex,,,['sklearn'],4280.0,4274.0,https://pypi.org/project/scikit-learn-intelex,2022-06-16 20:45:24.000,6.0,169007.0,174441.0,https://anaconda.org/conda-forge/scikit-learn-intelex,2022-12-20 09:28:46.233,114117.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
227,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2023-01-19 06:47:37.000000,2023-01-19 06:47:36,10363.0,173.0,224,60.0,10583.0,60.0,2013.0,853,Scalable genomic data analysis.,82.0,32,True,2023-01-17 19:54:01.500,0.2.108,128.0,hail,,,,['spark'],100.0,88.0,https://pypi.org/project/hail,2022-07-07 14:47:40.000,12.0,45418.0,45418.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
228,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2023-01-19 15:11:43.000000,2023-01-19 15:11:41,869.0,105.0,152,50.0,821.0,89.0,310.0,658,All the open source things related to the Hugging Face Hub.,79.0,32,True,2022-11-28 10:48:37.000,0.11.1,52.0,huggingface_hub,conda-forge/huggingface_hub,,,,87.0,,https://pypi.org/project/huggingface_hub,2022-06-21 15:21:13.000,87.0,6683422.0,6713202.0,https://anaconda.org/conda-forge/huggingface_hub,2022-11-28 16:48:20.548,684957.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
229,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2022-12-12 19:16:27.000000,2022-11-16 02:40:37,930.0,11.0,161,35.0,109.0,33.0,50.0,613,Snowball compiler and stemming algorithms.,30.0,32,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,,6751.0,4.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000,6747.0,7310183.0,7385735.0,https://anaconda.org/conda-forge/snowballstemmer,2021-11-17 09:59:16.947,5817526.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
230,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,BSD-3-Clause,2010-02-06 11:43:08.000,2023-01-18 23:03:13.000000,2023-01-16 16:25:58,12414.0,95.0,360,52.0,1799.0,151.0,683.0,564,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",134.0,32,True,2023-01-16 21:23:02.016,1.6.0,25.0,dipy,conda-forge/dipy,,,,767.0,684.0,https://pypi.org/project/dipy,2022-03-11 20:19:02.000,83.0,10631.0,15033.0,https://anaconda.org/conda-forge/dipy,2022-12-21 20:16:06.839,352190.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
231,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,MIT,2013-11-01 19:40:08.000,2023-01-19 13:17:01.000000,2023-01-18 21:41:58,16643.0,325.0,102,25.0,3432.0,457.0,3305.0,382,"Keep code, data, containers under control with git and git-annex.",53.0,32,True,2023-01-16 11:50:04.895,0.18.1,99.0,datalad,conda-forge/datalad,,,,56.0,,https://pypi.org/project/datalad,2022-07-06 22:02:24.000,56.0,6579.0,11623.0,https://anaconda.org/conda-forge/datalad,2023-01-17 16:30:30.134,292606.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
232,pretrainedmodels,Cadene/pretrained-models.pytorch,pytorch-utils,,https://github.com/Cadene/pretrained-models.pytorch,https://github.com/Cadene/pretrained-models.pytorch,BSD-3-Clause,2017-04-09 15:54:23.000,2022-04-22 09:08:45.000000,2020-04-16 08:02:22,154.0,,1837,223.0,46.0,96.0,94.0,8684,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",22.0,31,False,2018-10-29 08:18:45.000,0.7.4,16.0,pretrainedmodels,conda-forge/pretrainedmodels,,,['pytorch'],2209.0,2120.0,https://pypi.org/project/pretrainedmodels,2018-10-29 08:18:45.000,89.0,79314.0,79872.0,https://anaconda.org/conda-forge/pretrainedmodels,2021-04-30 19:04:30.054,17310.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
233,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2023-01-19 11:26:34.000000,2023-01-10 07:47:00,2667.0,16.0,1073,210.0,997.0,51.0,569.0,5988,An open source library for deep learning end-to-end dialog systems and chatbots.,73.0,31,True,2023-01-10 17:04:28.272,1.0.2,56.0,deeppavlov,,,,['tensorflow'],322.0,316.0,https://pypi.org/project/deeppavlov,2022-05-31 12:04:38.000,6.0,6908.0,6908.0,,,,,,,,2.0,,,,,,,,,,,,deeppavlov/DeepPavlov,,,,,,,,,
234,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2023-01-18 14:34:18.000000,2023-01-18 13:46:54,796.0,106.0,782,137.0,469.0,103.0,225.0,5605,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,68.0,31,True,2022-12-17 06:19:01.299,0.9.1,11.0,dowhy,conda-forge/dowhy,,,,176.0,171.0,https://pypi.org/project/dowhy,2022-03-20 14:18:18.000,5.0,86333.0,86687.0,https://anaconda.org/conda-forge/dowhy,2022-07-19 11:17:50.796,11340.0,,,,,2.0,31.0,,,,,,,,,,,,,,,,,,,,
235,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2023-01-19 14:45:11.000000,2023-01-19 04:39:25,36134.0,367.0,662,136.0,7432.0,721.0,4430.0,5266,cuDF - GPU DataFrame Library.,256.0,31,True,2022-12-08 19:18:51.000,22.12.01,32.0,cudf,,,,,6.0,,https://pypi.org/project/cudf,2020-06-01 20:07:47.000,6.0,2023.0,2023.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
236,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2023-01-17 01:31:41.000000,2023-01-17 01:31:41,1021.0,23.0,601,68.0,100.0,58.0,358.0,4986,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",30.0,31,True,2023-01-17 01:26:08.030,1.7.1,196.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],461.0,449.0,https://pypi.org/project/pytorch-metric-learning,2022-06-29 21:11:13.000,12.0,173154.0,173414.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2022-11-01 23:17:24.322,9389.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
237,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2023-01-19 10:44:35.000000,2023-01-19 10:44:34,1031.0,12.0,328,82.0,472.0,52.0,409.0,4966,A scikit-learn compatible neural network library that wraps PyTorch.,54.0,31,True,2022-11-18 12:42:50.000,0.12.1,16.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",691.0,650.0,https://pypi.org/project/skorch,2021-10-31 15:48:51.000,41.0,97361.0,110652.0,https://anaconda.org/conda-forge/skorch,2021-11-30 10:48:50.965,691173.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
238,triton,openai/triton,model-serialisation,,https://github.com/openai/triton,https://github.com/openai/triton,MIT,2014-08-30 17:07:16.000,2023-01-19 13:49:56.000000,2023-01-19 06:46:01,616.0,46.0,408,110.0,666.0,158.0,216.0,4815,Development repository for the Triton language and compiler.,68.0,31,True,2021-10-15 01:19:15.000,1.1.1,182.0,triton,,,,,251.0,248.0,https://pypi.org/project/triton,2022-07-04 00:16:30.000,3.0,231319.0,231319.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
239,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2023-01-18 13:25:06.000000,2022-01-27 13:24:16,139.0,,1006,153.0,112.0,150.0,78.0,4275,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,31,True,2021-01-15 10:53:17.000,0.5.4,29.0,imutils,conda-forge/imutils,,,,31319.0,30538.0,https://pypi.org/project/imutils,2021-01-15 10:53:17.000,781.0,312619.0,315379.0,https://anaconda.org/conda-forge/imutils,2022-11-06 01:39:14.437,118688.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
240,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2022-12-23 23:13:47.000000,2022-12-11 00:17:11,408.0,10.0,574,82.0,200.0,74.0,371.0,3057,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,34.0,31,True,2022-12-11 00:50:00.539,0.6.2,44.0,implicit,conda-forge/implicit,,,,796.0,764.0,https://pypi.org/project/implicit,2022-01-29 04:12:37.000,32.0,141747.0,149116.0,https://anaconda.org/conda-forge/implicit,2022-01-29 16:35:56.077,440672.0,,,,,1.0,303.0,,,,,,,,,,,,,,,,,,,,
241,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2023-01-19 14:31:07.000000,2023-01-19 12:33:48,1999.0,96.0,185,36.0,1692.0,208.0,577.0,3013,Aim easy-to-use and performant open-source ML experiment tracker.,49.0,31,True,2022-12-23 10:51:41.000,3.15.2,512.0,aim,conda-forge/aim,,,,141.0,136.0,https://pypi.org/project/aim,2022-07-07 00:13:43.000,5.0,31535.0,32663.0,https://anaconda.org/conda-forge/aim,2023-01-16 15:06:15.810,20309.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
242,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2022-09-28 13:22:48.042000,2022-09-28 08:43:58,311.0,,312,63.0,65.0,11.0,111.0,2625,A Python Perceptual Image Hashing Module.,23.0,31,True,2022-09-28 08:48:24.658,4.3.1,20.0,ImageHash,conda-forge/imagehash,,,,7428.0,7093.0,https://pypi.org/project/ImageHash,2021-07-15 12:35:01.000,335.0,1113033.0,1116725.0,https://anaconda.org/conda-forge/imagehash,2022-09-28 13:22:48.042,273238.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
243,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2023-01-16 21:43:04.000000,2023-01-16 21:42:23,581.0,158.0,294,48.0,98.0,34.0,118.0,2387,A python library for decision tree visualization and model interpretation.,22.0,31,True,2023-01-16 21:46:01.631,2.1.0,34.0,dtreeviz,conda-forge/dtreeviz,,,,605.0,591.0,https://pypi.org/project/dtreeviz,2022-04-29 17:54:38.000,14.0,74721.0,75973.0,https://anaconda.org/conda-forge/dtreeviz,2022-12-28 06:40:23.775,32575.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
244,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2023-01-18 22:07:03.000000,2023-01-16 22:21:07,1594.0,7.0,313,60.0,150.0,106.0,186.0,2348,A machine learning toolkit dedicated to time-series data.,40.0,31,True,2023-01-18 14:02:42.000,0.5.3,94.0,tslearn,conda-forge/tslearn,,,['sklearn'],693.0,674.0,https://pypi.org/project/tslearn,2021-08-16 07:29:50.000,19.0,127558.0,136005.0,https://anaconda.org/conda-forge/tslearn,2022-11-27 09:58:27.950,489976.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
245,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/deepmind/dm-haiku,https://github.com/deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2023-01-19 13:23:34.000000,2023-01-10 16:26:44,833.0,19.0,197,38.0,383.0,95.0,153.0,2323,JAX-based neural network library.,68.0,31,True,2022-11-16 12:15:37.678,0.0.9,11.0,dm-haiku,conda-forge/dm-haiku,,,,752.0,710.0,https://pypi.org/project/dm-haiku,2022-07-04 18:49:30.000,42.0,86832.0,87207.0,https://anaconda.org/conda-forge/dm-haiku,2022-09-21 19:38:58.042,8644.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
246,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2023-01-17 19:50:34.000000,2023-01-17 19:50:34,2852.0,11.0,661,77.0,795.0,231.0,591.0,2263,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",112.0,31,True,2023-01-02 18:14:12.632,0.1.21,20.0,pgmpy,,,,,505.0,494.0,https://pypi.org/project/pgmpy,2022-06-30 09:26:19.000,11.0,52064.0,52069.0,,,,,,,,2.0,184.0,,,,,,,,,,,,,,,,,,,,
247,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,BSD-2-Clause,2010-07-09 20:41:11.000,2022-12-31 05:50:38.000000,2022-12-31 05:50:24,447.0,7.0,149,42.0,60.0,12.0,105.0,1771,a python library for doing approximate and phonetic matching of strings.,28.0,31,True,2022-01-07 20:20:43.000,0.9.0,32.0,jellyfish,conda-forge/jellyfish,,,,5314.0,4906.0,https://pypi.org/project/jellyfish,2022-01-07 20:20:43.000,408.0,2117351.0,2123145.0,https://anaconda.org/conda-forge/jellyfish,2022-10-28 08:39:19.681,440413.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
248,GPflow,GPflow/GPflow,probabilistics,,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000,2023-01-16 11:11:45.000000,2023-01-13 16:43:34,2417.0,10.0,431,76.0,1217.0,137.0,670.0,1694,Gaussian processes in TensorFlow.,80.0,31,True,2022-12-02 16:10:00.820,2.6.4,42.0,gpflow,conda-forge/gpflow,,,['tensorflow'],477.0,448.0,https://pypi.org/project/gpflow,2022-05-10 10:46:33.000,29.0,58589.0,58919.0,https://anaconda.org/conda-forge/gpflow,2022-05-24 14:05:38.796,18524.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
249,pyLDAvis,bmabey/pyLDAvis,interpretability,,https://github.com/bmabey/pyLDAvis,https://github.com/bmabey/pyLDAvis,BSD-3-Clause,2015-04-09 22:48:03.000,2022-12-15 20:52:37.000000,2021-03-24 13:03:31,240.0,,333,57.0,69.0,94.0,78.0,1674,Python library for interactive topic model visualization. Port of the R LDAvis package.,32.0,31,False,2021-03-24 13:05:21.000,3.3.1,24.0,pyldavis,conda-forge/pyldavis,,,['jupyter'],4575.0,4431.0,https://pypi.org/project/pyldavis,2021-03-24 12:57:08.000,144.0,667763.0,668803.0,https://anaconda.org/conda-forge/pyldavis,2021-03-24 15:17:07.309,57234.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
250,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2023-01-19 14:34:25.000000,2023-01-18 19:09:34,3054.0,239.0,431,52.0,2779.0,274.0,667.0,1642,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,128.0,31,True,2022-12-19 22:11:00.854,0.28.0,43.0,pennylane,conda-forge/pennylane,,,,34.0,,https://pypi.org/project/pennylane,2022-06-20 21:12:41.000,34.0,12376.0,12860.0,https://anaconda.org/conda-forge/pennylane,2022-05-01 12:38:58.341,6771.0,,,,,2.0,63.0,,,,,,,,,,,,,,,,,,,,
251,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2022-08-17 17:00:40.000000,2018-10-12 15:53:05,1251.0,,269,51.0,153.0,99.0,217.0,1504,Python Geocoder.,73.0,31,False,2018-04-04 12:34:51.000,1.38.1,110.0,geocoder,conda-forge/geocoder,,,,6534.0,6042.0,https://pypi.org/project/geocoder,2018-04-04 12:34:51.000,492.0,403025.0,404655.0,https://anaconda.org/conda-forge/geocoder,2019-06-27 16:40:50.469,115759.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,geocoder,
252,pingouin,raphaelvallat/pingouin,probabilistics,,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000,2023-01-12 01:10:29.000000,2022-12-30 16:46:44,1213.0,12.0,119,30.0,82.0,32.0,209.0,1242,Statistical package in Python based on Pandas.,39.0,31,False,2023-01-02 16:01:44.953,0.5.3,38.0,pingouin,conda-forge/pingouin,,,,903.0,869.0,https://pypi.org/project/pingouin,2022-06-24 17:59:52.000,34.0,120096.0,121770.0,https://anaconda.org/conda-forge/pingouin,2022-12-30 03:59:42.755,82057.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
