,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
256,SALib,SALib/SALib,probabilistics,,https://github.com/SALib/SALib,https://github.com/SALib/SALib,MIT,2013-05-30 13:38:10.000,2023-05-02 11:40:38.000000,2023-05-02 11:40:38,1798.0,49.0,208,20.0,272.0,37.0,259.0,714,"Sensitivity Analysis Library in Python. Contains Sobol, Morris, FAST, and other methods.",41.0,31,True,2023-01-08 01:02:35.000,1.4.7,33.0,salib,conda-forge/salib,,,,747.0,747.0,https://pypi.org/project/salib,135777.0,137286.0,https://anaconda.org/conda-forge/salib,2023-01-08 04:17:22.342,117750.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
257,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2023-04-24 03:02:04.000000,2023-04-24 02:53:14,938.0,8.0,166,37.0,112.0,30.0,50.0,657,Snowball compiler and stemming algorithms.,32.0,31,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,,6784.0,4.0,https://pypi.org/project/snowballstemmer,8623648.0,8703673.0,https://anaconda.org/conda-forge/snowballstemmer,2021-11-17 09:59:16.947,6482069.0,,,,,2.0,,2021-11-16 18:38:34.000,6780.0,,,,,,,,,,,,,,,,,,
258,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,MIT,2013-11-01 19:40:08.000,2023-05-08 13:18:46.631000,2023-05-02 22:01:42,16799.0,127.0,106,27.0,3489.0,479.0,3339.0,416,"Keep code, data, containers under control with git and git-annex.",55.0,31,True,2023-03-25 16:51:00.821,0.18.3,102.0,datalad,conda-forge/datalad,,,,72.0,,https://pypi.org/project/datalad,8115.0,13512.0,https://anaconda.org/conda-forge/datalad,2023-05-08 13:18:46.631,334614.0,,,,,2.0,,2023-01-16 11:50:04.895,72.0,,,,,,,,,,,,,,,,,,
259,baselines,openai/baselines,reinforcement-learning,,https://github.com/openai/baselines,https://github.com/openai/baselines,MIT,2017-05-24 01:58:13.000,2023-04-02 11:36:25.000000,2020-01-31 13:06:18,347.0,,4617,627.0,370.0,492.0,435.0,14351,OpenAI Baselines: high-quality implementations of reinforcement learning algorithms.,115.0,30,False,2018-02-26 17:07:07.000,0.1.5,6.0,baselines,,,,,528.0,489.0,https://pypi.org/project/baselines,1569.0,1569.0,,,,,,,,2.0,,2018-02-26 17:07:07.000,39.0,,,,,,,,,,,,,,,,,,
260,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2023-04-19 14:14:56.000000,2023-04-19 14:13:08,2404.0,18.0,3254,579.0,210.0,41.0,,10647,Python Backtesting library for trading strategies.,56.0,30,False,,,157.0,backtrader,,,,,1567.0,1507.0,https://pypi.org/project/backtrader,14954.0,14954.0,,,,,,,,2.0,,2020-07-03 13:02:14.000,60.0,,,,,,,,,,,,,,,,,,
261,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2023-05-10 08:31:36.000000,2023-05-10 08:31:31,3409.0,38.0,694,129.0,141.0,107.0,852.0,8817,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",81.0,30,True,2016-02-17 09:22:48.000,4.0,45.0,ocrmypdf,conda-forge/ocrmypdf,,,,530.0,530.0,https://pypi.org/project/ocrmypdf,35937.0,37595.0,https://anaconda.org/conda-forge/ocrmypdf,2023-05-02 14:27:49.331,44785.0,,,,,2.0,,,,,,,,,,,ocrmypdf,ocrmypdf,,,,,,,,,
262,imageai,OlafenwaMoses/ImageAI,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000,2023-03-03 22:50:09.000000,2023-03-03 22:50:09,374.0,5.0,2038,286.0,92.0,275.0,437.0,7743,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,17.0,30,True,2022-12-20 21:17:57.000,test-resources-v3,12.0,imageai,conda-forge/imageai,,,,1334.0,1334.0,https://pypi.org/project/imageai,8569.0,22706.0,https://anaconda.org/conda-forge/imageai,2021-04-30 19:03:25.297,5512.0,,,,,2.0,852491.0,,,,,,,,,,,,,,,,,,,,
263,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2023-05-10 15:15:44.000000,2023-05-10 11:42:58,1069.0,31.0,1102,140.0,138.0,163.0,1133.0,7267,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,121.0,30,False,2023-05-10 15:14:23.000,0.7.4,16.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],454.0,454.0,https://pypi.org/project/pytorch3d,11472.0,14223.0,https://anaconda.org/pytorch3d/pytorch3d,2023-05-10 15:02:03.519,115575.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
264,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2023-04-27 00:30:18.000000,2023-04-27 00:30:18,1112.0,29.0,1190,100.0,563.0,640.0,504.0,7193,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,115.0,30,True,,,2.0,,conda-forge/nvidia-apex,,,['pytorch'],1663.0,1663.0,,,3414.0,https://anaconda.org/conda-forge/nvidia-apex,2023-02-28 05:36:15.003,146817.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
265,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2023-05-11 14:11:28.000000,2023-03-14 17:12:35,2673.0,5.0,1087,209.0,1016.0,54.0,572.0,6198,An open source library for deep learning end-to-end dialog systems and chatbots.,73.0,30,True,2023-03-14 17:15:26.000,1.1.1,58.0,deeppavlov,,,,['tensorflow'],340.0,340.0,https://pypi.org/project/deeppavlov,8047.0,8047.0,,,,,,,,2.0,,,,,,,,,,,,,,deeppavlov/DeepPavlov,,,,,,,
266,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2023-05-06 09:22:21.000000,2023-05-06 08:30:22,858.0,40.0,822,139.0,540.0,120.0,253.0,5874,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,74.0,30,True,2022-12-17 06:19:01.299,0.9.1,11.0,dowhy,conda-forge/dowhy,,,,250.0,237.0,https://pypi.org/project/dowhy,37209.0,37591.0,https://anaconda.org/conda-forge/dowhy,2022-07-19 11:17:50.796,13767.0,,,,,2.0,32.0,2022-12-17 06:19:01.299,13.0,,,,,,,,,,,,,,,,,,
267,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2023-05-11 05:40:00.000000,2023-05-11 04:38:47,1294.0,73.0,472,69.0,464.0,58.0,162.0,5847,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",31.0,30,False,2023-03-28 06:52:17.781,2.3.1,22.0,cleanlab,conda-forge/cleanlab,,,,129.0,119.0,https://pypi.org/project/cleanlab,12944.0,13288.0,https://anaconda.org/conda-forge/cleanlab,2023-04-11 20:10:00.898,12739.0,,,,,2.0,,2022-11-28 17:41:01.653,10.0,,,,,,,,,,,,,,,,,,
268,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,,2014-12-17 18:16:59.000,2023-05-07 01:00:08.000000,2023-05-07 01:00:08,28658.0,117.0,1471,183.0,1955.0,29.0,1496.0,4397,"mlpack: a fast, header-only C++ machine learning library.",301.0,30,False,2023-04-27 13:26:18.000,4.1.0,43.0,mlpack,conda-forge/mlpack,,,,,,https://pypi.org/project/mlpack,1606.0,4057.0,https://anaconda.org/conda-forge/mlpack,2023-04-28 18:01:51.042,142196.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
269,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2023-01-18 13:25:06.000000,2022-01-27 13:24:16,139.0,,1006,153.0,112.0,150.0,79.0,4334,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,30,False,2021-01-15 10:53:17.000,0.5.4,29.0,imutils,conda-forge/imutils,,,,34518.0,33691.0,https://pypi.org/project/imutils,350685.0,353506.0,https://anaconda.org/conda-forge/imutils,2022-11-06 01:39:14.437,132604.0,,,,,2.0,,2021-01-15 10:53:17.000,827.0,,,,,,,,,,,,,,,,,,
270,Ignite,pytorch/ignite,ml-frameworks,,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000,2023-05-09 01:44:03.000000,2023-05-07 21:59:42,1575.0,56.0,581,58.0,1708.0,111.0,1089.0,4267,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,194.0,30,True,2023-05-01 08:23:15.000,0.4.12,23.0,pytorch-ignite,pytorch/ignite,,,['pytorch'],,,https://pypi.org/project/pytorch-ignite,128608.0,130963.0,https://anaconda.org/pytorch/ignite,2023-05-01 08:26:51.879,138954.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
271,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2023-05-10 06:32:14.000000,2023-05-08 14:37:25,1422.0,80.0,742,140.0,1298.0,296.0,388.0,4264,Simple and Distributed Machine Learning.,110.0,30,True,2023-04-24 23:13:08.000,0.11.1,29.0,synapseml,,,,,3.0,,https://pypi.org/project/synapseml,154995.0,154995.0,,,,,,,,2.0,,2022-11-22 14:39:00.749,3.0,,,,,,,,,,,,,,,,,,
272,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2023-05-07 19:41:22.000000,2023-05-07 19:41:22,6057.0,83.0,503,150.0,1831.0,275.0,1310.0,4130,ArrayFire: a general purpose GPU library.,88.0,30,True,2023-02-13 16:47:37.000,3.8.3,33.0,arrayfire,,,,,8.0,,https://pypi.org/project/arrayfire,1058.0,1098.0,,,,,,,,2.0,3829.0,2022-02-22 21:42:15.000,8.0,,,,,,,,,,,,,,,,,,
273,sacred,IDSIA/sacred,ml-experiments,,https://github.com/IDSIA/sacred,https://github.com/IDSIA/sacred,MIT,2014-03-31 18:05:29.000,2023-05-02 06:02:12.000000,2023-05-02 05:51:57,1341.0,2.0,370,70.0,363.0,95.0,458.0,4038,"Sacred is a tool to help you configure, organize, log and reproduce experiments developed at IDSIA.",104.0,30,True,2023-01-25 17:37:52.489,0.8.4,28.0,sacred,conda-forge/sacred,,,,2428.0,2320.0,https://pypi.org/project/sacred,36435.0,36600.0,https://anaconda.org/conda-forge/sacred,2021-11-14 09:49:23.948,2976.0,,,,,2.0,,2023-01-25 17:37:52.489,108.0,,,,,,,,,,,,,,,,,,
274,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-05-02 16:02:48.394000,2023-05-01 16:01:17,695.0,30.0,338,72.0,248.0,43.0,467.0,4014,Visualizer for pandas data structures.,29.0,30,True,2023-05-02 15:18:00.522,2.15.2,164.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",709.0,693.0,https://pypi.org/project/dtale,201977.0,207398.0,https://anaconda.org/conda-forge/dtale,2023-05-02 16:02:48.394,211434.0,,,,,2.0,,2022-06-17 17:45:42.000,16.0,,,,,,,,,,,,,,,,,,
275,Dedupe,dedupeio/dedupe,nlp,,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000,2023-04-24 02:58:09.000000,2023-02-17 16:34:52,3273.0,16.0,495,120.0,360.0,63.0,728.0,3716,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",71.0,30,True,,,12.0,dedupe,conda-forge/dedupe,,,,275.0,275.0,https://pypi.org/project/dedupe,64120.0,65915.0,https://anaconda.org/conda-forge/dedupe,2022-12-12 17:16:06.331,30519.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
276,pandas-ta,twopirllc/pandas-ta,probabilistics,,https://github.com/twopirllc/pandas-ta,https://github.com/twopirllc/pandas-ta,MIT,2019-02-19 16:41:09.000,2023-05-10 19:58:00.000000,2022-09-24 16:20:26,585.0,,755,84.0,190.0,109.0,399.0,3609,Technical Analysis Indicators - Pandas TA is an easy to use Python 3 Pandas Extension with 130+ Indicators.,45.0,30,True,2021-07-28 20:21:21.000,0.3.14,19.0,pandas-ta,conda-forge/pandas-ta,,,['pandas'],3011.0,2978.0,https://pypi.org/project/pandas-ta,74506.0,75211.0,https://anaconda.org/conda-forge/pandas-ta,2021-10-05 09:16:48.657,13401.0,,,,,3.0,,2021-07-28 20:51:17.000,33.0,,,,,,,,,,,,,,,,,,
277,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2023-05-01 21:16:51.000000,2022-08-23 15:59:41,615.0,,783,149.0,115.0,130.0,98.0,3601,Technical Analysis Library using Pandas and Numpy.,29.0,30,True,2022-08-23 16:03:04.047,0.10.2,54.0,ta,conda-forge/ta,,,,2103.0,2061.0,https://pypi.org/project/ta,71417.0,71937.0,https://anaconda.org/conda-forge/ta,2022-08-23 20:22:42.529,14057.0,,,,,2.0,,2022-08-23 16:03:04.047,42.0,,,,,,,,,,,,,,,,,,
278,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2023-05-11 05:07:36.000000,2023-05-11 05:00:44,232.0,15.0,254,44.0,48.0,22.0,84.0,3376,A simple command-line utility for querying and monitoring GPU status.,17.0,30,True,2023-04-05 14:52:44.000,1.1,14.0,gpustat,conda-forge/gpustat,,,,3474.0,3351.0,https://pypi.org/project/gpustat,1177350.0,1181854.0,https://anaconda.org/conda-forge/gpustat,2022-10-11 21:06:30.582,225246.0,,,,,2.0,,2022-09-04 23:50:28.926,123.0,,,,,,,,,,,,,,,,,,
279,cuML,rapidsai/cuml,gpu-utilities,,https://github.com/rapidsai/cuml,https://github.com/rapidsai/cuml,Apache-2.0,2018-10-11 15:45:35.000,2023-05-11 14:06:23.000000,2023-05-10 20:15:13,15163.0,116.0,455,70.0,3172.0,737.0,1506.0,3310,cuML - RAPIDS Machine Learning Library.,163.0,30,True,2023-04-12 21:34:27.000,23.04.00,32.0,cuml,,,,,6.0,1.0,https://pypi.org/project/cuml,2088.0,2088.0,,,,,,,,2.0,,2020-06-01 20:09:10.000,5.0,,,,,,,,,,,,,,,,,,
280,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2023-02-17 10:54:36.000000,2022-05-31 03:18:45,1556.0,,416,92.0,121.0,69.0,348.0,3044,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,48.0,30,True,2021-02-03 16:40:09.000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,908.0,851.0,https://pypi.org/project/nmslib,189350.0,191682.0,https://anaconda.org/conda-forge/nmslib,2022-10-30 11:40:31.702,86314.0,,,,,2.0,,2021-02-03 00:02:08.000,57.0,,,,,,,,,,,,,,,,,,
281,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2023-02-07 11:44:22.000000,2023-02-07 11:44:22,319.0,,318,63.0,68.0,6.0,115.0,2743,A Python Perceptual Image Hashing Module.,25.0,30,True,2021-03-25 13:49:48.000,4.1.0,7.0,ImageHash,conda-forge/imagehash,,,,8930.0,8930.0,https://pypi.org/project/ImageHash,1223361.0,1227262.0,https://anaconda.org/conda-forge/imagehash,2022-09-28 13:22:48.042,304340.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
282,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2023-04-28 17:13:34.000000,2023-04-16 16:35:55,606.0,13.0,302,48.0,113.0,49.0,130.0,2504,A python library for decision tree visualization and model interpretation.,23.0,30,True,2023-04-16 16:39:00.735,2.2.1,40.0,dtreeviz,conda-forge/dtreeviz,,,,768.0,747.0,https://pypi.org/project/dtreeviz,95692.0,97165.0,https://anaconda.org/conda-forge/dtreeviz,2023-04-16 19:21:12.728,44197.0,,,,,2.0,,2023-01-29 19:23:00.782,21.0,,,,,,,,,,,,,,,,,,
283,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2023-04-17 14:27:29.000000,2023-03-24 16:56:01,1602.0,3.0,315,60.0,151.0,107.0,186.0,2475,A machine learning toolkit dedicated to time-series data.,41.0,30,True,2023-01-20 13:21:39.000,0.5.3.2,96.0,tslearn,conda-forge/tslearn,,,['sklearn'],840.0,798.0,https://pypi.org/project/tslearn,209832.0,222559.0,https://anaconda.org/conda-forge/tslearn,2023-01-20 17:40:46.662,789118.0,,,,,2.0,,2023-01-20 13:26:34.462,42.0,,,,,,,,,,,,,,,,,,
284,mpld3,mpld3/mpld3,data-viz,,https://github.com/mpld3/mpld3,https://github.com/mpld3/mpld3,BSD-3-Clause,2013-12-18 01:48:30.000,2023-01-07 21:09:32.000000,2022-12-10 14:00:49,877.0,,353,85.0,165.0,215.0,146.0,2249,D3 Renderings of Matplotlib Graphics.,51.0,30,True,2022-12-10 14:03:04.289,0.5.9,18.0,mpld3,conda-forge/mpld3,,,,5034.0,4619.0,https://pypi.org/project/mpld3,238703.0,241840.0,https://anaconda.org/conda-forge/mpld3,2022-12-10 17:08:02.676,176020.0,,,,,2.0,,2022-12-10 14:03:04.289,407.0,,,mpld3,https://www.npmjs.com/package/mpld3,2022-12-10 14:00:31.699,8.0,1067.0,,,,,,,,,,,
285,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,Apache-2.0,2019-02-26 10:10:56.000,2023-05-03 09:38:08.000000,2023-05-03 09:38:07,601.0,44.0,223,45.0,583.0,132.0,215.0,2025,Algorithms for explaining machine learning models.,18.0,30,True,2023-04-28 14:13:01.273,0.9.2,29.0,alibi,,,,,493.0,466.0,https://pypi.org/project/alibi,15820.0,15820.0,,,,,,,,2.0,,2023-01-11 16:45:06.910,27.0,,,,,,,,,,,,,,,,,,
286,pygraphistry,graphistry/pygraphistry,graph,,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry,BSD-3-Clause,2015-06-02 20:28:42.000,2023-05-10 08:56:10.000000,2023-05-04 00:22:15,1284.0,228.0,193,50.0,207.0,139.0,140.0,1846,"PyGraphistry is a Python library to quickly load, shape, embed, and explore big graphs with the GPU-accelerated..",37.0,30,True,2023-05-04 00:26:01.341,0.29.1,156.0,graphistry,,,,['jupyter'],93.0,88.0,https://pypi.org/project/graphistry,2721.0,2721.0,,,,,,,,2.0,,2022-12-23 05:51:01.176,5.0,,,,,,,,,,,,,,,,,,
287,ogb,snap-stanford/ogb,graph,,https://github.com/snap-stanford/ogb,https://github.com/snap-stanford/ogb,MIT,2019-11-22 22:13:57.000,2023-04-23 14:39:38.000000,2023-04-23 14:03:35,660.0,25.0,383,41.0,52.0,14.0,252.0,1658,"Benchmark datasets, data loaders, and evaluators for graph machine learning.",29.0,30,True,2023-04-07 06:00:55.135,1.3.6,19.0,ogb,conda-forge/ogb,,,,823.0,801.0,https://pypi.org/project/ogb,23302.0,24023.0,https://anaconda.org/conda-forge/ogb,2023-04-07 09:47:01.451,23077.0,,,,,2.0,,2022-11-02 22:00:56.960,22.0,,,,,,,,,,,,,,,,,,
288,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2023-04-27 01:10:49.000000,2023-04-27 01:10:43,355.0,3.0,230,47.0,297.0,197.0,174.0,1573,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,42.0,30,True,2023-02-03 02:17:00.422,0.7.3,16.0,tensorflow-recommenders,,,,['tensorflow'],214.0,212.0,https://pypi.org/project/tensorflow-recommenders,418728.0,418728.0,,,,,,,,2.0,,2021-08-23 23:29:59.000,2.0,,,,,,,,,,,,,,,,,,
289,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,MIT,2011-04-06 02:53:31.000,2023-01-10 17:12:02.000000,2023-01-10 17:11:50,1579.0,,268,56.0,130.0,78.0,172.0,1537,"CUDA integration for Python, plus shiny features.",79.0,30,True,2022-12-21 02:24:00.995,2022.2.2,51.0,pycuda,conda-forge/pycuda,,,,2278.0,2066.0,https://pypi.org/project/pycuda,38628.0,46344.0,https://anaconda.org/conda-forge/pycuda,2022-12-21 11:36:07.684,200639.0,,,,,2.0,,2022-12-21 02:24:00.995,212.0,,,,,,,,,,,,,,,,,,
290,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2023-05-10 22:33:20.000000,2023-04-30 19:47:28,1015.0,11.0,188,54.0,194.0,28.0,259.0,1386,A full spaCy pipeline and models for scientific/biomedical documents.,27.0,30,True,2023-04-29 21:21:03.000,0.5.2,9.0,scispacy,,,,,688.0,688.0,https://pypi.org/project/scispacy,28373.0,28373.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
291,emcee,dfm/emcee,probabilistics,,https://github.com/dfm/emcee,https://github.com/dfm/emcee,MIT,2011-11-07 16:17:08.000,2023-05-01 04:59:38.000000,2023-04-04 06:56:05,912.0,2.0,429,88.0,192.0,49.0,230.0,1316,The Python ensemble sampling toolkit for affine-invariant MCMC.,67.0,30,True,2023-01-27 12:31:39.836,3.1.4,24.0,emcee,conda-forge/emcee,,,,2195.0,1856.0,https://pypi.org/project/emcee,116581.0,119963.0,https://anaconda.org/conda-forge/emcee,2023-01-27 19:25:06.868,284134.0,,,,,3.0,,2023-01-27 12:31:39.836,339.0,,,,,,,,,,,,,,,,,,
292,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2023-05-11 13:14:43.000000,2023-05-11 13:10:23,1049.0,35.0,236,43.0,464.0,29.0,165.0,1101,ARCH models in Python.,34.0,30,False,2023-04-25 13:23:45.000,5.5.0,40.0,arch,conda-forge/arch-py,,,,935.0,935.0,https://pypi.org/project/arch,214817.0,220192.0,https://anaconda.org/conda-forge/arch-py,2023-04-25 16:21:20.294,225784.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
293,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2023-05-11 11:00:57.000000,2023-05-10 14:30:25,11804.0,330.0,260,32.0,1579.0,422.0,554.0,917,Python package for earth-observing satellite data processing.,144.0,30,False,2023-05-10 14:34:01.142,0.42.2,87.0,satpy,conda-forge/satpy,,,,110.0,95.0,https://pypi.org/project/satpy,4612.0,7094.0,https://anaconda.org/conda-forge/satpy,2023-05-10 21:25:20.809,143977.0,,,,,3.0,,2023-02-09 10:49:31.597,15.0,,,,,,,,,,,,,,,,,,
294,patsy,pydata/patsy,probabilistics,,https://github.com/pydata/patsy,https://github.com/pydata/patsy,BSD-2-Clause,2012-07-10 12:30:06.000,2023-04-26 04:22:05.000000,2022-10-09 20:27:52,544.0,,101,31.0,54.0,69.0,73.0,883,Describing statistical models in Python using symbolic formulas.,17.0,30,True,2022-10-09 20:34:35.000,0.5.3,10.0,patsy,conda-forge/patsy,,,,73581.0,70879.0,https://pypi.org/project/patsy,8241536.0,8338601.0,https://anaconda.org/conda-forge/patsy,2022-10-09 22:58:02.769,7862290.0,,,,,3.0,,2022-10-09 20:29:01.698,2702.0,,,,,,,,,,,,,,,,,,
295,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2023-04-20 18:23:44.000000,2023-04-19 21:43:19,547.0,47.0,161,35.0,81.0,88.0,122.0,833,A scikit-learn based module for multi-label et. al. classification.,29.0,30,True,2018-12-10 16:24:47.000,0.2.0,6.0,scikit-multilearn,,,,['sklearn'],1116.0,1095.0,https://pypi.org/project/scikit-multilearn,76937.0,76937.0,,,,,,,,2.0,,2018-12-10 16:24:47.000,21.0,,,,,,,,,,,,,,,,,,
