,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
243,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2024-04-20 16:14:16.000000,2018-10-12 15:53:05,1251.0,,284.0,50.0,160.0,114.0,219.0,1629.0,Python Geocoder.,73.0,32,False,2021-12-15 15:58:16.110,1.1.4,110.0,geocoder,conda-forge/geocoder,,,,12775.0,12563.0,https://pypi.org/project/geocoder,2021-12-15 15:58:16.110,212.0,1102243.0,1103896.0,https://anaconda.org/conda-forge/geocoder,2023-06-16 13:21:27.128,155449.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,geocoder
244,pmdarima,alkaline-ml/pmdarima,time-series-data,,https://github.com/alkaline-ml/pmdarima,https://github.com/alkaline-ml/pmdarima,MIT,2017-03-30 14:58:30.000,2024-11-13 21:41:20.000000,2024-11-07 23:05:03,1082.0,3.0,234.0,37.0,256.0,65.0,274.0,1603.0,"A statistical library designed to fill the void in Pythons time series analysis capabilities, including the equivalent..",23.0,32,True,2023-10-23 16:52:00.000,2.0.4,44.0,pmdarima,conda-forge/pmdarima,,,,10329.0,10176.0,https://pypi.org/project/pmdarima,2023-10-23 14:02:41.000,153.0,2521210.0,2545681.0,https://anaconda.org/conda-forge/pmdarima,2024-07-14 16:03:51.778,1223566.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
245,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2024-12-19 12:23:55.000000,2024-12-19 12:23:52,4502.0,207.0,52.0,173.0,597.0,159.0,493.0,1600.0,Multiplatform plotting library based on the Grammar of Graphics.,21.0,32,True,2024-12-13 18:39:32.000,4.5.2,83.0,lets-plot,,,,,168.0,153.0,https://pypi.org/project/lets-plot,2024-12-17 18:17:21.000,15.0,50282.0,50304.0,,,,,,,,2.0,,1380.0,,,,,,,,,,,,,,,,,,
246,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2024-12-10 01:49:14.000000,2024-11-05 17:47:01,1157.0,24.0,249.0,50.0,549.0,33.0,186.0,1342.0,ARCH models in Python.,35.0,32,False,2024-11-04 16:01:44.000,7.2.0,49.0,arch,conda-forge/arch-py,,,,2354.0,2241.0,https://pypi.org/project/arch,2024-11-04 16:01:44.000,113.0,677741.0,686064.0,https://anaconda.org/conda-forge/arch-py,2024-11-05 00:36:23.711,449477.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
247,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2024-12-16 22:46:09.000000,2024-12-16 13:06:20,736.0,23.0,109.0,26.0,593.0,363.0,464.0,1156.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",51.0,32,True,2024-12-16 22:32:41.000,0.11.2,81.0,hvplot,conda-forge/hvplot,,,,6504.0,6286.0,https://pypi.org/project/hvplot,2024-12-16 15:36:13.000,218.0,199022.0,211777.0,https://anaconda.org/conda-forge/hvplot,2024-12-16 22:43:35.357,688789.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
248,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2024-12-12 15:31:23.000000,2024-12-12 15:31:13,14286.0,233.0,295.0,34.0,1924.0,499.0,685.0,1078.0,Python package for earth-observing satellite data processing.,173.0,32,False,2024-11-08 15:43:09.000,0.53.0,99.0,satpy,conda-forge/satpy,,,,185.0,154.0,https://pypi.org/project/satpy,2024-11-08 15:43:09.000,31.0,12795.0,17230.0,https://anaconda.org/conda-forge/satpy,2024-11-09 03:23:38.486,239543.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
249,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,,2010-02-06 11:43:08.000,2024-12-18 00:59:56.000000,2024-12-18 00:59:56,14735.0,189.0,442.0,58.0,2262.0,167.0,815.0,724.0,"DIPY is the paragon 3D/4D+ medical imaging library in Python. Contains generic methods for spatial normalization,..",165.0,32,False,2024-12-12 17:53:19.000,1.10.0,29.0,dipy,conda-forge/dipy,,,,1442.0,1314.0,https://pypi.org/project/dipy,2024-12-12 17:53:19.000,128.0,35851.0,46418.0,https://anaconda.org/conda-forge/dipy,2024-12-13 21:19:52.949,538930.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
250,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2024-07-03 10:55:10.000000,2023-10-26 05:31:53,3012.0,,1816.0,284.0,3507.0,417.0,1684.0,14077.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,31,False,2023-09-14 12:12:06.000,3.0,55.0,nni,,,,,68.0,21.0,https://pypi.org/project/nni,2023-09-14 12:22:00.000,47.0,18519.0,18519.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
251,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2024-08-07 03:17:23.000000,2024-08-07 03:17:23,2667.0,,2074.0,183.0,1006.0,574.0,727.0,12764.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",70.0,31,True,2023-09-20 10:33:08.000,2.4.0,50.0,paddlehub,,,,['paddle'],1804.0,1797.0,https://pypi.org/project/paddlehub,2023-09-20 10:33:08.000,7.0,5552.0,5564.0,,,,,,,,2.0,,837.0,,,,,,,,,,,,,,,,,,
252,FinRL,AI4Finance-Foundation/FinRL,reinforcement-learning,,https://github.com/AI4Finance-Foundation/FinRL,https://github.com/AI4Finance-Foundation/FinRL,MIT,2020-07-26 13:18:16.000,2024-12-13 11:42:35.000000,2024-12-13 11:42:35,2969.0,10.0,2412.0,208.0,480.0,246.0,479.0,10261.0,FinRL: Financial Reinforcement Learning.,119.0,31,True,2023-02-07 13:58:00.815,0.3.6,8.0,finrl,,,,,56.0,56.0,https://pypi.org/project/finrl,2022-01-08 13:58:14.000,,1454.0,1454.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
253,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2024-11-14 10:24:59.000000,2024-11-14 10:24:54,866.0,2.0,1299.0,423.0,90.0,32.0,161.0,9793.0,TensorFlow-based neural network library.,59.0,31,True,2024-01-02 11:15:06.000,2.0.2,29.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1386.0,1367.0,https://pypi.org/project/dm-sonnet,2024-01-02 11:15:06.000,19.0,18569.0,19176.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,37080.0,,,,,3.0,,,google-deepmind/sonnet,,,,,,,,,,,,,,,,,
254,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2024-07-25 10:51:05.000000,2024-02-23 19:03:07,2440.0,,1572.0,289.0,434.0,295.0,639.0,9778.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,121.0,31,False,2024-02-23 19:06:10.000,0.12.2,63.0,tpot,conda-forge/tpot,,,['sklearn'],3175.0,3137.0,https://pypi.org/project/tpot,2024-02-23 19:06:10.000,38.0,43218.0,48399.0,https://anaconda.org/conda-forge/tpot,2024-02-26 15:57:08.680,279815.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
255,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000,2024-05-06 11:34:20.000000,2020-11-30 04:34:51,613.0,,2410.0,456.0,263.0,579.0,364.0,9620.0,Deep learning library featuring a higher-level API for TensorFlow.,145.0,31,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,,,['tensorflow'],5084.0,5070.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000,14.0,4225.0,4225.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
256,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2024-12-14 07:09:35.000000,2024-12-14 07:09:34,1196.0,11.0,1401.0,100.0,670.0,735.0,528.0,8468.0,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,130.0,31,True,,,4.0,,conda-forge/nvidia-apex,,,['pytorch'],2883.0,2883.0,,,,,7544.0,https://anaconda.org/conda-forge/nvidia-apex,2024-11-04 08:44:59.011,377247.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
257,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2024-11-29 14:40:31.000000,2023-04-18 11:08:13,2759.0,,1282.0,214.0,725.0,201.0,829.0,7668.0,Automated Machine Learning with scikit-learn.,88.0,31,False,2023-02-13 12:35:21.000,0.15.0,42.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],665.0,631.0,https://pypi.org/project/auto-sklearn,2022-09-20 10:32:07.471,34.0,18191.0,18816.0,https://anaconda.org/conda-forge/auto-sklearn,2023-06-16 19:25:30.278,27541.0,,,,,2.0,,67.0,,,,,,,,,,,,,,,,,,
258,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2024-12-16 21:04:16.000000,2024-11-13 18:39:43,1380.0,1.0,878.0,159.0,1733.0,154.0,865.0,7309.0,An open source python library for automated feature engineering.,74.0,31,True,2024-05-14 18:59:58.000,1.31.0,106.0,featuretools,conda-forge/featuretools,,,,1925.0,1851.0,https://pypi.org/project/featuretools,2024-05-14 18:59:58.000,74.0,61871.0,65961.0,https://anaconda.org/conda-forge/featuretools,2024-05-15 15:26:44.535,220864.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
259,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2024-12-19 14:28:40.998000,2024-11-26 20:42:35,3285.0,2.0,959.0,139.0,669.0,54.0,1165.0,7249.0,Python library for audio and music analysis.,124.0,31,True,2024-05-14 15:48:50.000,0.10.2.post1,43.0,librosa,conda-forge/librosa,,,,1358.0,,https://pypi.org/project/librosa,2024-05-14 15:49:38.000,1358.0,2932050.0,2947927.0,https://anaconda.org/conda-forge/librosa,2024-12-19 14:28:40.998,841481.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
260,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2024-11-26 06:34:46.000000,2024-11-26 06:34:41,2711.0,1.0,1151.0,211.0,1051.0,26.0,615.0,6750.0,An open source library for deep learning end-to-end dialog systems and chatbots.,77.0,31,True,2024-08-12 17:22:54.000,1.7.0,64.0,deeppavlov,,,,['tensorflow'],426.0,422.0,https://pypi.org/project/deeppavlov,2024-08-12 17:22:54.000,4.0,11616.0,11616.0,,,,,,,,2.0,,,deeppavlov/DeepPavlov,,,,,,,,,,,,,,,,,
261,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2024-12-19 13:11:58.000000,2024-12-19 13:11:55,1097.0,3.0,390.0,81.0,545.0,61.0,460.0,5916.0,A scikit-learn compatible neural network library that wraps PyTorch.,62.0,31,True,2024-05-27 15:25:43.000,1.0.0,20.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",1573.0,1488.0,https://pypi.org/project/skorch,2024-05-27 15:23:17.000,85.0,150539.0,166030.0,https://anaconda.org/conda-forge/skorch,2024-05-30 08:55:05.943,790059.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
262,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-12-23 06:14:58.000000,2020-07-15 13:46:58,1184.0,,1760.0,305.0,296.0,161.0,267.0,5749.0,Portfolio and risk analytics in Python.,60.0,31,False,2019-04-15 15:00:21.000,0.9.2,22.0,pyfolio,conda-forge/pyfolio,,,,1128.0,1114.0,https://pypi.org/project/pyfolio,2019-04-15 15:00:21.000,14.0,9598.0,9772.0,https://anaconda.org/conda-forge/pyfolio,2023-06-16 16:07:59.111,14344.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
263,torchdiffeq,rtqichen/torchdiffeq,pytorch-utils,,https://github.com/rtqichen/torchdiffeq,https://github.com/rtqichen/torchdiffeq,MIT,2018-11-14 17:51:25.000,2024-11-21 20:20:09.000000,2024-11-21 20:19:33,250.0,2.0,930.0,127.0,40.0,75.0,147.0,5661.0,Differentiable ODE solvers with full GPU support and O(1)-memory backpropagation.,21.0,31,True,2024-11-21 20:20:09.000,0.2.5,9.0,torchdiffeq,conda-forge/torchdiffeq,,,['pytorch'],4385.0,4269.0,https://pypi.org/project/torchdiffeq,2024-11-21 20:20:09.000,116.0,764318.0,764662.0,https://anaconda.org/conda-forge/torchdiffeq,2023-06-16 19:19:05.182,18939.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
264,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2024-12-13 17:33:14.415000,2024-12-13 16:40:15,828.0,15.0,407.0,74.0,303.0,62.0,531.0,4801.0,Visualizer for pandas data structures.,30.0,31,True,2024-12-13 16:37:39.000,3.16.1,190.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",1346.0,1298.0,https://pypi.org/project/dtale,2024-12-13 16:37:39.000,48.0,90195.0,96794.0,https://anaconda.org/conda-forge/dtale,2024-12-13 17:33:14.415,362972.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
265,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2024-06-24 13:34:47.000000,2022-01-27 13:24:16,139.0,,1026.0,152.0,116.0,162.0,79.0,4545.0,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,31,False,2021-01-15 10:53:17.000,0.5.4,29.0,imutils,conda-forge/imutils,,,,48685.0,48250.0,https://pypi.org/project/imutils,2021-01-15 10:53:17.000,435.0,448359.0,452228.0,https://anaconda.org/conda-forge/imutils,2023-10-27 09:12:56.985,205064.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
266,cuML,rapidsai/cuml,gpu-utilities,,https://github.com/rapidsai/cuml,https://github.com/rapidsai/cuml,Apache-2.0,2018-10-11 15:45:35.000,2024-12-19 08:32:10.000000,2024-12-19 04:40:41,15602.0,70.0,536.0,78.0,3695.0,919.0,1627.0,4300.0,cuML - RAPIDS Machine Learning Library.,178.0,31,True,2024-12-11 21:41:19.000,24.12.00,43.0,cuml,,,,,14.0,,https://pypi.org/project/cuml,2020-06-01 20:09:10.000,14.0,4047.0,4047.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
267,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2024-10-09 08:38:40.000000,2024-10-09 08:38:39,344.0,5.0,337.0,65.0,78.0,20.0,124.0,3431.0,A Python Perceptual Image Hashing Module.,27.0,31,True,2022-09-28 08:48:24.658,4.3.1,20.0,ImageHash,conda-forge/imagehash,,,,15464.0,15222.0,https://pypi.org/project/ImageHash,2022-09-28 08:48:24.658,242.0,1510937.0,1515183.0,https://anaconda.org/conda-forge/imagehash,2023-06-16 13:23:10.041,411939.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
268,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2023-12-01 17:10:01.000000,2023-11-08 12:40:01,3273.0,,704.0,184.0,737.0,277.0,669.0,3425.0,DyNet: The Dynamic Neural Network Toolkit.,161.0,31,False,2020-10-21 14:31:01.000,2.1.2,24.0,dyNET,,,,,286.0,268.0,https://pypi.org/project/dyNET,2020-10-21 14:31:01.000,18.0,167047.0,167228.0,,,,,,,,3.0,,17835.0,,,,,,,,,,,,,,,,,,
269,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2024-11-26 20:47:58.000000,2024-05-03 16:54:19,704.0,,281.0,50.0,828.0,103.0,285.0,3210.0,PyTorch extensions for high performance and large scale training.,75.0,31,True,2022-12-11 18:09:31.906,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],7186.0,7033.0,https://pypi.org/project/fairscale,2022-12-11 18:09:31.906,153.0,413552.0,423091.0,https://anaconda.org/conda-forge/fairscale,2023-11-28 00:29:10.363,352957.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
270,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2024-12-01 18:14:29.000000,2024-06-24 17:09:39,1087.0,,397.0,61.0,498.0,221.0,273.0,2862.0,A Hyperparameter Tuning Library for Keras.,61.0,31,True,2024-03-04 19:41:39.000,1.4.7,35.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],4941.0,4826.0,https://pypi.org/project/keras-tuner,2024-03-04 19:41:39.000,115.0,382194.0,383309.0,https://anaconda.org/conda-forge/keras-tuner,2024-03-05 15:33:09.039,44613.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
271,shapash,MAIF/shapash,interpretability,,https://github.com/MAIF/shapash,https://github.com/MAIF/shapash,Apache-2.0,2020-04-29 07:34:23.000,2024-12-09 15:46:12.000000,2024-12-09 15:31:38,1700.0,53.0,335.0,37.0,367.0,38.0,185.0,2753.0,Shapash: User-friendly Explainability and Interpretability to Develop Reliable and Transparent Machine Learning Models.,40.0,31,True,2024-12-09 15:46:12.000,2.7.5,48.0,shapash,,,,['jupyter'],189.0,185.0,https://pypi.org/project/shapash,2024-12-09 15:46:12.000,4.0,23746.0,23746.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
272,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2024-12-14 20:51:53.000000,2024-12-09 12:56:45,2995.0,79.0,1007.0,123.0,544.0,61.0,304.0,2596.0,IPython Parallel: Interactive Parallel Computing in Python.,114.0,31,False,2024-11-06 12:07:08.000,9.0.0,48.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],112.0,,https://pypi.org/project/ipyparallel,2024-11-06 12:07:08.000,112.0,474474.0,497745.0,https://anaconda.org/conda-forge/ipyparallel,2024-12-06 14:00:08.619,1163579.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
273,mpld3,mpld3/mpld3,data-viz,,https://github.com/mpld3/mpld3,https://github.com/mpld3/mpld3,BSD-3-Clause,2013-12-18 01:48:30.000,2024-10-30 12:23:11.000000,2024-10-30 12:23:10,890.0,3.0,361.0,82.0,169.0,218.0,149.0,2365.0,An interactive data visualization tool which brings matplotlib graphics to the browser using D3.,53.0,31,True,2023-12-23 13:04:29.963,0.5.10,19.0,mpld3,conda-forge/mpld3,,,,6963.0,6808.0,https://pypi.org/project/mpld3,2023-12-23 13:03:02.000,146.0,340716.0,345830.0,https://anaconda.org/conda-forge/mpld3,2023-12-23 15:16:22.285,216566.0,,,,,3.0,,,,mpld3,https://www.npmjs.com/package/mpld3,2023-12-23 13:04:29.963,9.0,1104.0,,,,,,,,,,,,
274,USearch,unum-cloud/usearch,nn-search,,https://github.com/unum-cloud/usearch,https://github.com/unum-cloud/usearch,Apache-2.0,2023-02-22 09:20:20.000,2024-12-13 23:32:03.470000,2024-12-13 23:28:41,1961.0,67.0,149.0,29.0,372.0,64.0,112.0,2319.0,"Fast Open-Source Search & Clustering engine for Vectors & Strings in C++, C, Python, JavaScript, Rust, Java,..",58.0,31,True,2024-12-13 23:32:03.470,2.16.7,133.0,usearch,,unum/usearch,,,181.0,143.0,https://pypi.org/project/usearch,2024-11-21 10:00:25.000,23.0,297370.0,306237.0,,,,https://hub.docker.com/r/unum/usearch,2024-11-21 09:01:45.281389,1.0,166.0,2.0,,38648.0,,usearch,https://www.npmjs.com/package/usearch,2024-12-13 23:32:03.470,15.0,6713.0,,,,,,,,,,,,
275,bt,pmorissette/bt,financial-data,,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000,2024-12-01 14:51:06.000000,2024-12-01 14:50:58,561.0,10.0,428.0,92.0,119.0,78.0,265.0,2316.0,bt - flexible backtesting for Python.,34.0,31,True,2024-08-06 13:46:05.000,1.1.0,28.0,bt,conda-forge/bt,,,,1647.0,1637.0,https://pypi.org/project/bt,2024-08-06 00:08:14.000,10.0,7963.0,9219.0,https://anaconda.org/conda-forge/bt,2024-09-21 21:55:35.462,55303.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
276,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2024-12-08 02:44:42.000000,2024-12-08 02:34:34,962.0,18.0,144.0,25.0,442.0,163.0,313.0,2158.0,Elegant easy-to-use neural networks + scientific computing in JAX. https://docs.kidger.site/equinox/.,56.0,31,True,2024-12-08 02:44:42.000,0.11.10,54.0,equinox,,,,['jax'],1087.0,889.0,https://pypi.org/project/equinox,2024-12-08 02:44:38.000,198.0,313891.0,313891.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
277,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2024-09-17 00:19:55.000000,2024-09-17 00:19:55,953.0,,260.0,47.0,352.0,220.0,141.0,2068.0,Evaluate: A library for easily evaluating machine learning models and datasets.,129.0,31,True,2024-09-11 10:17:30.000,0.4.3,16.0,evaluate,,,,,15935.0,15532.0,https://pypi.org/project/evaluate,2024-09-11 10:15:30.000,403.0,2744532.0,2744532.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
278,torchrec,pytorch/torchrec,recommender-systems,,https://github.com/pytorch/torchrec,https://github.com/pytorch/torchrec,BSD-3-Clause,2021-07-12 23:15:48.000,2024-12-19 11:35:02.000000,2024-12-18 22:31:35,2284.0,180.0,443.0,34.0,2459.0,322.0,121.0,1978.0,Pytorch domain library for recommendation systems.,304.0,31,True,2024-10-21 22:05:16.000,1.0.0-rc3,77.0,torchrec-nightly-cpu,,,,,160.0,160.0,https://pypi.org/project/torchrec-nightly-cpu,2022-05-12 18:55:21.000,,25865.0,25865.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
279,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2024-12-09 11:19:11.000000,2024-12-09 11:19:06,1278.0,50.0,193.0,21.0,181.0,49.0,139.0,1903.0,A Python library for audio data augmentation. Inspired by albumentations. Useful for machine learning.,30.0,31,True,2024-12-06 14:37:11.000,0.38.0,42.0,audiomentations,,,,,654.0,633.0,https://pypi.org/project/audiomentations,2024-12-06 14:37:11.000,21.0,48222.0,48222.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
280,Opacus,pytorch/opacus,privacy-ml,,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000,2024-12-17 16:29:04.000000,2024-12-17 16:25:17,736.0,6.0,345.0,46.0,395.0,71.0,244.0,1730.0,Training PyTorch models with differential privacy.,82.0,31,True,2024-08-03 10:32:52.000,1.5.2,24.0,opacus,conda-forge/opacus,,,['pytorch'],967.0,931.0,https://pypi.org/project/opacus,2024-08-03 10:32:52.000,36.0,102663.0,103216.0,https://anaconda.org/conda-forge/opacus,2024-08-05 12:31:17.057,19306.0,,,,,2.0,,137.0,,,,,,,,,,,,,,,,,,
281,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2024-11-10 13:22:24.000000,2024-11-10 13:22:22,2896.0,41.0,188.0,27.0,732.0,114.0,462.0,1710.0,A Python library for learning and evaluating knowledge graph embeddings.,41.0,31,True,2024-10-29 16:35:05.000,1.11.0,49.0,pykeen,,,,,282.0,263.0,https://pypi.org/project/pykeen,2024-10-29 16:25:52.000,19.0,15448.0,15452.0,,,,,,,,2.0,,229.0,,,,,,,,,,,,,,,,,,
