,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,snap_id,dnf_id,yay_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
263,PaddleOCR,PaddlePaddle/PaddleOCR,,ocr,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000000,2021-12-16 13:04:52.000000,2021-12-10 11:08:18.000000,3616,970.0,2619.0,18043.0,,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",73.0,26,True,2021-05-26 11:43:06.000000,2.1.1,19.0,paddleocr,,,,['paddle'],450.0,450.0,https://pypi.org/project/paddleocr,2021-11-17 08:44:28.000000,0.0,37971.0,37971.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
264,Magenta,magenta/magenta,,audio,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000000,2021-10-18 02:01:53.000000,2021-06-30 21:44:13.000000,3518,321.0,569.0,17261.0,,Magenta: Music and Art Generation with Machine Intelligence.,149.0,26,True,2020-11-12 19:17:18.000000,2.1.3,66.0,magenta,,,,['tensorflow'],398.0,328.0,https://pypi.org/project/magenta,2020-11-12 19:17:18.000000,70.0,7511.0,7511.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
265,CNTK,microsoft/CNTK,,ml-frameworks,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,MIT,2015-11-26 09:52:06.000000,2021-08-27 04:46:43.000000,2020-03-31 15:55:14.000000,4402,836.0,2524.0,17116.0,16116.0,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",271.0,26,False,2019-04-26 14:13:32.000000,2.7,32.0,cntk,,,,,34.0,,https://pypi.org/project/cntk,2020-12-09 22:21:57.000000,34.0,1528.0,1723.0,,,,,,,,3.0,,13894.0,,,,,,,,,,,,,,,,,,,
266,Faiss,facebookresearch/faiss,,nn-search,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000000,2021-12-15 18:46:25.000000,2021-12-11 11:28:29.000000,2391,216.0,1447.0,15625.0,,A library for efficient similarity search and clustering of dense vectors.,90.0,26,True,2021-06-09 09:16:17.000000,1.1.2,57.0,pymilvus,conda-forge/faiss,,,,529.0,523.0,https://pypi.org/project/pymilvus,2021-11-01 10:54:41.000000,6.0,17940.0,29822.0,https://anaconda.org/conda-forge/faiss,2021-11-20 08:01:48.432000,225764.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
267,Prophet,facebook/prophet,,time-series-data,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000000,2021-11-09 17:34:47.000000,2021-10-03 23:20:15.000000,3902,162.0,1577.0,13826.0,,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,137.0,26,True,2021-04-02 23:45:16.000000,1.0,14.0,fbprophet,,,,,150.0,,https://pypi.org/project/fbprophet,2020-09-05 16:12:50.000000,150.0,1172117.0,1172128.0,,,,,,,,1.0,,639.0,,,,,,,,,,,,,,,,,,,
268,Turi Create,apple/turicreate,,ml-frameworks,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000000,2021-11-29 19:55:31.000000,2021-11-29 19:55:31.000000,1111,484.0,1281.0,10522.0,,Turi Create simplifies the development of custom machine learning models.,82.0,26,True,2020-09-30 22:51:40.000000,6.4.1,31.0,turicreate,,,,,314.0,280.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000000,34.0,26141.0,26243.0,,,,,,,,3.0,,4926.0,,,,,,,,,,,,,,,,,,,
269,PaddleHub,PaddlePaddle/PaddleHub,,others,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000000,2021-12-16 08:35:44.000000,2021-12-16 03:29:03.000000,1446,350.0,620.0,7279.0,,"Awesome pre-trained models toolkit based on PaddlePaddle.(300+ models including Image, Text, Audio and Video with Easy..",48.0,26,True,2021-09-27 12:05:48.000000,2.1.1,46.0,paddlehub,,,,['paddle'],597.0,597.0,https://pypi.org/project/paddlehub,2021-09-27 12:05:48.000000,0.0,9540.0,9556.0,,,,,,,,2.0,,560.0,,,,,,,,,,,,,,,,,,,
270,TensorLayer,tensorlayer/tensorlayer,,reinforcement-learning,https://github.com/tensorlayer/TensorLayer,https://github.com/tensorlayer/TensorLayer,Apache-2.0,2016-06-07 15:55:16.000000,2021-12-03 08:14:02.000000,2021-10-29 08:29:08.000000,1487,20.0,437.0,6793.0,3350.0,Deep Learning and Reinforcement Learning Library for Scientists and Engineers.,132.0,26,True,2021-01-06 07:16:21.000000,2.2.4,82.0,tensorlayer,,,,['tensorflow'],68.0,,https://pypi.org/project/tensorlayer,2020-06-19 00:53:37.000000,68.0,2631.0,2651.0,,,,,,,,2.0,,1289.0,,,,,,,,,,,,,,,,,,,
271,Facets Overview,pair-code/facets,,data-viz,https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000000,2021-11-29 10:48:23.000000,2021-05-06 12:01:05.000000,834,76.0,76.0,6744.0,264.0,Visualizations for machine learning datasets.,28.0,26,True,2019-07-24 15:57:06.000000,1.0.0,4.0,facets-overview,,,,['jupyter'],98.0,92.0,https://pypi.org/project/facets-overview,2019-07-24 15:57:06.000000,6.0,153277.0,153277.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
272,EfficientNet-PyTorch,lukemelas/EfficientNet-PyTorch,,pytorch-utils,https://github.com/lukemelas/EfficientNet-PyTorch,https://github.com/lukemelas/EfficientNet-PyTorch,Apache-2.0,2019-05-30 05:24:11.000000,2021-11-02 08:10:31.000000,2021-04-15 15:16:36.000000,1321,130.0,134.0,6681.0,162.0,A PyTorch implementation of EfficientNet and EfficientNetV2 (coming soon!).,24.0,26,True,2021-04-15 15:17:23.000000,0.7.1,13.0,efficientnet-pytorch,,,,['pytorch'],14.0,,https://pypi.org/project/efficientnet-pytorch,2021-04-15 15:17:23.000000,14.0,241342.0,291104.0,,,,,,,,1.0,,1045016.0,,,,,,,,,,,,,,,,,,,
273,tsfresh,blue-yonder/tsfresh,,time-series-data,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000000,2021-12-15 07:31:01.000000,2021-12-15 07:31:01.000000,929,42.0,433.0,6079.0,398.0,Automatic extraction of relevant features from time series:.,80.0,26,True,2021-03-06 08:49:53.000000,0.18.0,26.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],66.0,,https://pypi.org/project/tsfresh,2020-09-09 21:08:22.000000,66.0,264668.0,266112.0,https://anaconda.org/conda-forge/tsfresh,2021-03-07 06:57:04.012000,70780.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
274,DeepSpeed,microsoft/DeepSpeed,,distributed-ml,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,MIT,2020-01-23 18:35:18.000000,2021-12-15 01:41:18.000000,2021-12-15 01:33:48.000000,649,372.0,380.0,6023.0,815.0,"DeepSpeed is a deep learning optimization library that makes distributed training easy, efficient, and effective.",86.0,26,True,2021-12-01 01:16:49.000000,0.5.8,39.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],127.0,127.0,https://pypi.org/project/deepspeed,2021-12-01 01:15:45.000000,0.0,39365.0,39897.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2021-05-05 21:39:11.981563,3.0,12239.0,2.0,,,,,,,,,,,,,,,,,,,,,
275,stanza,stanfordnlp/stanza,,nlp,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,Apache-2.0,2017-09-26 08:00:56.000000,2021-12-15 23:14:04.000000,2021-11-18 23:03:56.000000,742,73.0,539.0,5886.0,,Official Stanford NLP Python Library for Many Human Languages.,41.0,26,True,2021-10-06 06:28:19.000000,1.3.0,14.0,stanza,stanfordnlp/stanza,,,,788.0,784.0,https://pypi.org/project/stanza,2021-10-05 06:37:56.000000,4.0,245739.0,245953.0,https://anaconda.org/stanfordnlp/stanza,2021-10-05 07:17:34.873000,4501.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
276,OCRmyPDF,jbarlow83/OCRmyPDF,,ocr,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000000,2021-12-11 07:36:51.000000,2021-12-11 05:49:04.000000,519,87.0,690.0,5534.0,3132.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",58.0,26,True,2021-12-11 07:36:51.000000,13.1.1,189.0,ocrmypdf,,,,,12.0,,https://pypi.org/project/ocrmypdf,2021-12-11 07:36:51.000000,12.0,21222.0,21222.0,,,,,,,,2.0,,,,,,,,,,ocrmypdf,ocrmypdf/OCRmyPDF,,,,ocrmypdf,,,,,,
277,Face Alignment,1adrianb/face-alignment,,image,https://github.com/1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,BSD-3-Clause,2017-09-15 20:32:44.000000,2021-11-16 17:00:34.000000,2021-08-04 06:54:21.000000,1124,51.0,215.0,5409.0,205.0,2D and 3D Face alignment library build using pytorch.,23.0,26,True,2021-09-14 15:35:24.000000,1.3.5,11.0,face-alignment,,,,['pytorch'],12.0,,https://pypi.org/project/face-alignment,2021-09-14 15:35:24.000000,12.0,8640.0,8640.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
278,scikit-surprise,NicolasHug/Surprise,,recommender-systems,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000000,2021-11-18 20:15:44.176000,2020-08-05 17:45:59.000000,888,51.0,292.0,5146.0,622.0,A Python scikit for building and analyzing recommender systems.,38.0,26,False,2020-07-19 14:50:48.000000,1.1.1,9.0,scikit-surprise,conda-forge/scikit-surprise,,,,48.0,,https://pypi.org/project/scikit-surprise,2020-07-19 14:50:48.000000,48.0,72420.0,76769.0,https://anaconda.org/conda-forge/scikit-surprise,2021-11-18 20:15:44.176000,204433.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
279,Kedro,quantumblacklabs/kedro,,data-pipelines,https://github.com/quantumblacklabs/kedro,https://github.com/quantumblacklabs/kedro,Apache-2.0,2019-04-18 10:29:56.000000,2021-12-16 14:50:15.000000,2021-12-16 09:55:02.000000,537,59.0,542.0,4760.0,,"A Python framework for creating reproducible, maintainable and modular data science code.",134.0,26,True,2021-12-09 16:01:14.000000,0.17.6,30.0,kedro,,,,,653.0,637.0,https://pypi.org/project/kedro,2021-12-09 16:01:14.000000,16.0,231567.0,231567.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
280,sktime,alan-turing-institute/sktime,,time-series-data,https://github.com/alan-turing-institute/sktime,https://github.com/alan-turing-institute/sktime,BSD-3-Clause,2018-11-06 15:08:24.000000,2021-12-16 14:43:45.000000,2021-12-13 16:32:32.000000,709,274.0,535.0,4732.0,,A unified framework for machine learning with time series.,132.0,26,True,2021-12-08 20:04:41.000000,0.9.0,19.0,sktime,,,,['sklearn'],312.0,312.0,https://pypi.org/project/sktime,2021-12-08 20:04:41.000000,0.0,143741.0,143743.0,,,,,,,,1.0,,64.0,,,,,,,,,,,,,,,,,,,
281,kaggle,Kaggle/kaggle-api,,ml-experiments,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000000,2021-12-10 12:36:28.000000,2021-03-15 15:49:05.000000,866,190.0,144.0,4466.0,145.0,Official Kaggle API.,36.0,26,True,2021-03-13 00:50:03.000000,1.5.12,48.0,kaggle,conda-forge/kaggle,,,,564.0,,https://pypi.org/project/kaggle,2021-03-13 00:50:03.000000,564.0,169706.0,172124.0,https://anaconda.org/conda-forge/kaggle,2021-11-15 19:59:06.419000,74983.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
282,pyfolio,quantopian/pyfolio,,financial-data,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000000,2021-09-29 21:14:06.000000,2020-07-15 13:46:58.000000,1268,134.0,265.0,4164.0,1184.0,Portfolio and risk analytics in Python.,55.0,26,False,2019-04-15 15:00:21.000000,0.9.2,22.0,pyfolio,conda-forge/pyfolio,,,,395.0,341.0,https://pypi.org/project/pyfolio,2019-04-15 15:00:21.000000,54.0,5618.0,5786.0,https://anaconda.org/conda-forge/pyfolio,2020-05-16 14:11:57.267000,7751.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
283,Activeloop,activeloopai/Hub,,data-pipelines,https://github.com/activeloopai/Hub,https://github.com/activeloopai/Hub,MPL-2.0,2019-08-09 06:17:59.000000,2021-12-16 14:48:42.000000,2021-12-16 11:23:43.000000,321,67.0,262.0,3990.0,2201.0,"Dataset format for AI. Build, manage, & visualize datasets for deep learning. Stream data real-time to..",88.0,26,True,2021-11-29 01:57:28.000000,2.1.1,119.0,hub,,,,,188.0,136.0,https://pypi.org/project/hub,2021-11-29 01:56:04.000000,52.0,2190.0,2190.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
284,AutoGluon,awslabs/autogluon,,hyperopt,https://github.com/awslabs/autogluon,https://github.com/awslabs/autogluon,Apache-2.0,2019-07-29 18:51:24.000000,2021-12-16 14:14:23.000000,2021-12-16 00:37:37.000000,512,137.0,439.0,3913.0,722.0,"AutoGluon: AutoML for Text, Image, and Tabular Data.",62.0,26,True,2021-08-31 20:48:52.000000,0.3.1,633.0,autogluon,,,,['mxnet'],86.0,86.0,https://pypi.org/project/autogluon,2021-12-16 09:04:18.000000,0.0,19242.0,19242.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
285,lightfm,lyst/lightfm,,recommender-systems,https://github.com/lyst/lightfm,https://github.com/lyst/lightfm,Apache-2.0,2015-07-30 08:34:00.000000,2021-10-29 14:19:26.000000,2021-02-07 21:16:06.000000,611,90.0,344.0,3881.0,428.0,"A Python implementation of LightFM, a hybrid recommendation algorithm.",44.0,26,True,2020-11-27 19:48:30.000000,1.16,14.0,lightfm,conda-forge/lightfm,,,,663.0,607.0,https://pypi.org/project/lightfm,2020-11-27 19:55:08.000000,56.0,232872.0,235240.0,https://anaconda.org/conda-forge/lightfm,2021-02-07 22:19:58.097000,111304.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
286,BigDL,intel-analytics/BigDL,,distributed-ml,https://github.com/intel-analytics/BigDL,https://github.com/intel-analytics/BigDL,Apache-2.0,2016-08-29 07:59:50.000000,2021-12-16 14:33:40.000000,2021-12-16 06:51:49.000000,954,345.0,778.0,3812.0,2680.0,Building Large-Scale AI Applications for Distributed Big Data.,128.0,26,True,2021-07-09 12:20:26.000000,0.13.0,72.0,bigdl,,,,,31.0,31.0,https://pypi.org/project/bigdl,2021-12-15 12:56:11.000000,0.0,16115.0,16115.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4,2021-04-20 01:33:14.000000,0.0,
287,Lasagne,Lasagne/Lasagne,,ml-frameworks,https://github.com/Lasagne/Lasagne,https://github.com/Lasagne/Lasagne,MIT,2014-09-11 15:31:41.000000,2021-12-15 16:05:43.118000,2019-11-20 20:28:30.000000,977,139.0,402.0,3799.0,1161.0,Lightweight library to build and train neural networks in Theano.,72.0,26,False,2015-08-13 21:00:09.000000,0.1,2.0,lasagne,,,,,1386.0,880.0,https://pypi.org/project/lasagne,2021-12-15 16:05:43.118000,506.0,3040.0,3040.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,
288,Alpha Vantage,RomelTorres/alpha_vantage,,financial-data,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000000,2021-12-06 01:38:57.000000,2021-06-14 05:10:42.000000,626,14.0,248.0,3555.0,497.0,A python wrapper for Alpha Vantage API for financial data.,39.0,26,True,2020-12-21 02:37:29.000000,2.3.1,28.0,alpha_vantage,,,,,202.0,,https://pypi.org/project/alpha_vantage,2018-08-26 18:55:11.000000,202.0,23243.0,23243.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
289,haystack,deepset-ai/haystack,,nlp,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000000,2021-12-16 13:02:05.000000,2021-12-16 13:02:04.000000,580,151.0,895.0,3362.0,963.0,Haystack is an open source NLP framework that leverages Transformer models. It enables developers to implement..,87.0,26,True,2021-12-08 08:05:22.000000,1.0.0,35.0,haystack,,,,,260.0,94.0,https://pypi.org/project/haystack,2021-12-15 14:01:39.322000,166.0,1470.0,1470.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
290,pytorch-summary,sksq96/pytorch-summary,,pytorch-utils,https://github.com/sksq96/pytorch-summary,https://github.com/sksq96/pytorch-summary,MIT,2018-04-23 13:58:04.000000,2021-06-20 09:40:21.000000,2021-05-10 18:34:53.000000,374,118.0,39.0,3338.0,57.0,Model summary in PyTorch similar to `model.summary()` in Keras.,11.0,26,True,2018-09-26 05:07:28.000000,1.5.1,12.0,torchsummary,,,,['pytorch'],4012.0,3894.0,https://pypi.org/project/torchsummary,2018-09-26 05:07:28.000000,118.0,84163.0,84163.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
291,TensorForce,tensorforce/tensorforce,,reinforcement-learning,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000000,2021-11-10 20:00:27.000000,2021-11-10 20:00:19.000000,512,7.0,617.0,3062.0,2090.0,Tensorforce: a TensorFlow library for applied reinforcement learning.,81.0,26,True,2021-08-30 20:20:58.000000,0.6.5,14.0,tensorforce,,,,['tensorflow'],46.0,,https://pypi.org/project/tensorforce,2019-09-07 13:56:18.000000,46.0,1235.0,1235.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
292,deepface,serengil/deepface,,image,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000000,2021-11-24 07:47:13.000000,2021-11-24 07:47:12.000000,645,7.0,354.0,2885.0,642.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",18.0,26,True,2021-08-20 15:03:44.000000,0.0.68,67.0,deepface,,,,,337.0,337.0,https://pypi.org/project/deepface,2021-08-20 15:03:44.000000,0.0,38970.0,38970.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
293,VisPy,vispy/vispy,,data-viz,https://github.com/vispy/vispy,https://github.com/vispy/vispy,BSD-3-Clause,2013-03-21 18:43:22.000000,2021-12-10 15:34:00.000000,2021-12-10 15:33:59.000000,582,289.0,1013.0,2771.0,,High-performance interactive 2D/3D data visualization library.,166.0,26,True,2021-11-24 17:23:39.000000,0.9.4,27.0,vispy,conda-forge/vispy,,,['jupyter'],770.0,648.0,https://pypi.org/project/vispy,2021-11-24 16:27:44.000000,122.0,45256.0,49203.0,https://anaconda.org/conda-forge/vispy,2021-11-24 21:55:08.590000,196833.0,,,,,3.0,,,,vispy,https://www.npmjs.com/package/vispy,2020-03-15 14:39:41.516000,,11.0,,,,,,,,,,,,,
294,Sumy,miso-belica/sumy,,nlp,https://github.com/miso-belica/sumy,https://github.com/miso-belica/sumy,Apache-2.0,2013-02-20 12:56:48.000000,2021-11-23 21:07:29.000000,2021-11-23 21:07:29.000000,462,15.0,80.0,2701.0,,Module for automatic summarization of text documents and HTML pages.,21.0,26,True,2021-10-21 17:24:42.000000,0.9.0,14.0,sumy,,,,,1227.0,1035.0,https://pypi.org/project/sumy,2021-10-21 17:24:42.000000,192.0,22168.0,22168.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
295,aubio,aubio/aubio,,audio,https://github.com/aubio/aubio,https://github.com/aubio/aubio,GPL-3.0,2009-12-04 21:07:44.000000,2021-11-09 17:08:03.654000,2021-01-19 09:51:49.000000,331,127.0,175.0,2601.0,4111.0,a library for audio and music analysis.,24.0,26,False,2019-02-27 09:00:43.000000,0.4.9,10.0,aubio,conda-forge/aubio,,,,311.0,275.0,https://pypi.org/project/aubio,2019-02-08 11:21:02.000000,36.0,5933.0,14307.0,https://anaconda.org/conda-forge/aubio,2021-11-09 17:08:03.654000,477355.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
296,implicit,benfred/implicit,,recommender-systems,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000000,2021-12-07 19:05:43.000000,2021-10-02 05:11:29.000000,509,89.0,283.0,2564.0,,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,30.0,26,True,2021-08-29 04:23:02.000000,0.4.8,38.0,implicit,conda-forge/implicit,,,,563.0,519.0,https://pypi.org/project/implicit,2021-08-29 04:23:02.000000,44.0,119258.0,126107.0,https://anaconda.org/conda-forge/implicit,2021-08-29 07:42:53.163000,321932.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
297,eli5,TeamHG-Memex/eli5,,interpretability,https://github.com/TeamHG-Memex/eli5,https://github.com/TeamHG-Memex/eli5,MIT,2016-09-15 01:04:57.000000,2021-06-10 22:02:56.000000,2020-01-22 07:39:36.000000,313,153.0,111.0,2477.0,1198.0,A library for debugging/inspecting machine learning classifiers and explaining their predictions.,14.0,26,False,2021-01-23 14:25:24.000000,0.11.0,28.0,eli5,conda-forge/eli5,,,,110.0,,https://pypi.org/project/eli5,2021-01-23 14:25:24.000000,110.0,1568402.0,1570335.0,https://anaconda.org/conda-forge/eli5,2021-01-25 08:24:59.385000,106356.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
298,StellarGraph,stellargraph/stellargraph,,graph,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000000,2021-12-07 09:11:08.000000,2021-10-29 06:15:49.000000,325,249.0,729.0,2232.0,2515.0,StellarGraph - Machine Learning on Graphs.,36.0,26,True,2020-06-30 05:15:21.000000,1.2.1,25.0,stellargraph,,,,['tensorflow'],104.0,100.0,https://pypi.org/project/stellargraph,2020-06-30 05:10:43.000000,4.0,21391.0,21391.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
299,BoTorch,pytorch/botorch,,hyperopt,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000000,2021-12-15 23:32:46.000000,2021-12-14 22:28:19.000000,233,57.0,180.0,2141.0,,Bayesian optimization in PyTorch.,64.0,26,True,2021-12-09 01:25:08.000000,0.6.0,19.0,botorch,,,,['pytorch'],191.0,191.0,https://pypi.org/project/botorch,2021-12-09 01:25:08.000000,0.0,130830.0,130830.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
300,Hyperas,maxpumperla/hyperas,,hyperopt,https://github.com/maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,MIT,2016-02-19 14:45:10.000000,2021-11-19 13:23:59.000000,2021-11-19 13:23:56.000000,305,90.0,158.0,2109.0,211.0,Keras + Hyperopt: A very simple wrapper for convenient hyperparameter optimization.,21.0,26,True,2019-02-28 09:16:54.000000,0.4.1,9.0,hyperas,,,,['tensorflow'],264.0,222.0,https://pypi.org/project/hyperas,2019-02-28 09:16:54.000000,42.0,11667.0,11667.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
301,Foolbox,bethgelab/foolbox,,adversarial,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000000,2021-11-10 19:47:32.000000,2021-06-05 09:38:18.000000,371,61.0,269.0,2105.0,1648.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",32.0,26,True,2021-02-23 07:09:34.000000,3.3.1,68.0,foolbox,,,,,273.0,255.0,https://pypi.org/project/foolbox,2021-02-23 07:07:53.000000,18.0,2868.0,2868.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
