,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,docs_url,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
268,GluonNLP,dmlc/gluon-nlp,nlp,,https://github.com/dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,Apache-2.0,2018-04-04 20:57:13.000,2022-11-15 07:20:59.000000,2021-08-24 19:11:38,840.0,,519,100.0,1043.0,260.0,296.0,2452,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",82.0,30,False,2020-08-13 19:17:42.000,0.10.0,26.0,gluonnlp,,['mxnet'],,122607.0,1009.0,987.0,https://pypi.org/project/gluonnlp,2020-08-13 19:17:42.000,22.0,122607.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
269,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,https://github.com/jdb78/pytorch-forecasting,https://github.com/jdb78/pytorch-forecasting,MIT,2020-07-03 13:05:24.000,2022-11-15 14:16:48.000000,2022-11-15 14:16:34,1561.0,72.0,385,32.0,644.0,282.0,258.0,2412,Time series forecasting with PyTorch.,33.0,30,True,2022-09-07 11:55:46.373,0.10.3,33.0,pytorch-forecasting,conda-forge/pytorch-forecasting,,,124100.0,4.0,,https://pypi.org/project/pytorch-forecasting,2022-05-23 11:53:35.000,4.0,122877.0,https://anaconda.org/conda-forge/pytorch-forecasting,2022-05-23 16:56:34.706,31809.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
270,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2022-11-17 05:34:07.000000,2022-11-09 15:36:53,2715.0,21.0,915,119.0,413.0,55.0,285.0,2305,IPython Parallel: Interactive Parallel Computing in Python.,112.0,30,False,2022-06-20 10:37:35.000,8.4.1,41.0,ipyparallel,conda-forge/ipyparallel,['jupyter'],,253728.0,287.0,,https://pypi.org/project/ipyparallel,2022-06-20 10:37:35.000,287.0,244565.0,https://anaconda.org/conda-forge/ipyparallel,2022-06-21 14:24:53.709,723885.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
271,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2022-11-12 17:35:40.000000,2022-10-29 18:22:03,429.0,12.0,286,48.0,68.0,31.0,102.0,2305,A python library for decision tree visualization and model interpretation.,21.0,30,True,2022-10-22 19:18:03.033,1.4.0,31.0,dtreeviz,conda-forge/dtreeviz,,,102248.0,549.0,535.0,https://pypi.org/project/dtreeviz,2022-04-29 17:54:38.000,14.0,101105.0,https://anaconda.org/conda-forge/dtreeviz,2022-11-05 20:46:10.171,27453.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
272,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2022-11-10 21:13:40.000000,2022-10-27 07:41:48,1590.0,6.0,303,60.0,146.0,102.0,186.0,2288,A machine learning toolkit dedicated to time-series data.,40.0,30,True,2021-08-16 07:09:52.000,0.5.2,94.0,tslearn,conda-forge/tslearn,['sklearn'],,152386.0,638.0,619.0,https://pypi.org/project/tslearn,2021-08-16 07:29:50.000,19.0,145516.0,https://anaconda.org/conda-forge/tslearn,2022-01-15 08:48:51.564,384748.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
273,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/deepmind/dm-haiku,https://github.com/deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2022-11-16 14:47:10.000000,2022-11-16 14:47:05,826.0,39.0,184,37.0,370.0,90.0,144.0,2249,JAX-based neural network library.,67.0,30,True,2022-11-16 12:15:37.678,0.0.9,11.0,dm-haiku,conda-forge/dm-haiku,,,135451.0,658.0,616.0,https://pypi.org/project/dm-haiku,2022-07-04 18:49:30.000,42.0,135131.0,https://anaconda.org/conda-forge/dm-haiku,2022-09-21 19:38:58.042,6735.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
274,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2022-11-03 10:58:07.000000,2022-11-03 10:58:07,2845.0,8.0,654,78.0,789.0,225.0,585.0,2215,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",110.0,30,True,2022-09-30 09:11:37.000,0.1.20,19.0,pgmpy,,,175.0,57937.0,447.0,436.0,https://pypi.org/project/pgmpy,2022-06-30 09:26:19.000,11.0,57931.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
275,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2022-11-15 16:27:22.000000,2022-11-06 15:36:42,2573.0,21.0,279,31.0,479.0,25.0,206.0,2133,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",55.0,30,True,2022-11-02 19:43:17.000,0.3.8,45.0,textattack,conda-forge/textattack,,,8493.0,111.0,104.0,https://pypi.org/project/textattack,2022-05-25 19:09:47.000,7.0,8323.0,https://anaconda.org/conda-forge/textattack,2021-06-29 21:16:15.345,4437.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
276,shapash,MAIF/shapash,interpretability,,https://github.com/MAIF/shapash,https://github.com/MAIF/shapash,Apache-2.0,2020-04-29 07:34:23.000,2022-11-17 14:29:15.000000,2022-10-26 15:55:34,1300.0,125.0,246,38.0,250.0,19.0,116.0,2028,Shapash makes Machine Learning models transparent and understandable by everyone.,35.0,30,True,2022-10-25 12:04:02.606,2.2.0,25.0,shapash,,['jupyter'],,14308.0,92.0,91.0,https://pypi.org/project/shapash,2022-05-09 08:46:05.000,1.0,14308.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
277,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,Apache-2.0,2019-02-26 10:10:56.000,2022-11-17 14:29:15.000000,2022-11-17 14:29:15,526.0,60.0,203,43.0,503.0,124.0,199.0,1845,Algorithms for explaining machine learning models.,18.0,30,True,2022-09-26 10:27:18.000,0.8.0,26.0,alibi,,,,29663.0,232.0,208.0,https://pypi.org/project/alibi,2022-05-18 11:32:55.000,24.0,29663.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
278,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2022-11-17 13:17:54.000000,2022-11-17 08:59:52,2886.0,184.0,416,54.0,2541.0,303.0,627.0,1590,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,121.0,30,True,2022-11-14 22:45:35.425,0.27.0,42.0,pennylane,conda-forge/pennylane,,62.0,20656.0,34.0,,https://pypi.org/project/pennylane,2022-06-20 21:12:41.000,34.0,20167.0,https://anaconda.org/conda-forge/pennylane,2022-05-01 12:38:58.341,5866.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
279,ogb,snap-stanford/ogb,graph,,https://github.com/snap-stanford/ogb,https://github.com/snap-stanford/ogb,MIT,2019-11-22 22:13:57.000,2022-11-15 01:52:44.000000,2022-11-02 21:58:58,630.0,18.0,344,41.0,40.0,3.0,236.0,1501,"Benchmark datasets, data loaders, and evaluators for graph machine learning.",23.0,30,True,2022-11-02 22:06:17.000,1.3.5,18.0,ogb,conda-forge/ogb,,,22306.0,503.0,485.0,https://pypi.org/project/ogb,2022-02-23 05:45:04.000,18.0,21748.0,https://anaconda.org/conda-forge/ogb,2022-11-03 10:20:02.944,14533.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
280,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,BSD-2-Clause,2016-10-21 23:14:52.000,2022-11-15 17:44:33.000000,2022-11-15 17:41:46,1644.0,33.0,250,45.0,228.0,50.0,163.0,1325,TensorLy: Tensor Learning in Python.,57.0,30,True,2021-11-08 13:38:03.000,0.7.0,18.0,tensorly,conda-forge/tensorly,,,17856.0,336.0,306.0,https://pypi.org/project/tensorly,2021-11-08 13:38:03.000,30.0,11455.0,https://anaconda.org/conda-forge/tensorly,2021-12-09 16:07:42.501,345679.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
281,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2022-11-06 04:16:18.000000,2022-11-06 04:16:18,1003.0,19.0,169,54.0,187.0,28.0,245.0,1261,A full spaCy pipeline and models for scientific/biomedical documents.,27.0,30,True,2022-09-07 00:28:02.587,0.5.1,12.0,scispacy,,,,33987.0,554.0,535.0,https://pypi.org/project/scispacy,2022-03-10 20:16:24.000,19.0,33987.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
282,kmodes,nicodv/kmodes,others,,https://github.com/nicodv/kmodes,https://github.com/nicodv/kmodes,MIT,2013-08-01 11:54:40.000,2022-11-15 13:16:55.000000,2022-09-06 19:30:20,521.0,4.0,380,50.0,36.0,17.0,134.0,1094,"Python implementations of the k-modes and k-prototypes clustering algorithms, for clustering categorical data.",21.0,30,True,2022-09-06 19:52:23.000,0.12.2,17.0,kmodes,conda-forge/kmodes,,,443626.0,1581.0,1555.0,https://pypi.org/project/kmodes,2022-04-14 21:22:39.000,26.0,442981.0,https://anaconda.org/conda-forge/kmodes,2022-09-06 23:41:05.253,19995.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
283,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2022-11-17 14:09:02.000000,2022-11-17 12:47:42,10836.0,234.0,252,32.0,1461.0,407.0,500.0,874,Python package for earth-observing satellite data processing.,131.0,30,False,2022-11-11 12:13:00.575,0.38.0,80.0,satpy,conda-forge/satpy,,,4201.0,87.0,76.0,https://pypi.org/project/satpy,2022-04-14 07:42:54.000,11.0,1938.0,https://anaconda.org/conda-forge/satpy,2022-11-12 00:26:36.097,117721.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
284,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,BSD-3-Clause,2013-12-23 17:02:11.000,2022-10-21 10:50:59.000000,2022-08-25 13:37:51,1715.0,30.0,181,40.0,171.0,56.0,166.0,838,A Jupyter - Three.js bridge.,30.0,30,True,2022-08-31 09:02:38.000,2.4.1,45.0,pythreejs,conda-forge/pythreejs,['jupyter'],,81097.0,70.0,21.0,https://pypi.org/project/pythreejs,2021-02-26 14:01:21.000,42.0,70762.0,https://anaconda.org/conda-forge/pythreejs,2022-09-06 14:51:41.037,435523.0,2.0,,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2022-08-24 13:26:43.242,7.0,4752.0,,,,,,,,,,,,,,,,,
285,scikit-learn-intelex,intel/scikit-learn-intelex,sklearn-utils,,https://github.com/intel/scikit-learn-intelex,https://github.com/intel/scikit-learn-intelex,Apache-2.0,2018-08-07 06:45:41.000,2022-11-17 06:12:12.000000,2022-11-16 10:42:33,1189.0,14.0,129,28.0,891.0,111.0,95.0,830,Intel(R) Extension for Scikit-learn is a seamless way to speed up your Scikit-learn application.,60.0,30,True,2022-11-08 07:40:09.142,2021.7.1,14.0,scikit-learn-intelex,conda-forge/scikit-learn-intelex,['sklearn'],,123667.0,3435.0,3429.0,https://pypi.org/project/scikit-learn-intelex,2022-06-16 20:45:24.000,6.0,118802.0,https://anaconda.org/conda-forge/scikit-learn-intelex,2022-09-20 10:20:10.438,92440.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
286,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2022-11-16 15:36:59.000000,2022-11-16 14:13:19,530.0,29.0,76,21.0,366.0,218.0,339.0,671,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",39.0,30,True,2022-08-28 03:46:37.000,0.8.1,47.0,hvplot,conda-forge/hvplot,,,160108.0,2042.0,1977.0,https://pypi.org/project/hvplot,2022-06-23 11:38:20.000,65.0,154937.0,https://anaconda.org/conda-forge/hvplot,2022-08-26 19:02:13.243,263769.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
287,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2022-11-09 04:37:11.000000,2022-09-07 11:37:32,493.0,9.0,2300,370.0,103.0,166.0,545.0,20837,Deezer source separation library including pretrained models.,19.0,29,True,2022-09-07 11:40:35.136,2.3.2,36.0,spleeter,conda-forge/spleeter,['tensorflow'],1953804.0,63004.0,5.0,,https://pypi.org/project/spleeter,2022-06-10 13:19:35.000,5.0,8238.0,https://anaconda.org/conda-forge/spleeter,2020-06-30 14:33:43.220,70616.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
288,baselines,openai/baselines,reinforcement-learning,,https://github.com/openai/baselines,https://github.com/openai/baselines,MIT,2017-05-24 01:58:13.000,2022-06-16 12:24:07.000000,2020-01-31 13:06:18,347.0,,4394,595.0,368.0,483.0,432.0,13074,OpenAI Baselines: high-quality implementations of reinforcement learning algorithms.,115.0,29,False,2018-02-26 17:07:07.000,0.1.5,6.0,baselines,,,,1147.0,463.0,424.0,https://pypi.org/project/baselines,2018-02-26 17:07:07.000,39.0,1147.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
289,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2022-09-20 23:21:59.000000,2022-09-20 23:21:58,312.0,13.0,1325,441.0,43.0,88.0,86.0,9941,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,29,True,2022-09-21 20:20:42.649,4.0.6,44.0,dopamine-rl,,['tensorflow'],,33763.0,37.0,,https://pypi.org/project/dopamine-rl,2022-05-20 19:52:03.000,37.0,33763.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
290,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2022-09-18 05:26:44.000000,2021-07-17 22:17:12,2385.0,,3009,565.0,202.0,42.0,,9575,Python Backtesting library for trading strategies.,52.0,29,False,,,155.0,backtrader,,,,12465.0,1255.0,1204.0,https://pypi.org/project/backtrader,2020-07-03 13:02:14.000,51.0,12465.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
291,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2022-10-04 14:36:53.069000,2022-10-04 06:28:36,3349.0,24.0,634,128.0,126.0,96.0,813.0,7690,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",74.0,29,True,2022-10-04 08:54:12.510,14.0.1,206.0,ocrmypdf,conda-forge/ocrmypdf,,,26525.0,13.0,,https://pypi.org/project/ocrmypdf,2022-07-04 02:37:37.000,13.0,25025.0,https://anaconda.org/conda-forge/ocrmypdf,2022-10-04 14:36:53.069,31505.0,2.0,,,,,,,,,ocrmypdf,ocrmypdf,,,,,,,,,,,,,,,
292,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2022-10-24 23:03:50.000000,2021-12-21 03:31:43,507.0,,1067,159.0,406.0,64.0,440.0,6862,Automatic extraction of relevant features from time series:.,82.0,29,True,2021-12-21 03:37:03.000,0.19.0,27.0,tsfresh,conda-forge/tsfresh,['sklearn'],,334306.0,60.0,,https://pypi.org/project/tsfresh,2021-12-21 03:37:03.000,60.0,328537.0,https://anaconda.org/conda-forge/tsfresh,2021-12-21 18:56:28.651,346161.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
293,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2022-11-16 03:44:02.000000,2022-11-16 03:42:04,992.0,100.0,1000,140.0,124.0,125.0,1049.0,6726,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,110.0,29,False,2022-10-23 16:13:11.000,0.7.1,13.0,pytorch3d,pytorch3d/pytorch3d,['pytorch'],,17049.0,318.0,313.0,https://pypi.org/project/pytorch3d,2022-04-28 15:53:26.000,5.0,14965.0,https://anaconda.org/pytorch3d/pytorch3d,2022-10-23 16:06:52.082,75030.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
294,FinRL,AI4Finance-Foundation/FinRL,reinforcement-learning,,https://github.com/AI4Finance-Foundation/FinRL,https://github.com/AI4Finance-Foundation/FinRL,MIT,2020-07-26 13:18:16.000,2022-11-15 01:56:58.000000,2022-11-06 12:05:37,2525.0,27.0,1457,161.0,240.0,80.0,389.0,6324,FinRL: Financial Reinforcement Learning.,79.0,29,True,2022-07-25 13:29:00.262,0.3.5,7.0,finrl,,,,412.0,17.0,17.0,https://pypi.org/project/finrl,2022-01-08 13:58:14.000,,412.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
295,kaggle,Kaggle/kaggle-api,ml-experiments,,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000,2022-10-08 09:32:29.000000,2021-03-15 15:49:05,145.0,,963,187.0,79.0,229.0,150.0,5024,Official Kaggle API.,36.0,29,False,2021-03-13 00:50:03.000,1.5.12,48.0,kaggle,conda-forge/kaggle,,,151677.0,341.0,,https://pypi.org/project/kaggle,2021-03-13 00:50:03.000,341.0,149172.0,https://anaconda.org/conda-forge/kaggle,2021-12-17 19:19:11.878,105248.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
296,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2022-11-16 19:14:15.000000,2022-11-16 19:07:09,5357.0,36.0,535,109.0,1329.0,95.0,482.0,4999,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",72.0,29,True,2022-10-08 20:00:35.346,1.7.1,89.0,perspective-python,conda-forge/perspective,['jupyter'],,10324.0,15.0,6.0,https://pypi.org/project/perspective-python,2022-06-06 20:23:28.000,9.0,2683.0,https://anaconda.org/conda-forge/perspective,2022-10-09 15:08:43.768,198732.0,3.0,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2022-10-07 04:54:41.692,,789.0,,,,,,,,,,,,,,,,,
297,torchdiffeq,rtqichen/torchdiffeq,pytorch-utils,,https://github.com/rtqichen/torchdiffeq,https://github.com/rtqichen/torchdiffeq,MIT,2018-11-14 17:51:25.000,2022-09-01 17:46:58.000000,2022-08-10 14:37:11,240.0,,741,126.0,35.0,42.0,137.0,4308,Differentiable ODE solvers with full GPU support and O(1)-memory backpropagation.,21.0,29,True,2022-04-22 15:21:47.000,0.2.3,7.0,torchdiffeq,conda-forge/torchdiffeq,['pytorch'],,851986.0,546.0,526.0,https://pypi.org/project/torchdiffeq,2022-04-22 15:21:47.000,20.0,851710.0,https://anaconda.org/conda-forge/torchdiffeq,2021-06-03 13:23:15.112,8282.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
298,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2022-11-17 06:22:23.000000,2022-11-15 22:11:17,1150.0,143.0,379,62.0,323.0,61.0,138.0,4200,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",24.0,29,False,2022-09-20 04:34:22.429,2.1.0,18.0,cleanlab,conda-forge/cleanlab,,,14345.0,73.0,70.0,https://pypi.org/project/cleanlab,2022-04-20 21:15:28.000,3.0,14068.0,https://anaconda.org/conda-forge/cleanlab,2022-09-21 21:42:09.402,8601.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
299,lightfm,lyst/lightfm,recommender-systems,,https://github.com/lyst/lightfm,https://github.com/lyst/lightfm,Apache-2.0,2015-07-30 08:34:00.000,2022-11-05 20:34:08.000000,2022-07-19 05:09:29,463.0,,647,94.0,200.0,122.0,350.0,4181,"A Python implementation of LightFM, a hybrid recommendation algorithm.",44.0,29,True,2020-11-27 19:48:30.000,1.16,14.0,lightfm,conda-forge/lightfm,,,381148.0,890.0,845.0,https://pypi.org/project/lightfm,2020-11-27 19:55:08.000,45.0,378814.0,https://anaconda.org/conda-forge/lightfm,2022-03-09 22:21:56.668,135380.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
300,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2022-11-11 17:49:28.000000,2022-08-21 12:54:36,895.0,4.0,524,103.0,608.0,85.0,597.0,3832,Visual analysis and diagnostic tools to facilitate machine learning model selection.,109.0,29,True,2022-08-21 12:49:43.000,1.5,24.0,yellowbrick,conda-forge/yellowbrick,['sklearn'],,959095.0,67.0,,https://pypi.org/project/yellowbrick,2022-02-19 22:41:36.000,67.0,957449.0,https://anaconda.org/conda-forge/yellowbrick,2022-08-22 23:53:21.096,44444.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
301,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2022-11-17 14:15:19.000000,2022-11-15 12:48:59,1255.0,59.0,718,139.0,1116.0,266.0,365.0,3829,Simple and Distributed Machine Learning.,100.0,29,True,2022-08-23 03:49:10.830,0.10.1,25.0,synapseml,,,,66461.0,1.0,,https://pypi.org/project/synapseml,2022-01-12 22:50:41.000,1.0,66461.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
302,missingno,ResidentMario/missingno,data-viz,,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000,2022-02-27 20:46:03.000000,2022-02-27 20:46:03,186.0,,429,69.0,36.0,9.0,114.0,3361,Missing data visualization module for Python.,17.0,29,True,2022-02-27 20:39:36.000,0.5.1,25.0,missingno,conda-forge/missingno,,,860347.0,9287.0,9168.0,https://pypi.org/project/missingno,2022-02-27 20:39:36.000,119.0,856598.0,https://anaconda.org/conda-forge/missingno,2020-02-15 10:07:41.253,239988.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
303,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2022-11-17 10:28:35.000000,2022-11-17 08:45:49,1093.0,81.0,633,70.0,1330.0,242.0,530.0,3153,Probabilistic time series modeling in Python.,96.0,29,True,2022-10-28 18:21:01.111,0.11.1,62.0,gluonts,anaconda/gluonts,['mxnet'],,199446.0,7.0,,https://pypi.org/project/gluonts,2022-06-30 19:47:56.000,7.0,199433.0,https://anaconda.org/anaconda/gluonts,2021-10-14 12:53:07.201,181.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
304,pandas-ta,twopirllc/pandas-ta,probabilistics,,https://github.com/twopirllc/pandas-ta,https://github.com/twopirllc/pandas-ta,MIT,2019-02-19 16:41:09.000,2022-11-15 00:04:59.000000,2022-09-24 16:20:26,585.0,1.0,661,84.0,162.0,84.0,366.0,3048,Technical Analysis Indicators - Pandas TA is an easy to use Python 3 Pandas Extension with 130+ Indicators.,45.0,29,True,2021-07-28 20:21:21.000,0.3.14,19.0,pandas-ta,conda-forge/pandas-ta,['pandas'],,68311.0,951.0,932.0,https://pypi.org/project/pandas-ta,2021-07-28 20:51:17.000,19.0,68087.0,https://anaconda.org/conda-forge/pandas-ta,2021-10-05 09:16:48.657,2919.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
305,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2022-11-15 08:03:11.000000,2022-11-10 23:22:53,411.0,13.0,249,46.0,392.0,47.0,215.0,3046,Hummingbird compiles trained ML models into tensor computation for faster inference.,35.0,29,True,2022-11-10 23:28:00.389,0.4.6,19.0,hummingbird-ml,conda-forge/hummingbird-ml,,192.0,27725.0,45.0,45.0,https://pypi.org/project/hummingbird-ml,2022-04-25 22:07:52.000,,26861.0,https://anaconda.org/conda-forge/hummingbird-ml,2022-11-11 03:08:26.142,17168.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
