,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
205,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,,2010-02-06 11:43:08.000,2024-01-11 00:54:29.000000,2024-01-10 15:18:54,13680.0,306.0,392.0,50.0,1998.0,151.0,750.0,645.0,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",151.0,33,False,2023-12-14 14:48:42.000,1.8.0,27.0,dipy,conda-forge/dipy,,,,1090.0,978.0,https://pypi.org/project/dipy,2023-12-14 14:48:42.000,112.0,15997.0,20588.0,https://anaconda.org/conda-forge/dipy,2023-06-16 13:16:19.782,422444.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
206,tensor2tensor,tensorflow/tensor2tensor,tensorflow-utils,,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000,2023-06-02 18:55:09.000000,2023-04-01 10:19:28,4379.0,,3305.0,468.0,671.0,575.0,672.0,14476.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,244.0,32,True,2020-06-17 16:10:01.000,1.15.7,75.0,tensor2tensor,,,,['tensorflow'],1450.0,1450.0,https://pypi.org/project/tensor2tensor,,,4040.0,4040.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
207,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2023-10-30 04:23:19.000000,2023-10-26 05:31:53,3012.0,1.0,1765.0,284.0,3502.0,349.0,1676.0,13492.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,32,True,2023-09-14 12:12:06.000,3.0,40.0,nni,,,,,542.0,542.0,https://pypi.org/project/nni,,,14634.0,14634.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
208,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2023-10-18 03:42:44.000000,2023-03-28 11:49:55,2665.0,,2090.0,187.0,1005.0,580.0,711.0,12344.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",69.0,32,True,2023-09-20 10:33:08.000,2.4.0,50.0,paddlehub,,,,['paddle'],1498.0,1492.0,https://pypi.org/project/paddlehub,2023-09-20 10:33:08.000,6.0,7201.0,7212.0,,,,,,,,2.0,664.0,,,,,,,,,,,,,,,,,,,
209,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2023-10-25 13:56:47.000000,2021-07-29 23:17:25,531.0,,1760.0,264.0,114.0,96.0,535.0,11064.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,32,False,2020-04-03 22:05:03.000,0.2.0.0,39.0,lime,conda-forge/lime,,,,5055.0,4882.0,https://pypi.org/project/lime,2020-06-26 21:38:15.000,173.0,208850.0,211145.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,195159.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
210,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000,2023-12-02 19:19:10.000000,2020-11-30 04:34:51,613.0,,2415.0,460.0,260.0,570.0,362.0,9606.0,Deep learning library featuring a higher-level API for TensorFlow.,128.0,32,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,,,['tensorflow'],5239.0,4750.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000,489.0,6223.0,6223.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
211,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2023-12-23 01:58:33.000000,2023-10-02 22:40:55,1387.0,,1406.0,303.0,889.0,129.0,758.0,9018.0,AutoML library for deep learning.,143.0,32,True,2023-01-28 18:46:30.271,1.1.0,58.0,autokeras,,,,['tensorflow'],632.0,620.0,https://pypi.org/project/autokeras,2023-01-28 18:46:30.271,12.0,10750.0,10989.0,,,,,,,,2.0,17688.0,,,,,,,,,,,,,,,,,,,
212,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2024-01-04 03:39:32.000000,2023-12-28 06:35:09,2895.0,8.0,1583.0,87.0,1624.0,369.0,1608.0,7948.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",118.0,32,True,2023-10-18 03:54:18.000,2.9.0,19.0,paddleseg,,,,['paddle'],1100.0,1096.0,https://pypi.org/project/paddleseg,2022-11-30 11:24:02.578,4.0,1582.0,1582.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
213,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2024-01-11 12:22:37.000000,2024-01-11 10:59:10,818.0,37.0,696.0,275.0,1082.0,309.0,348.0,7264.0,Build and manage real-life data science projects with ease!.,77.0,32,True,2023-12-04 22:41:41.000,2.10.8,103.0,metaflow,conda-forge/metaflow,,,,602.0,576.0,https://pypi.org/project/metaflow,2023-12-04 22:41:41.000,26.0,108826.0,112594.0,https://anaconda.org/conda-forge/metaflow,2023-12-05 13:25:21.985,158264.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
214,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2024-01-01 19:04:03.000000,2023-12-07 16:30:16,1315.0,7.0,848.0,158.0,1656.0,172.0,804.0,6931.0,An open source python library for automated feature engineering.,71.0,32,True,2023-10-26 18:22:23.000,1.28.0,103.0,featuretools,conda-forge/featuretools,,,,1592.0,1514.0,https://pypi.org/project/featuretools,2023-10-26 18:22:23.000,78.0,47630.0,51688.0,https://anaconda.org/conda-forge/featuretools,2023-10-27 14:28:34.721,174535.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
215,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2023-12-27 14:49:16.000000,2023-12-27 14:04:05,2705.0,8.0,1137.0,209.0,1045.0,20.0,613.0,6439.0,An open source library for deep learning end-to-end dialog systems and chatbots.,76.0,32,True,2023-12-27 14:49:16.000,1.5.0,62.0,deeppavlov,,,,['tensorflow'],379.0,372.0,https://pypi.org/project/deeppavlov,2023-12-27 14:44:59.000,7.0,8282.0,8282.0,,,,,,,,2.0,,,,deeppavlov/DeepPavlov,,,,,,,,,,,,,,,,
216,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2023-08-06 00:30:36.000000,2023-08-06 00:30:36,2944.0,,1850.0,200.0,206.0,12.0,1343.0,6291.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,32,True,2020-04-24 19:04:45.487,0.10.1,37.0,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1486.0,1439.0,https://pypi.org/project/tensorpack,2021-01-22 19:59:12.425,47.0,9036.0,9417.0,https://anaconda.org/conda-forge/tensorpack,2023-06-16 19:27:42.012,10237.0,,,,,3.0,160.0,,,,,,,,,,,,,,,,,,,
217,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2024-01-05 03:37:50.000000,2023-07-28 00:16:45,2332.0,,1075.0,192.0,233.0,271.0,279.0,5419.0,Distributed Evolutionary Algorithms in Python.,87.0,32,False,2023-07-21 10:51:54.000,1.4.1,27.0,deap,conda-forge/deap,,,,4685.0,4316.0,https://pypi.org/project/deap,2023-07-21 10:51:54.000,369.0,176406.0,185421.0,https://anaconda.org/conda-forge/deap,2023-09-25 01:16:08.711,351598.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
218,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-12-23 06:14:58.000000,2020-07-15 13:46:58,1184.0,,1594.0,304.0,294.0,152.0,268.0,5305.0,Portfolio and risk analytics in Python.,59.0,32,False,2019-04-15 15:00:21.000,0.9.2,22.0,pyfolio,conda-forge/pyfolio,,,,965.0,931.0,https://pypi.org/project/pyfolio,2019-04-15 15:00:21.000,34.0,8530.0,8709.0,https://anaconda.org/conda-forge/pyfolio,2023-06-16 16:07:59.111,12779.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
219,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2024-01-09 21:04:15.000000,2024-01-01 17:26:51,3846.0,90.0,550.0,85.0,538.0,102.0,460.0,4595.0,Online machine learning in Python.,108.0,32,True,2023-12-05 09:29:54.000,0.21.0,20.0,river,conda-forge/river,,,,433.0,403.0,https://pypi.org/project/river,2023-12-05 00:13:21.000,30.0,19866.0,21445.0,https://anaconda.org/conda-forge/river,2023-10-06 14:40:00.791,52119.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
220,ftfy,rspeer/python-ftfy,nlp,,https://github.com/rspeer/python-ftfy,https://github.com/rspeer/python-ftfy,Apache-2.0,2012-08-24 16:14:59.000,2023-11-22 19:57:21.457000,2023-11-21 23:43:00,614.0,5.0,152.0,76.0,66.0,17.0,120.0,3648.0,"Fixes mojibake and other glitches in Unicode text, after the fact.",18.0,32,True,2023-11-21 23:50:46.000,6.1.3,49.0,ftfy,conda-forge/ftfy,,,,16808.0,16171.0,https://pypi.org/project/ftfy,2023-11-21 23:50:46.000,637.0,3929912.0,3937662.0,https://anaconda.org/conda-forge/ftfy,2023-11-22 19:57:21.457,279028.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
221,filterpy,rlabbe/filterpy,probabilistics,,https://github.com/rlabbe/filterpy,https://github.com/rlabbe/filterpy,MIT,2014-07-15 02:15:19.000,2023-12-11 16:28:56.000000,2022-08-22 18:21:12,586.0,,571.0,78.0,76.0,61.0,161.0,2991.0,"Python Kalman filtering and optimal estimation library. Implements Kalman filter, particle filter, Extended Kalman..",43.0,32,False,2021-12-15 15:49:27.374,0.0.13,49.0,filterpy,conda-forge/filterpy,,,,5023.0,4857.0,https://pypi.org/project/filterpy,2021-12-15 15:49:27.374,166.0,1868417.0,1871450.0,https://anaconda.org/conda-forge/filterpy,2023-06-16 13:24:39.196,239651.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
222,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2023-12-27 20:29:35.000000,2023-11-29 20:31:13,1079.0,15.0,382.0,64.0,487.0,201.0,268.0,2798.0,A Hyperparameter Tuning Library for Keras.,60.0,32,True,2023-11-07 19:38:18.000,1.4.6,34.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],3141.0,3079.0,https://pypi.org/project/keras-tuner,2023-11-07 19:38:18.000,62.0,138291.0,139234.0,https://anaconda.org/conda-forge/keras-tuner,2023-11-10 05:23:26.167,27364.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
223,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/google-deepmind/dm-haiku,https://github.com/google-deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2023-11-30 11:52:42.000000,2023-11-30 11:52:37,963.0,15.0,221.0,39.0,518.0,71.0,171.0,2674.0,JAX-based neural network library.,79.0,32,True,2023-11-10 14:04:37.000,0.0.11,14.0,dm-haiku,conda-forge/dm-haiku,,,,1750.0,1662.0,https://pypi.org/project/dm-haiku,2023-11-10 14:04:37.000,88.0,150468.0,150877.0,https://anaconda.org/conda-forge/dm-haiku,2023-11-16 14:41:40.026,14317.0,,,,,3.0,,,,google-deepmind/dm-haiku,,,,,,,,,,,,,,,,
224,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2024-01-09 01:55:00.000000,2023-12-15 04:36:57,2928.0,27.0,687.0,78.0,848.0,257.0,622.0,2549.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",121.0,32,True,2023-10-16 21:49:45.000,0.1.24,24.0,pgmpy,,,,,855.0,823.0,https://pypi.org/project/pgmpy,2023-10-16 20:46:07.000,32.0,41762.0,41769.0,,,,,,,,2.0,306.0,,,,,,,,,,,,,,,,,,,
225,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2024-01-11 14:49:21.000000,2023-12-27 10:12:23,938.0,4.0,198.0,48.0,304.0,127.0,121.0,1671.0,Evaluate: A library for easily evaluating machine learning models and datasets.,124.0,32,True,2023-10-13 15:57:18.000,0.4.1,14.0,evaluate,,,,,6081.0,5922.0,https://pypi.org/project/evaluate,2023-10-13 15:54:47.000,159.0,1846168.0,1846168.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
226,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2023-11-20 21:01:48.000000,2018-10-12 15:53:05,1251.0,,282.0,51.0,157.0,104.0,218.0,1569.0,Python Geocoder.,73.0,32,False,2021-12-15 15:58:16.110,1.1.4,110.0,geocoder,conda-forge/geocoder,,,,9265.0,8734.0,https://pypi.org/project/geocoder,2021-12-15 15:58:16.110,531.0,366433.0,368071.0,https://anaconda.org/conda-forge/geocoder,2023-06-16 13:21:27.128,136011.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,geocoder
227,pmdarima,alkaline-ml/pmdarima,time-series-data,,https://github.com/alkaline-ml/pmdarima,https://github.com/alkaline-ml/pmdarima,MIT,2017-03-30 14:58:30.000,2023-10-30 17:18:47.000000,2023-10-23 16:17:56,1077.0,4.0,227.0,34.0,249.0,51.0,271.0,1469.0,"A statistical library designed to fill the void in Pythons time series analysis capabilities, including the equivalent..",22.0,32,True,2023-10-23 16:52:00.000,2.0.4,44.0,pmdarima,conda-forge/pmdarima,,,,7093.0,7004.0,https://pypi.org/project/pmdarima,2023-10-23 14:02:41.000,89.0,1892747.0,1919067.0,https://anaconda.org/conda-forge/pmdarima,2023-10-27 13:29:40.913,1026515.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
228,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2024-01-11 13:49:11.000000,2024-01-10 08:53:30,12984.0,491.0,277.0,35.0,1731.0,459.0,610.0,978.0,Python package for earth-observing satellite data processing.,149.0,32,False,2023-12-18 08:08:56.000,0.46.0,92.0,satpy,conda-forge/satpy,,,,136.0,118.0,https://pypi.org/project/satpy,2023-12-18 08:08:56.000,18.0,5790.0,9952.0,https://anaconda.org/conda-forge/satpy,2023-12-18 13:40:45.405,178991.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
229,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2024-01-11 14:47:18.000000,2024-01-10 15:22:42,11270.0,158.0,232.0,58.0,11828.0,185.0,2148.0,901.0,Cloud-native genomic dataframes and batch computing.,91.0,32,True,2023-10-30 17:22:27.000,0.2.126,146.0,hail,,,,['spark'],137.0,120.0,https://pypi.org/project/hail,2023-10-30 17:22:27.000,17.0,28610.0,28610.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
230,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2023-12-12 21:25:37.000000,2023-11-09 02:15:57,1048.0,11.0,170.0,35.0,113.0,31.0,58.0,700.0,Snowball compiler and stemming algorithms.,34.0,32,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,,6831.0,5.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000,6826.0,8640479.0,8725557.0,https://anaconda.org/conda-forge/snowballstemmer,2023-06-16 13:16:49.834,7572026.0,,,,,2.0,,,6.0,,,,,,,,,,,,,,,,,
231,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2024-01-07 01:32:14.000000,2023-07-13 08:50:20,531.0,,2657.0,384.0,119.0,213.0,561.0,24286.0,Deezer source separation library including pretrained models.,19.0,31,True,2023-07-10 10:07:01.047,2.4.0,37.0,spleeter,conda-forge/spleeter,,,['tensorflow'],642.0,636.0,https://pypi.org/project/spleeter,2022-06-10 13:19:35.000,6.0,14678.0,72708.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,78924.0,,,,,2.0,2879099.0,,,,,,,,,,,,,,,,,,,
232,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-01-11 15:17:18.000000,2024-01-11 04:39:51,3351.0,738.0,2393.0,272.0,2560.0,70.0,389.0,21897.0,You like pytorch? You like micrograd? You love tinygrad!.,263.0,31,True,2024-01-09 18:16:07.000,0.8.0,5.0,,,,,['pytorch'],38.0,38.0,,,,,,,,,,,,,1.0,,,,tinygrad/tinygrad,,,,,,,,,,,,,,,,
233,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2023-11-01 06:14:06.000000,2021-11-29 19:55:31,1571.0,,1159.0,339.0,1683.0,523.0,1294.0,11133.0,Turi Create simplifies the development of custom machine learning models.,86.0,31,False,2020-09-30 22:51:40.000,6.4.1,31.0,turicreate,,,,,42.0,21.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000,21.0,22085.0,22216.0,,,,,,,,3.0,9578.0,,,,,,,,,,,,,,,,,,,
234,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2023-11-12 14:28:03.000000,2023-11-12 14:28:03,528.0,2.0,854.0,86.0,274.0,72.0,376.0,7742.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",82.0,31,True,2022-06-05 10:13:32.000,2.5,17.0,tensorboardX,conda-forge/tensorboardx,,,,38574.0,38574.0,https://pypi.org/project/tensorboardX,,,1786754.0,1813730.0,https://anaconda.org/conda-forge/tensorboardx,2023-08-20 16:29:43.490,1132800.0,,,,,2.0,411.0,,,,,,,,,,,,,,,,,,,
235,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2023-12-25 14:05:19.000000,2023-04-18 11:08:13,2759.0,,1267.0,215.0,711.0,186.0,828.0,7288.0,Automated Machine Learning with scikit-learn.,88.0,31,True,2023-02-13 12:35:21.000,0.15.0,42.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],572.0,533.0,https://pypi.org/project/auto-sklearn,2022-09-20 10:32:07.471,39.0,14824.0,15449.0,https://anaconda.org/conda-forge/auto-sklearn,2023-06-16 19:25:30.278,20630.0,,,,,2.0,51.0,,,,,,,,,,,,,,,,,,,
236,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2024-01-10 07:59:13.000000,2024-01-10 07:55:34,5880.0,122.0,909.0,111.0,1591.0,92.0,620.0,7068.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",93.0,31,True,2023-11-29 21:48:30.000,2.7.1,117.0,perspective-python,conda-forge/perspective,,,['jupyter'],127.0,109.0,https://pypi.org/project/perspective-python,2023-11-29 16:47:42.000,15.0,4199.0,16285.0,https://anaconda.org/conda-forge/perspective,2023-12-04 04:58:10.833,499227.0,,,,,2.0,1932.0,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2023-11-29 16:47:08.922,3.0,155.0,,,,,,,,,,,
237,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2024-01-10 09:13:10.000000,2023-12-29 15:02:53,1122.0,34.0,752.0,60.0,885.0,251.0,1017.0,6864.0,A python library for user-friendly forecasting and anomaly detection on time series.,109.0,31,True,2023-12-10 18:17:20.000,0.27.1,39.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,495.0,490.0,https://pypi.org/project/u8darts,2023-12-10 18:17:20.000,5.0,17270.0,18574.0,https://anaconda.org/conda-forge/u8darts-all,2023-12-10 22:13:26.243,38938.0,https://hub.docker.com/r/unit8/darts,2023-12-10 17:53:59.869630,,461.0,2.0,,,,,,,,,,,,,,,,,,,,
238,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2024-01-08 15:23:17.000000,2024-01-08 15:23:14,979.0,63.0,885.0,137.0,661.0,125.0,305.0,6449.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,82.0,31,True,2023-12-25 07:11:09.000,0.11.1,15.0,dowhy,conda-forge/dowhy,,,,324.0,317.0,https://pypi.org/project/dowhy,2023-12-25 07:11:09.000,7.0,32660.0,33145.0,https://anaconda.org/conda-forge/dowhy,2023-11-30 17:35:40.350,18447.0,,,,,2.0,33.0,,,,,,,,,,,,,,,,,,,
239,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2024-01-08 14:33:00.000000,2024-01-08 14:32:50,1082.0,7.0,366.0,82.0,524.0,51.0,450.0,5514.0,A scikit-learn compatible neural network library that wraps PyTorch.,61.0,31,True,2023-09-04 10:10:59.000,0.15.0,19.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",1121.0,1068.0,https://pypi.org/project/skorch,2023-09-04 09:59:43.000,53.0,50794.0,70241.0,https://anaconda.org/conda-forge/skorch,2023-09-06 08:43:59.780,777912.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
240,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2024-01-11 01:52:32.000000,2024-01-03 23:39:50,2143.0,3.0,261.0,45.0,2111.0,309.0,645.0,4462.0,Aim An easy-to-use & supercharged open-source experiment tracker.,58.0,31,True,2023-10-04 15:24:14.000,4.0.3,868.0,aim,conda-forge/aim,,,,427.0,410.0,https://pypi.org/project/aim,2024-01-10 20:08:23.000,17.0,61390.0,62764.0,https://anaconda.org/conda-forge/aim,2023-06-16 19:26:46.894,41231.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
241,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2023-11-12 21:40:25.000000,2022-01-27 13:24:16,139.0,,1006.0,154.0,113.0,150.0,79.0,4435.0,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,31,False,2021-01-15 10:53:17.000,0.5.4,29.0,imutils,conda-forge/imutils,,,,40669.0,39820.0,https://pypi.org/project/imutils,2021-01-15 10:53:17.000,849.0,428096.0,431755.0,https://anaconda.org/conda-forge/imutils,2023-10-27 09:12:56.985,153705.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
242,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2024-01-10 10:17:42.000000,2024-01-05 20:03:54,779.0,20.0,359.0,73.0,280.0,57.0,503.0,4398.0,Visualizer for pandas data structures.,30.0,31,True,2024-01-08 14:23:02.000,3.9.0,140.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",984.0,984.0,https://pypi.org/project/dtale,,,82556.0,88503.0,https://anaconda.org/conda-forge/dtale,2024-01-05 22:01:34.870,261699.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
243,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2023-11-05 18:03:02.000000,2023-11-02 13:49:44,662.0,35.0,822.0,147.0,125.0,124.0,104.0,3898.0,Technical Analysis Library using Pandas and Numpy.,34.0,31,True,2023-11-02 13:53:35.000,0.11.0,56.0,ta,conda-forge/ta,,,,2922.0,2873.0,https://pypi.org/project/ta,2023-11-02 13:53:35.000,49.0,70157.0,70794.0,https://anaconda.org/conda-forge/ta,2023-11-02 22:03:30.766,22301.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
