,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,updated_github_id,brew_id,apt_id,yum_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,bitbucket_id
134,zipline,quantopian/zipline,,financial-data,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000000,2021-11-01 20:36:25.000000,2020-10-14 16:36:49.000000,6226.0,,4203,1012.0,1863.0,346.0,651.0,14805.0,"Zipline, a Pythonic Algorithmic Trading Library.",153.0,33,False,2020-10-05 15:46:20.429000,1.4.1,30.0,zipline,,,,,893.0,808.0,https://pypi.org/project/zipline,2020-10-05 15:46:20.429000,85.0,4088.0,4088.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
135,EasyOCR,JaidedAI/EasyOCR,,ocr,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000000,2022-01-04 19:37:05.000000,2021-10-15 02:56:26.000000,474.0,,1763,268.0,153.0,150.0,329.0,13564.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",90.0,33,True,2021-09-11 09:38:37.000000,1.4.1,25.0,easyocr,,,,,827.0,806.0,https://pypi.org/project/easyocr,2021-09-11 09:38:37.000000,21.0,120465.0,171861.0,,,,,,,,1.0,976532.0,,1.0,,,,,,,,,,,,,,,,,,
136,Annoy,spotify/annoy,,nn-search,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000000,2022-01-03 17:22:52.000000,2022-01-03 17:22:52.000000,834.0,4.0,955,318.0,247.0,38.0,299.0,9348.0,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,76.0,33,True,2020-09-18 16:07:59.000000,1.17.0,43.0,annoy,,,,,2125.0,1890.0,https://pypi.org/project/annoy,2020-09-18 16:07:59.000000,235.0,775401.0,775401.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
137,fuzzywuzzy,seatgeek/fuzzywuzzy,,nlp,https://github.com/seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,GPL-2.0,2011-07-08 19:32:34.000000,2021-11-02 23:56:01.000000,2021-09-09 20:54:41.000000,384.0,,861,265.0,145.0,103.0,102.0,8588.0,Fuzzy String Matching in Python.,70.0,33,False,2020-02-13 22:14:12.000000,0.18.0,27.0,fuzzywuzzy,conda-forge/fuzzywuzzy,,,,12755.0,10822.0,https://pypi.org/project/fuzzywuzzy,2020-02-13 21:06:25.000000,1933.0,5012720.0,5017923.0,https://anaconda.org/conda-forge/fuzzywuzzy,2020-11-18 12:59:01.409000,343435.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
138,wordcloud,amueller/word_cloud,,data-viz,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000000,2022-01-10 11:00:09.000000,2021-11-13 00:48:18.000000,549.0,5.0,2144,216.0,207.0,110.0,360.0,8552.0,A little word cloud generator in Python.,64.0,33,True,2020-11-11 21:41:02.000000,1.8.1,16.0,wordcloud,conda-forge/wordcloud,,,,710.0,,https://pypi.org/project/wordcloud,2020-11-11 21:41:02.000000,710.0,498662.0,502557.0,https://anaconda.org/conda-forge/wordcloud,2021-11-15 20:34:05.364000,253205.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
139,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,,ml-frameworks,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000000,2022-01-12 22:49:04.000000,2022-01-12 20:42:55.000000,9596.0,151.0,1758,368.0,2467.0,180.0,992.0,7835.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,310.0,33,True,2021-07-14 18:02:58.000000,8.11.0,18.0,vowpalwabbit,,,,,25.0,,https://pypi.org/project/vowpalwabbit,2021-07-14 18:02:58.000000,25.0,48000.0,48000.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
140,carla,carla-simulator/carla,,others,https://github.com/carla-simulator/carla,https://github.com/carla-simulator/carla,MIT,2017-10-24 09:06:23.000000,2022-01-12 06:19:18.000000,2021-11-19 11:13:47.000000,5439.0,58.0,2046,236.0,1113.0,504.0,3150.0,7122.0,Open-source simulator for autonomous driving research.,138.0,33,True,2021-11-17 08:28:27.000000,0.9.13,24.0,carla,,,,,119.0,116.0,https://pypi.org/project/carla,2021-11-17 08:28:27.000000,3.0,2218.0,2218.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
141,auto-sklearn,automl/auto-sklearn,,hyperopt,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000000,2022-01-13 14:35:56.000000,2021-12-24 22:24:39.000000,2583.0,20.0,1110,217.0,547.0,112.0,722.0,5958.0,Automated Machine Learning with scikit-learn.,77.0,33,True,2022-01-11 11:26:52.000000,0.14.3,37.0,auto-sklearn,,,,['sklearn'],280.0,250.0,https://pypi.org/project/auto-sklearn,2022-01-11 11:26:52.000000,30.0,23003.0,23003.0,,,,,,,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,
142,Datasette,simonw/datasette,,others,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000000,2022-01-13 13:11:50.000000,2021-12-23 19:18:20.000000,1867.0,91.0,383,95.0,297.0,334.0,895.0,5713.0,An open source multi-tool for exploring and publishing data.,60.0,33,True,2021-11-30 06:57:58.000000,0.59.4,111.0,datasette,,,,,715.0,573.0,https://pypi.org/project/datasette,2021-12-19 22:18:10.000000,142.0,144119.0,144119.0,,,,,,,,1.0,34.0,,,,,,,,,,datasette,,,,,,,,,,
143,sentencepiece,google/sentencepiece,,nlp,https://github.com/google/sentencepiece,https://github.com/google/sentencepiece,Apache-2.0,2017-03-07 10:03:48.000000,2022-01-12 15:32:47.000000,2021-07-02 15:44:09.000000,697.0,,736,111.0,227.0,48.0,444.0,5593.0,Unsupervised text tokenizer for Neural Network-based text generation.,57.0,33,True,2021-06-18 09:34:31.000000,0.1.96,31.0,sentencepiece,conda-forge/sentencepiece,,,,12283.0,12003.0,https://pypi.org/project/sentencepiece,2021-06-18 09:34:31.000000,280.0,3366586.0,3374786.0,https://anaconda.org/conda-forge/sentencepiece,2021-11-05 06:32:08.219000,139101.0,,,,,2.0,19408.0,,1.0,,,,,,,,,,,,,,,,,,
144,OpenNMT,OpenNMT/OpenNMT-py,,nlp,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000000,2022-01-11 14:45:44.000000,2022-01-11 14:45:44.000000,2588.0,6.0,2034,167.0,855.0,120.0,1207.0,5421.0,Open Source Neural Machine Translation in PyTorch.,173.0,33,True,2021-09-14 08:49:23.000000,2.2.0,32.0,OpenNMT-py,,,,['pytorch'],130.0,122.0,https://pypi.org/project/OpenNMT-py,2021-09-14 08:49:23.000000,8.0,14994.0,14994.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,
145,PyOD,yzhao062/pyod,,others,https://github.com/yzhao062/pyod,https://github.com/yzhao062/pyod,BSD-2-Clause,2017-10-03 20:29:04.000000,2022-01-04 03:05:58.000000,2022-01-04 02:56:06.000000,1414.0,33.0,1015,150.0,144.0,118.0,116.0,5169.0,(JMLR 19) A Python Toolbox for Scalable Outlier Detection (Anomaly Detection).,33.0,33,True,2022-01-04 03:05:12.000000,0.9.7,75.0,pyod,,,,,1083.0,1055.0,https://pypi.org/project/pyod,2022-01-04 03:03:42.000000,28.0,439749.0,439749.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
146,Tokenizers,huggingface/tokenizers,,nlp,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000000,2022-01-12 08:42:13.000000,2022-01-12 08:42:13.000000,1511.0,18.0,424,92.0,329.0,156.0,400.0,5140.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,50.0,33,True,2022-01-04 14:12:10.000000,0.11.2,65.0,tokenizers,conda-forge/tokenizers,,,,133.0,40.0,https://pypi.org/project/tokenizers,2022-01-04 14:12:10.000000,93.0,3607452.0,3613479.0,https://anaconda.org/conda-forge/tokenizers,2022-01-05 10:55:03.573000,108494.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
147,librosa,librosa/librosa,,audio,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000000,2022-01-12 20:54:55.000000,2022-01-12 20:54:29.000000,3129.0,27.0,779,137.0,501.0,36.0,895.0,4942.0,Python library for audio and music analysis.,93.0,33,True,2021-05-26 10:15:06.000000,0.8.1,31.0,librosa,conda-forge/librosa,,,,1160.0,,https://pypi.org/project/librosa,2021-05-26 10:15:06.000000,1160.0,496003.0,502426.0,https://anaconda.org/conda-forge/librosa,2021-05-26 10:44:27.607000,423983.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
148,sktime,alan-turing-institute/sktime,,time-series-data,https://github.com/alan-turing-institute/sktime,https://github.com/alan-turing-institute/sktime,BSD-3-Clause,2018-11-06 15:08:24.000000,2022-01-13 05:28:30.000000,2022-01-12 21:27:19.000000,2221.0,146.0,724,108.0,960.0,304.0,566.0,4826.0,A unified framework for machine learning with time series.,135.0,33,True,2021-12-08 20:04:41.000000,0.9.0,19.0,sktime,,,,['sklearn'],343.0,324.0,https://pypi.org/project/sktime,2021-12-08 20:04:41.000000,19.0,123654.0,123656.0,,,,,,,,1.0,64.0,,,,,,,,,,,,,,,,,,,,
149,Kedro,quantumblacklabs/kedro,,data-pipelines,https://github.com/kedro-org/kedro,https://github.com/kedro-org/kedro,Apache-2.0,2019-04-18 10:29:56.000000,2022-01-13 15:46:34.000000,2022-01-13 10:50:23.000000,1399.0,77.0,539,90.0,487.0,51.0,557.0,4821.0,"A Python framework for creating reproducible, maintainable and modular data science code.",135.0,33,True,2021-12-09 16:01:14.000000,0.17.6,30.0,kedro,,,,,718.0,683.0,https://pypi.org/project/kedro,2021-12-09 16:01:14.000000,35.0,221007.0,221007.0,,,,,,,,2.0,,,,,,,,,,kedro-org/kedro,,,,,,,,,,,
150,Ignite,pytorch/ignite,,ml-frameworks,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000000,2022-01-13 12:55:41.000000,2022-01-10 08:48:28.000000,1316.0,70.0,510,61.0,1414.0,133.0,866.0,3826.0,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,160.0,33,True,2021-10-13 09:11:37.000000,0.4.7,779.0,pytorch-ignite,pytorch/ignite,,,['pytorch'],76.0,,https://pypi.org/project/pytorch-ignite,2022-01-13 00:15:09.000000,76.0,68559.0,70358.0,https://anaconda.org/pytorch/ignite,2021-10-19 15:47:07.847000,77360.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
151,geopy,geopy/geopy,,geospatial-data,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000000,2021-12-15 15:51:51.000000,2021-09-26 10:28:21.000000,1072.0,,555,96.0,250.0,24.0,227.0,3533.0,Geocoding library for Python.,123.0,33,True,2021-07-11 12:18:10.000000,2.2.0,58.0,geopy,conda-forge/geopy,,,,35564.0,31685.0,https://pypi.org/project/geopy,2021-07-11 12:15:26.000000,3879.0,2779773.0,2788895.0,https://anaconda.org/conda-forge/geopy,2021-07-12 18:34:05.605000,638563.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
152,DeepChem,deepchem/deepchem,,others,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000000,2022-01-13 09:50:59.000000,2022-01-12 16:15:54.000000,7384.0,137.0,1243,155.0,1448.0,429.0,988.0,3362.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",177.0,33,True,2022-01-11 03:23:29.000000,2.6.0,368.0,deepchem,,,,['tensorflow'],70.0,66.0,https://pypi.org/project/deepchem,2022-01-12 16:23:35.000000,4.0,4551.0,4551.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
153,torchtext,pytorch/text,,nlp,https://github.com/pytorch/text,https://github.com/pytorch/text,BSD-3-Clause,2016-12-12 00:56:03.000000,2022-01-13 14:02:43.000000,2022-01-12 20:41:06.000000,928.0,71.0,676,248.0,909.0,340.0,338.0,2925.0,Data loaders and abstractions for text and NLP.,120.0,33,True,2021-12-15 22:27:14.000000,0.11.1,18.0,torchtext,,,,['pytorch'],431.0,,https://pypi.org/project/torchtext,2021-12-15 22:27:14.000000,431.0,113655.0,113655.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
154,MONAI,Project-MONAI/MONAI,,medical-data,https://github.com/Project-MONAI/MONAI,https://github.com/Project-MONAI/MONAI,Apache-2.0,2019-10-11 16:41:38.000000,2022-01-13 15:11:45.000000,2022-01-13 13:24:39.000000,1644.0,199.0,508,79.0,1767.0,147.0,1272.0,2667.0,AI Toolkit for Healthcare Imaging.,84.0,33,True,2021-11-25 21:19:49.000000,0.8.0,37.0,monai,,,,['pytorch'],189.0,178.0,https://pypi.org/project/monai,2022-01-10 16:00:51.000000,11.0,20377.0,20377.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
155,Flax,google/flax,,ml-frameworks,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000000,2022-01-13 07:36:14.000000,2022-01-13 07:35:27.000000,2387.0,117.0,272,70.0,1049.0,166.0,284.0,2541.0,Flax is a neural network library for JAX that is designed for flexibility.,125.0,33,True,2021-10-27 21:00:51.000000,0.3.6,15.0,flax,,,,['jax'],656.0,606.0,https://pypi.org/project/flax,2021-10-27 21:00:51.000000,50.0,159375.0,159376.0,,,,,,,,2.0,31.0,,,,,,,,,,,,,,,,,,,,
156,Keras Tuner,keras-team/keras-tuner,,hyperopt,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000000,2022-01-12 18:30:58.000000,2022-01-12 01:17:01.000000,867.0,13.0,315,66.0,270.0,162.0,198.0,2451.0,Hyperparameter tuning for humans.,41.0,33,True,2021-11-05 17:28:50.000000,1.1.0,11.0,keras-tuner,,,,['tensorflow'],1097.0,1063.0,https://pypi.org/project/keras-tuner,2021-11-05 17:28:50.000000,34.0,524247.0,524247.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
157,TF-Agents,tensorflow/agents,,reinforcement-learning,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000000,2022-01-12 05:08:00.000000,2022-01-12 05:05:15.000000,1993.0,55.0,588,82.0,169.0,106.0,419.0,2152.0,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",116.0,33,True,2021-11-15 17:59:06.000000,0.11.0,29.0,tf-agents,,,,['tensorflow'],683.0,669.0,https://pypi.org/project/tf-agents,2021-11-15 17:59:06.000000,14.0,69706.0,69706.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
158,ipyparallel,ipython/ipyparallel,,distributed-ml,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,BSD-3-Clause,2015-04-09 07:43:55.000000,2022-01-10 11:30:10.000000,2022-01-10 11:30:10.000000,2537.0,116.0,851,114.0,343.0,49.0,266.0,2135.0,IPython Parallel: Interactive Parallel Computing in Python.,105.0,33,True,2021-11-12 13:31:42.000000,8.0.0,36.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],2065.0,1782.0,https://pypi.org/project/ipyparallel,2021-12-22 08:42:58.000000,283.0,44106.0,52056.0,https://anaconda.org/conda-forge/ipyparallel,2021-12-23 14:25:42.627000,548607.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
159,category_encoders,scikit-learn-contrib/category_encoders,,sklearn-utils,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000000,2021-11-28 14:52:41.000000,2021-11-16 22:47:58.000000,740.0,30.0,338,39.0,103.0,78.0,161.0,1810.0,A library of sklearn compatible categorical variable encoders.,48.0,33,True,2021-10-13 15:40:27.000000,2.3.0-rerelease,19.0,category_encoders,conda-forge/category_encoders,,,['sklearn'],2912.0,2889.0,https://pypi.org/project/category_encoders,2018-10-14 14:15:54.000000,23.0,863665.0,865753.0,https://anaconda.org/conda-forge/category_encoders,2021-10-13 18:33:34.503000,137853.0,,,,,2.0,,,-1.0,,,,,,,,,,,,,,,,,,
160,numexpr,pydata/numexpr,,data-containers,https://github.com/pydata/numexpr,https://github.com/pydata/numexpr,MIT,2013-11-30 22:33:48.000000,2022-01-07 19:21:38.000000,2022-01-07 19:21:31.000000,701.0,14.0,172,57.0,77.0,58.0,259.0,1708.0,"Fast numerical array expression evaluator for Python, NumPy, PyTables, pandas, bcolz and more.",58.0,33,True,2021-12-10 22:03:53.000000,2.8.1,43.0,numexpr,conda-forge/numexpr,,,,2973.0,,https://pypi.org/project/numexpr,2021-12-15 14:40:01.971000,2973.0,1405298.0,1458637.0,https://anaconda.org/conda-forge/numexpr,2021-12-09 17:29:02.384000,3467097.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
161,Ax,facebook/Ax,,hyperopt,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000000,2022-01-13 07:03:48.000000,2022-01-12 05:02:43.000000,1631.0,174.0,180,71.0,446.0,39.0,312.0,1667.0,Adaptive Experimentation Platform.,108.0,33,True,2021-12-16 18:07:17.000000,0.2.3,25.0,ax-platform,,,,['pytorch'],241.0,227.0,https://pypi.org/project/ax-platform,2021-12-16 18:07:17.000000,14.0,90327.0,90327.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
162,Geocoder,DenisCarriere/geocoder,,geospatial-data,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000000,2022-01-10 13:22:10.000000,2018-10-12 15:53:05.000000,1251.0,,267,55.0,151.0,99.0,217.0,1412.0,Python Geocoder.,74.0,33,False,2018-04-04 12:34:51.000000,1.38.1,110.0,geocoder,conda-forge/geocoder,,,,4808.0,4316.0,https://pypi.org/project/geocoder,2018-04-04 12:34:51.000000,492.0,2229893.0,2231504.0,https://anaconda.org/conda-forge/geocoder,2019-06-27 16:40:50.469000,95093.0,,,,,2.0,,,,,,,,,,,,,,geocoder,,,,,,,
163,snakemake,snakemake/snakemake,,ml-experiments,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867000,2022-01-13 13:04:23.000000,2022-01-11 20:44:31.000000,4267.0,59.0,281,18.0,527.0,529.0,296.0,1206.0,"This is the development home of the workflow management system Snakemake. For general information, see.",231.0,33,True,2022-01-11 20:45:29.000000,6.13.1,197.0,snakemake,bioconda/snakemake,,,,1198.0,997.0,https://pypi.org/project/snakemake,2022-01-11 20:45:48.000000,201.0,48618.0,53548.0,https://anaconda.org/bioconda/snakemake,2022-01-12 03:11:58.230000,369755.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
164,Wand,emcconville/wand,,image,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000000,2021-11-20 16:28:51.000000,2021-11-20 16:28:47.000000,1741.0,4.0,192,29.0,190.0,16.0,348.0,1139.0,The ctypes-based simple ImageMagick binding for Python.,97.0,33,True,2021-08-17 02:43:04.000000,0.6.7,50.0,wand,,,,,9095.0,8416.0,https://pypi.org/project/wand,2021-08-17 02:13:00.000000,679.0,292813.0,292957.0,,,,,,,,2.0,5500.0,,,,,,,,,,,,,,,,,,,,
165,Hail,hail-is/hail,,medical-data,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000000,2022-01-13 14:11:53.000000,2022-01-13 00:40:57.000000,9363.0,219.0,199,58.0,9230.0,55.0,1967.0,772.0,Scalable genomic data analysis.,77.0,33,True,2021-12-21 01:54:07.000000,0.2.81,101.0,hail,,,,['spark'],52.0,47.0,https://pypi.org/project/hail,2021-12-21 01:54:07.000000,5.0,15048.0,15048.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
166,tensorflow-upstream,ROCmSoftwarePlatform/tensorflow-upstream,,ml-frameworks,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,Apache-2.0,2018-04-09 21:24:50.000000,2022-01-13 02:42:15.000000,2022-01-13 02:42:14.000000,126821.0,4128.0,66,52.0,1221.0,56.0,267.0,578.0,TensorFlow ROCm port.,3907.0,33,True,2021-12-17 21:13:49.000000,2.7.0,71.0,tensorflow-rocm,,,,['tensorflow'],5.0,,https://pypi.org/project/tensorflow-rocm,2021-12-17 21:13:49.000000,5.0,1554.0,1554.0,,,,,,,,2.0,17.0,,,,,,,,,,,,,,,,,,,,
167,Magenta,magenta/magenta,,audio,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000000,2022-01-11 20:36:29.000000,2021-06-30 21:44:13.000000,1393.0,,3518,796.0,1101.0,321.0,570.0,17350.0,Magenta: Music and Art Generation with Machine Intelligence.,149.0,32,True,2020-11-12 19:17:18.000000,2.1.3,66.0,magenta,,,,['tensorflow'],366.0,330.0,https://pypi.org/project/magenta,2020-11-12 19:17:18.000000,36.0,6592.0,6592.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
168,Prophet,facebook/prophet,,time-series-data,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000000,2022-01-10 15:49:22.000000,2022-01-07 22:03:58.000000,697.0,3.0,3928,416.0,333.0,166.0,1581.0,13916.0,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,137.0,32,True,2021-04-02 23:45:16.000000,1.0,14.0,fbprophet,,,,,120.0,,https://pypi.org/project/fbprophet,2020-09-05 16:12:50.000000,120.0,1086065.0,1086076.0,,,,,,,,1.0,640.0,,,,,,,,,,,,,,,,,,,,
169,Turi Create,apple/turicreate,,ml-frameworks,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000000,2021-11-29 19:55:31.000000,2021-11-29 19:55:31.000000,1571.0,1.0,1111,359.0,1679.0,484.0,1281.0,10546.0,Turi Create simplifies the development of custom machine learning models.,83.0,32,True,2020-09-30 22:51:40.000000,6.4.1,31.0,turicreate,,,,,303.0,284.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000000,19.0,21936.0,22037.0,,,,,,,,3.0,4976.0,,,,,,,,,,,,,,,,,,,,
170,TFlearn,tflearn/tflearn,,ml-frameworks,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000000,2021-01-25 09:41:59.000000,2020-11-30 04:34:51.000000,613.0,,2429,466.0,255.0,563.0,362.0,9577.0,Deep learning library featuring a higher-level API for TensorFlow.,128.0,32,False,2020-11-11 19:26:11.000000,0.5.0,8.0,tflearn,,,,['tensorflow'],4175.0,3687.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000000,488.0,11799.0,11799.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
171,Lime,marcotcr/lime,,interpretability,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000000,2021-10-19 11:55:10.000000,2021-07-29 23:17:25.000000,531.0,,1499,273.0,104.0,22.0,525.0,9454.0,Lime: Explaining the predictions of any machine learning classifier.,61.0,32,True,2020-04-03 22:05:03.000000,0.2.0.0,38.0,lime,conda-forge/lime,,,,1965.0,1858.0,https://pypi.org/project/lime,2020-06-26 21:38:15.000000,107.0,1172268.0,1173745.0,https://anaconda.org/conda-forge/lime,2020-06-28 01:02:41.538000,90142.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
172,AutoKeras,keras-team/autokeras,,hyperopt,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000000,2021-12-23 15:56:45.000000,2021-12-22 21:24:41.000000,1275.0,7.0,1327,316.0,786.0,64.0,727.0,8304.0,AutoML library for deep learning.,130.0,32,True,2021-11-02 00:16:03.000000,1.0.16.post1,53.0,autokeras,,,,['tensorflow'],275.0,266.0,https://pypi.org/project/autokeras,2021-11-02 00:27:01.000000,9.0,39739.0,39782.0,,,,,,,,2.0,2168.0,,,,,,,,,,,,,,,,,,,,
