,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,updated_github_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
237,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2023-10-18 14:39:11.000000,2023-04-18 11:08:13,2759.0,,1239.0,215.0,705.0,172.0,826.0,7190.0,Automated Machine Learning with scikit-learn.,88.0,31,True,2023-02-13 12:35:21.000,0.15.0,42.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],545.0,506.0,https://pypi.org/project/auto-sklearn,21410.0,22058.0,https://anaconda.org/conda-forge/auto-sklearn,2023-06-16 19:25:30.278,20093.0,,,,,2.0,50.0,2022-09-20 10:32:07.471,39.0,,,,,,,,,,,,,,,,,,,
238,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2023-10-22 10:20:09.000000,2023-07-14 06:46:40,354.0,,1455.0,134.0,126.0,12.0,309.0,7092.0,A Python implementation of global optimization with gaussian processes.,41.0,31,True,2023-04-25 22:00:01.831,1.4.3,14.0,bayesian-optimization,,,,,2257.0,2154.0,https://pypi.org/project/bayesian-optimization,215736.0,215737.0,,,,,,,,2.0,139.0,2023-04-25 22:00:01.831,103.0,,,,,,,,bayesian-optimization/BayesianOptimization,,,,,,,,,,,
239,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2023-11-09 06:00:31.000000,2023-11-06 16:04:57,1468.0,102.0,551.0,72.0,581.0,76.0,193.0,6955.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",38.0,31,False,2023-09-11 17:53:22.000,2.5.0,24.0,cleanlab,conda-forge/cleanlab,,,,208.0,200.0,https://pypi.org/project/cleanlab,16195.0,16787.0,https://anaconda.org/conda-forge/cleanlab,2023-09-12 22:14:32.939,18368.0,,,,,2.0,,2023-09-11 17:53:22.000,8.0,,,,,,,,,,,,,,,,,,,
240,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2023-11-09 06:28:14.000000,2023-11-09 05:58:22,5784.0,71.0,852.0,112.0,1554.0,100.0,577.0,6910.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",93.0,31,True,2023-11-01 07:55:13.000,2.6.1,115.0,perspective-python,conda-forge/perspective,,,['jupyter'],117.0,101.0,https://pypi.org/project/perspective-python,8100.0,20924.0,https://anaconda.org/conda-forge/perspective,2023-11-06 15:43:21.069,478615.0,,,,,2.0,1507.0,2023-11-01 07:50:20.000,13.0,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2023-11-01 07:49:51.309,3.0,775.0,,,,,,,,,,,,,
241,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2023-11-08 12:57:42.000000,2023-11-08 07:51:25,1100.0,37.0,722.0,59.0,863.0,237.0,970.0,6611.0,A python library for user-friendly forecasting and anomaly detection on time series.,105.0,31,True,2023-09-16 18:00:33.000,0.26.0,37.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,409.0,404.0,https://pypi.org/project/u8darts,12754.0,14097.0,https://anaconda.org/conda-forge/u8darts-all,2023-09-16 21:13:02.960,37444.0,https://hub.docker.com/r/unit8/darts,2023-09-16 17:47:31.409750,,433.0,2.0,,2023-09-16 18:00:33.000,5.0,,,,,,,,,,,,,,,,,,,
242,kaggle,Kaggle/kaggle-api,ml-experiments,,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000,2023-10-28 21:21:00.000000,2023-07-17 16:59:29,152.0,,1010.0,199.0,93.0,134.0,281.0,5624.0,Official Kaggle API.,37.0,31,True,2023-07-17 17:06:58.000,1.5.16,59.0,kaggle,conda-forge/kaggle,,,,395.0,21.0,https://pypi.org/project/kaggle,199588.0,203271.0,https://anaconda.org/conda-forge/kaggle,2023-07-18 03:35:17.292,139981.0,,,,,2.0,,2023-09-19 19:12:15.000,374.0,,,,,,,,,,,,,,,,,,,
243,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2023-10-30 14:27:57.000000,2023-10-29 22:14:08,1076.0,9.0,355.0,82.0,517.0,50.0,447.0,5387.0,A scikit-learn compatible neural network library that wraps PyTorch.,60.0,31,True,2023-09-04 10:10:59.000,0.15.0,19.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",1039.0,991.0,https://pypi.org/project/skorch,56870.0,77313.0,https://anaconda.org/conda-forge/skorch,2023-09-06 08:43:59.780,776862.0,,,,,3.0,,2023-09-04 09:59:43.000,48.0,,,,,,,,,,,,,,,,,,,
244,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-10-23 13:17:55.000000,2023-10-23 13:17:06,765.0,32.0,356.0,72.0,274.0,55.0,493.0,4333.0,Visualizer for pandas data structures.,30.0,31,True,2023-10-02 20:11:29.000,3.7.0,175.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",944.0,923.0,https://pypi.org/project/dtale,100516.0,106609.0,https://anaconda.org/conda-forge/dtale,2023-10-02 20:41:19.114,255919.0,,,,,2.0,,2023-10-02 19:47:12.000,21.0,,,,,,,,,,,,,,,,,,,
245,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2023-11-09 09:38:46.000000,2023-11-02 10:02:48,1425.0,49.0,750.0,75.0,1741.0,274.0,618.0,3878.0,Probabilistic time series modeling in Python.,110.0,31,True,2023-10-27 13:39:50.000,0.14.0,99.0,gluonts,anaconda/gluonts,,,['mxnet'],13.0,,https://pypi.org/project/gluonts,317632.0,317656.0,https://anaconda.org/anaconda/gluonts,2023-06-23 14:26:58.411,618.0,,,,,2.0,,2023-10-27 13:39:50.000,13.0,,,,,,,,,,,,,,,,,,,
246,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2023-11-05 18:03:02.000000,2023-11-02 13:49:44,662.0,38.0,822.0,147.0,125.0,124.0,104.0,3811.0,Technical Analysis Library using Pandas and Numpy.,34.0,31,True,2023-11-02 13:53:35.000,0.11.0,56.0,ta,conda-forge/ta,,,,2727.0,2683.0,https://pypi.org/project/ta,86188.0,86822.0,https://anaconda.org/conda-forge/ta,2023-11-02 22:03:30.766,20932.0,,,,,2.0,,2023-11-02 13:53:35.000,44.0,,,,,,,,,,,,,,,,,,,
247,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2023-10-27 09:38:04.000000,2023-10-11 16:57:02,1071.0,16.0,342.0,60.0,1323.0,116.0,172.0,3735.0,A Python toolbox for performing gradient-free optimization.,50.0,31,True,2023-10-10 10:46:49.000,1.0.0,45.0,nevergrad,conda-forge/nevergrad,,,,586.0,559.0,https://pypi.org/project/nevergrad,80754.0,81789.0,https://anaconda.org/conda-forge/nevergrad,2023-09-21 13:51:23.949,43494.0,,,,,2.0,,2023-10-10 10:46:49.000,27.0,,,,,,,,,,,,,,,,,,,
248,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2023-11-01 02:26:40.000000,2023-11-01 02:18:41,243.0,8.0,262.0,47.0,49.0,29.0,92.0,3608.0,A simple command-line utility for querying and monitoring GPU status.,17.0,31,True,2023-08-22 19:40:33.000,1.1.1,15.0,gpustat,conda-forge/gpustat,,,,4364.0,4233.0,https://pypi.org/project/gpustat,1139457.0,1146966.0,https://anaconda.org/conda-forge/gpustat,2023-08-23 10:35:25.821,270329.0,,,,,2.0,,2023-08-22 19:39:06.000,131.0,,,,,,,,,,,,,,,,,,,
249,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2023-11-06 15:04:43.000000,2023-02-05 22:03:50,437.0,,508.0,63.0,209.0,171.0,148.0,3604.0,Header-only C++/python library for fast approximate nearest neighbors.,65.0,31,True,2023-02-07 20:10:08.000,0.7.0,10.0,hnswlib,conda-forge/hnswlib,,,,5390.0,5339.0,https://pypi.org/project/hnswlib,735258.0,738616.0,https://anaconda.org/conda-forge/hnswlib,2023-09-27 14:20:16.958,117535.0,,,,,2.0,,2023-02-05 22:20:00.654,51.0,,,,,,,,,,,,,,,,,,,
250,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2023-11-08 12:40:01.000000,2023-11-08 12:40:01,3273.0,1.0,670.0,185.0,736.0,262.0,669.0,3400.0,DyNet: The Dynamic Neural Network Toolkit.,160.0,31,True,2020-10-21 13:39:07.000,2.1.2,9.0,dyNET,,,,,251.0,251.0,https://pypi.org/project/dyNET,217065.0,217223.0,,,,,,,,3.0,13439.0,,,,,,,,,,,,,,,,,,,,,
251,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2023-10-12 06:56:41.568000,2023-10-11 17:58:18,434.0,9.0,602.0,79.0,226.0,76.0,403.0,3305.0,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,34.0,31,True,2023-09-29 21:07:11.000,0.7.2,47.0,implicit,conda-forge/implicit,,,,1191.0,1152.0,https://pypi.org/project/implicit,222543.0,236931.0,https://anaconda.org/conda-forge/implicit,2023-10-12 06:56:41.568,545726.0,,,,,1.0,615.0,2023-09-29 21:07:11.000,39.0,,,,,,,,,,,,,,,,,,,
252,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2023-11-08 00:43:21.000000,2023-10-26 22:30:03,3822.0,4.0,504.0,57.0,871.0,320.0,962.0,3267.0,A highly efficient implementation of Gaussian Processes in PyTorch.,125.0,31,True,2023-06-02 22:04:02.000,1.11,38.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],1713.0,1646.0,https://pypi.org/project/gpytorch,201923.0,205161.0,https://anaconda.org/conda-forge/gpytorch,2023-08-11 22:34:06.614,136023.0,,,,,2.0,,2023-06-02 22:13:00.914,67.0,,,,,,,,,,,,,,,,,,,
253,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2023-10-18 22:16:45.000000,2022-05-31 03:18:45,1556.0,,425.0,92.0,122.0,71.0,348.0,3167.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,47.0,31,False,2021-02-03 16:40:09.000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,1030.0,973.0,https://pypi.org/project/nmslib,252405.0,255140.0,https://anaconda.org/conda-forge/nmslib,2023-09-26 10:22:21.295,101225.0,,,,,2.0,,2021-02-03 00:02:08.000,57.0,,,,,,,,,,,,,,,,,,,
254,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2023-10-24 18:29:08.000000,2023-10-24 18:29:08,333.0,5.0,322.0,66.0,75.0,9.0,119.0,2874.0,A Python Perceptual Image Hashing Module.,26.0,31,True,2022-09-28 08:48:24.658,4.3.1,20.0,ImageHash,conda-forge/imagehash,,,,11394.0,11014.0,https://pypi.org/project/ImageHash,1476558.0,1480675.0,https://anaconda.org/conda-forge/imagehash,2023-06-16 13:23:10.041,345847.0,,,,,2.0,,2022-09-28 08:48:24.658,380.0,,,,,,,,,,,,,,,,,,,
255,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2023-11-06 06:50:55.000000,2023-10-17 15:12:42,1272.0,7.0,268.0,54.0,213.0,51.0,404.0,2819.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,35.0,31,True,2023-08-21 11:33:22.000,1.12.0,28.0,stumpy,conda-forge/stumpy,,,,573.0,558.0,https://pypi.org/project/stumpy,258553.0,281706.0,https://anaconda.org/conda-forge/stumpy,2023-08-21 11:50:40.587,949284.0,,,,,2.0,,2023-08-21 11:33:22.000,15.0,,,,,,,,,,,,,,,,,,,
256,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2023-11-09 05:53:43.000000,2023-04-20 03:41:53,699.0,,241.0,40.0,794.0,69.0,282.0,2625.0,PyTorch extensions for high performance and large scale training.,72.0,31,True,2022-12-11 18:09:31.906,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],3402.0,3344.0,https://pypi.org/project/fairscale,459927.0,466772.0,https://anaconda.org/conda-forge/fairscale,2023-06-16 19:27:50.549,164281.0,,,,,2.0,,2022-12-11 18:09:31.906,58.0,,,,,,,,,,,,,,,,,,,
257,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2023-11-03 18:31:10.000000,2023-11-03 18:30:51,2922.0,36.0,683.0,79.0,846.0,256.0,618.0,2512.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",120.0,31,True,2023-10-16 21:49:45.000,0.1.24,23.0,pgmpy,,,,,791.0,760.0,https://pypi.org/project/pgmpy,57544.0,57551.0,,,,,,,,2.0,295.0,2023-10-16 20:46:07.000,31.0,,,,,,,,,,,,,,,,,,,
258,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2023-11-06 13:58:07.000000,2023-11-06 13:53:38,776.0,40.0,278.0,35.0,846.0,40.0,239.0,2291.0,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",41.0,31,True,2023-09-09 13:24:13.000,0.7.0,13.0,python-doctr,,,,"['tensorflow', 'pytorch']",210.0,207.0,https://pypi.org/project/python-doctr,14101.0,74763.0,,,,,,,,2.0,2001870.0,2023-09-09 13:24:13.000,3.0,,,,,,,,,,,,,,,,,,,
259,tesserocr,sirfz/tesserocr,ocr,,https://github.com/sirfz/tesserocr,https://github.com/sirfz/tesserocr,MIT,2015-12-17 23:29:36.000,2023-10-09 13:43:55.000000,2023-10-09 11:43:56,191.0,4.0,255.0,57.0,69.0,49.0,219.0,1862.0,A Python wrapper for the tesseract-ocr API.,29.0,31,True,2023-10-09 13:43:55.000,2.6.2,19.0,tesserocr,conda-forge/tesserocr,,,,972.0,900.0,https://pypi.org/project/tesserocr,63009.0,65601.0,https://anaconda.org/conda-forge/tesserocr,2023-06-16 16:18:15.161,127019.0,,,,,2.0,61.0,2023-10-09 13:43:55.000,72.0,,,,,,,,,,,,,,,,,,,
260,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,MIT,2015-06-26 18:38:23.000,2023-11-05 17:35:13.000000,2023-11-05 02:37:05,1765.0,81.0,364.0,54.0,113.0,40.0,417.0,1595.0,Reinforcement Learning environments based on the 1993 game Doom.,53.0,31,True,2023-09-27 21:19:28.000,1.2.2,28.0,vizdoom,,,,,222.0,206.0,https://pypi.org/project/vizdoom,1111.0,1238.0,,,,,,,,1.0,11758.0,2023-09-27 21:19:28.000,16.0,,,,,,,,Farama-Foundation/ViZDoom,,,,,,,,,,,
261,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2023-11-02 07:51:03.000000,2023-11-02 07:50:59,1099.0,52.0,172.0,22.0,142.0,46.0,123.0,1549.0,A Python library for audio data augmentation. Inspired by albumentations. Useful for machine learning.,24.0,31,True,2023-08-30 11:28:23.000,0.33.0,36.0,audiomentations,,,,,360.0,355.0,https://pypi.org/project/audiomentations,18476.0,18476.0,,,,,,,,2.0,,2023-08-30 11:28:23.000,5.0,,,,,,,,,,,,,,,,,,,
262,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2023-11-07 21:33:23.000000,2023-09-14 23:00:02,815.0,4.0,320.0,121.0,766.0,205.0,164.0,1440.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",82.0,31,True,2023-05-26 02:36:01.000,0.7.5,30.0,tensorflow-model-optimization,,,,['tensorflow'],3310.0,3280.0,https://pypi.org/project/tensorflow-model-optimization,442985.0,442985.0,,,,,,,,2.0,,2023-05-26 02:35:42.850,30.0,,,,,,,,,,,,,,,,,,,
263,emcee,dfm/emcee,probabilistics,,https://github.com/dfm/emcee,https://github.com/dfm/emcee,MIT,2011-11-07 16:17:08.000,2023-11-02 20:43:41.000000,2023-11-02 20:43:40,927.0,10.0,427.0,87.0,207.0,49.0,235.0,1376.0,The Python ensemble sampling toolkit for affine-invariant MCMC.,72.0,31,True,2023-02-02 20:53:47.943,3.1.0,24.0,emcee,conda-forge/emcee,,,,2466.0,2112.0,https://pypi.org/project/emcee,89873.0,93374.0,https://anaconda.org/conda-forge/emcee,2023-06-16 13:16:26.628,315123.0,,,,,2.0,,2022-05-10 15:29:37.000,354.0,,,,,,,,,,,,,,,,,,,
264,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2023-11-04 04:13:26.000000,2023-10-16 10:24:24,1106.0,27.0,268.0,43.0,497.0,31.0,178.0,1174.0,ARCH models in Python.,35.0,31,False,2023-09-26 15:06:52.000,6.2.0,45.0,arch,conda-forge/arch-py,,,,1305.0,1237.0,https://pypi.org/project/arch,280536.0,287110.0,https://anaconda.org/conda-forge/arch-py,2023-10-06 06:11:20.798,269566.0,,,,,2.0,,2023-09-26 15:06:52.000,68.0,,,,,,,,,,,,,,,,,,,
265,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2023-10-24 13:55:57.000000,2023-10-24 13:55:55,917.0,8.0,214.0,60.0,98.0,45.0,173.0,970.0,Input pipeline framework.,27.0,31,True,2023-08-11 23:14:04.000,1.14.0,56.0,tensorflow-transform,,,,['tensorflow'],1578.0,1522.0,https://pypi.org/project/tensorflow-transform,783079.0,783079.0,,,,,,,,2.0,,2023-08-11 23:14:04.000,56.0,,,,,,,,,,,,,,,,,,,
266,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2023-11-09 11:01:06.000000,2023-11-02 20:23:39,12489.0,287.0,270.0,34.0,1681.0,437.0,592.0,965.0,Python package for earth-observing satellite data processing.,145.0,31,False,2023-10-17 11:11:12.000,0.44.0,90.0,satpy,conda-forge/satpy,,,,128.0,111.0,https://pypi.org/project/satpy,4994.0,9246.0,https://anaconda.org/conda-forge/satpy,2023-10-17 14:26:15.835,174349.0,,,,,3.0,,2023-10-17 11:11:12.000,17.0,,,,,,,,,,,,,,,,,,,
267,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2023-11-09 09:09:33.000000,2023-10-16 13:28:53,623.0,42.0,88.0,23.0,467.0,288.0,387.0,819.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",43.0,31,True,2023-10-17 08:55:43.000,0.9.0,60.0,hvplot,conda-forge/hvplot,,,,3965.0,3872.0,https://pypi.org/project/hvplot,117846.0,129952.0,https://anaconda.org/conda-forge/hvplot,2023-10-16 18:32:23.923,496362.0,,,,,2.0,,2023-10-16 15:05:47.000,93.0,,,,,,,,,,,,,,,,,,,
268,tensorflow-upstream,ROCmSoftwarePlatform/tensorflow-upstream,ml-frameworks,,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,Apache-2.0,2018-04-09 21:24:50.000,2023-11-09 13:38:24.000000,2023-11-07 16:45:31,159900.0,3375.0,81.0,51.0,1940.0,94.0,279.0,665.0,TensorFlow ROCm port.,4509.0,31,True,2022-12-06 16:42:53.965,2.9.4,97.0,tensorflow-rocm,,,,['tensorflow'],5.0,,https://pypi.org/project/tensorflow-rocm,4203.0,4203.0,,,,,,,,3.0,21.0,2023-10-04 19:01:50.000,5.0,,,,,,,,,,,,,,,,,,,
269,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,https://github.com/neptune-ai/neptune-client,https://github.com/neptune-ai/neptune-client,Apache-2.0,2019-02-11 11:25:57.000,2023-11-09 14:20:39.000000,2023-11-09 10:07:42,1811.0,227.0,49.0,16.0,1338.0,37.0,197.0,419.0,The MLOps stack component for experiment tracking.,52.0,31,True,2023-10-10 09:20:28.000,1.8.2,191.0,neptune-client,conda-forge/neptune-client,,,,44.0,,https://pypi.org/project/neptune-client,537662.0,542924.0,https://anaconda.org/conda-forge/neptune-client,2023-10-10 10:39:44.277,221006.0,,,,,2.0,,2023-10-20 17:30:37.000,44.0,,,,,,,,,,,,,,,,,,,
270,CNTK,microsoft/CNTK,ml-frameworks,,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,MIT,2015-11-26 09:52:06.000,2023-03-11 07:31:35.000000,2022-09-23 14:06:50,16117.0,,4382.0,1261.0,557.0,836.0,2543.0,17412.0,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",274.0,30,False,2019-04-26 14:13:32.000,2.7,32.0,cntk,,,,,19.0,,https://pypi.org/project/cntk,471.0,623.0,,,,,,,,3.0,14320.0,2020-12-09 22:21:57.000,19.0,,,,,,,,,,,,,,,,,,,
271,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2023-10-25 21:49:04.000000,2023-10-25 21:47:58,300.0,17.0,2525.0,135.0,43.0,112.0,129.0,15802.0,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",20.0,30,True,2023-10-25 21:49:04.000,1.6.3,183.0,vit-pytorch,,,,['pytorch'],349.0,343.0,https://pypi.org/project/vit-pytorch,19788.0,19788.0,,,,,,,,2.0,,2023-10-25 21:49:04.000,6.0,,,,,,,,,,,,,,,,,,,
272,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2023-11-07 11:32:22.000000,2023-11-03 09:03:11,1954.0,6.0,2160.0,269.0,882.0,226.0,648.0,12789.0,"Qlib is an AI-oriented quantitative investment platform that aims to realize the potential, empower research, and..",121.0,30,True,2023-07-18 11:35:09.110,0.9.3,32.0,pyqlib,,,,['pytorch'],22.0,21.0,https://pypi.org/project/pyqlib,1796.0,1806.0,,,,,,,,2.0,392.0,2022-06-15 06:55:10.000,1.0,,,,,,,,,,,,,,,,,,,
273,pandas-ai,gventuri/pandas-ai,others,,https://github.com/gventuri/pandas-ai,https://github.com/gventuri/pandas-ai,MIT,2023-04-22 12:58:01.000,2023-11-09 13:30:42.000000,2023-11-07 12:35:20,602.0,233.0,731.0,82.0,273.0,131.0,241.0,8996.0,"PandasAI is the Python library that integrates Gen AI into pandas, making data analysis conversational.",52.0,30,True,2023-11-07 12:36:08.000,1.4.7,87.0,pandas-ai,,,,,2342.0,2342.0,https://pypi.org/project/pandas-ai,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
274,imageai,OlafenwaMoses/ImageAI,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000,2023-09-25 05:14:24.000000,2023-08-26 12:04:19,383.0,5.0,2090.0,288.0,96.0,285.0,446.0,8122.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,19.0,30,True,2022-12-20 21:17:57.000,test-resources-v3,12.0,imageai,conda-forge/imageai,,,,1468.0,1468.0,https://pypi.org/project/imageai,7726.0,21178.0,https://anaconda.org/conda-forge/imageai,2023-06-16 19:21:01.568,6618.0,,,,,2.0,890261.0,,,,,,,,,,,,,,,,,,,,,
